user_name,user_unique_key,number_of_stars,book_unique_key,review_text
Miranda Reads,https://www.goodreads.com/user/show/71848701-miranda-reads,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"OHMYGOSH. Goodreads Choice is up and so is My Reaction Video ! Don't forget to vote!



Here's my full Unboxing and Video Review - click the link to check it out!

Annnd here's my original reaction to this book!

It's here! It's here! It's here!

Cancel all the plans - it's reading time!!

Update - 50%

So far, so good! Such a compelling story - I'm addicted!

Update - Finished

Victoria. Did you have to rip out my heart and stomp on it like what? 5 stars but I'm also dead."
Chloe,https://www.goodreads.com/user/show/10350463-chloe,4,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"okay wow i loved this book. i have been SO excited to read this and it truly was beautiful and unlike anything else i've ever read. i loved the structure of the book - how each chapter was set in a different year/place in addie/henry's life. i loved addie and henry so much.

it's definitely a slow paced book with stunning writing. this is my favourite ve schwab book in terms of the writing style. SO many good quotes.

thank you TOR for sending me an early digital copy for review <3"
jessica,https://www.goodreads.com/user/show/10171516-jessica,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"in life, there are rare moments when a book so closely brushes against your soul, as stars every so often dip towards earth.

such a constellation this story is to me.



i honestly dont know what i could say that hasnt already been said. every positive thing you have read about this book, take it and multiply it by 100. thats how stunning this story is.

ive always been a fan of schwab. i love how atmospheric, energetic, and wholly engaging her stories are. but wow. i would have never expected her t"
Helena of Eretz ✰,https://www.goodreads.com/user/show/27036454-helena-of-eretz,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I received this complimentary ARC from the publisher, in exchange for an honest review.

Buddy read with my faveeee, Tabi!!! <3 <3 <3

“Do you think a life has any value if one doesn’t leave some mark upon the world?”



WOW. What a book. What. A. Book. How do I even begin to describe this masterpiece??? V.E. Schwab just may have outdone herself this time (and this is the eleventh book I've read of hers, omg)! I don’t know how she could possibly top this book in the future. Not only is this her best-wri"
Val ⚓️ Shameless Non-Snowflake ⚓️,https://www.goodreads.com/user/show/11626803-val-shameless-non-snowflake,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"4.5 Stars

I'm having a hard time thinking about what I want to say here, but I want to get something down before this review ends up in the ""review to come"" abyss, never to be seen or heard from again. The irony there, right?



Anyway...

I LOVED this book. Especially the first 220 pages.

Schwab's writing was superb. I actually have two complete series by her on my shelves and have yet to finish a single book by her...I'm hoping I didn't set myself up for constant disappoint here by making my first f"
Hamad,https://www.goodreads.com/user/show/54464244-hamad,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"This Review ✍️ Blog 📖 Twitter 🐦 Instagram 📷

“Never pray to the gods who answer after dark.”


First of all I am very thankful for the publisher for providing me with an E-ARC of the book in exchange of an honest review.

It is no longer that I am a big fan of Victoria Schwab because she’s simply a great human and author. I loved her ADSOM series, The Villains series and even her Monsters of Verity series. I am planning to go back and read the rest of her backlist books but when I knew t"
karen,https://www.goodreads.com/user/show/45618-karen,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"NOW AVAILABLE!!!

life is very long when you’re lonely.

i’m not really into romance or romantic fantasy, but it’s not so much a genre-aversion as it is a preference for a different conflict-and-resolution pattern than characters finding love and being happy. i like my stakes a little higher.* BUT, two of my all-time favorite books are Wuthering Heights and Jude the Obscure, so gimmie a book about a doomed romance or whose characters are tragic n’ hopeless, and i’m yer tragedy-mosquito, drawn to the"
✨ A ✨ ,https://www.goodreads.com/user/show/65321843-a,4,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I kinda hope this will be made into a movie,, but also not. No matter how good the actors, directors etc. they'll never be able to do this book justice, never be able to capture the essence of Addie LaRue.

[Edit: saw the movie announcement. All I can say is, I hope they don't ruin it]

Addie LaRue was born in 1691 in the small village of Villon, France. Addie has always felt trapped there. Villon is a place where she is expected to be a respectable and dutiful woman who marries, has kids, grows ol"
Chelsea Humphrey,https://www.goodreads.com/user/show/47207032-chelsea-humphrey,3,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"""Deja vu. Deja su. Deja vecu. Already seen. Already known. Already lived.""

It's no secret that Victoria Schwab is a well-known and widely beloved artist of the written word, and I'm a huge fan of her work, my personal favorite being Vicious. She has a way with telling stories in a lush, atmospheric manner, while keeping her stories entirely approachable to readers of all kinds, which is something I admire and respect immensely. My 3-star rating of Addie LaRue is HIGHLY subjective and a result of"
Simona B,https://www.goodreads.com/user/show/5312173-simona-b,2,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"1.5 (and please please don't look at me like that okay. I know.)(Also, mild spoilers ahead.)(Also, it's been brought to my attention that in the review below I got just a tiny bit technical at times. Sorry about that. I promise I'm not in the least trying to come off as a conceited know-it-all. It's just that, apparently, disappointment and bafflement would do that to me. I guess it's my poor excuse for a defence mechanism.)

The Invisible Life of Addie LaRue is a manifesto of the dangers of pouri"
Melissa ♥ Dog/Wolf Lover ♥ Martin,https://www.goodreads.com/user/show/17438949-melissa-dog-wolf-lover-martin,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Buddy read with wonderful friends at Fantasy Buddy Reads

Blink, and the years fall away like leaves.




Adeline had wanted to be a tree.
To grow wild and deep, belong to no one but the ground beneath her feet, and the sky above, just like Estele. It would be an unconventional life, and perhaps a little lonely, but at least it would be hers. She would belong to no one but herself.




Day breaks like an egg yolk, spilling light across the field.




""Your freckles look like stars.""
Addie smiles."
Warda,https://www.goodreads.com/user/show/30036082-warda,0,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"August 2nd '17 — So Schwab briefly discussed this book at the authors event AND MY GOD ARE WE IN FOR A RIDE OF A STORY!!! She mentioned that this story is the closest she'll come to writing a love story. And just the concept of a girl falling in love with the devil... HOOOOW DOES SHE COME UP WITH THESE IDEAS?!!

Now, it's the agonising thing we have to do called waiting till fuckin' 2019. I better be alive.


Initial reaction:
That title though!!!"
emma,https://www.goodreads.com/user/show/32879029-emma,0,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"no, i have never enjoyed a VE Schwab book.

yes, i desperately want to read this one.

we exist"
R.F. Kuang,https://www.goodreads.com/user/show/29981066-r-f-kuang,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,This book is pure id and i love it.
Lea (drumsofautumn),https://www.goodreads.com/user/show/7285286-lea-drumsofautumn,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"“It is the kinder road, to lose yourself. Like Peter, in J .M. Barrie’s Peter Pan. There, at the end, when Peter sits on the rock, the memory of Wendy Darling sliding from his mind, and it is sad, of course, to forget. But it is a lonely thing, to be forgotten.”

I have absolutely never made a secret of my love for Victoria Schwab and I think most people were well aware of the fact that THE INVISIBLE LIFE OF ADDIE LARUE was my most anticipated release of 2020.

When I got an ARC of this"
myo &#x1f352; (myonna reads),https://www.goodreads.com/user/show/48902277-myo-x1f352-myonna-reads,2,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"if you came here for a love story between a girl and the darkness she made a deal with, don’t even bother. i think that the story was actually pretty good but it wasn’t what it was advertised as. i thought this story would be about a girl falling in love with the devil and it wasn’t at all, which is fine but when you have so many people hyped up because we think we’re going to get the villain and the protagonist in love but you don’t write that i feel like it’s kind of cheap.

it was a love trian"
 Teodora ,https://www.goodreads.com/user/show/69603149-teodora,0,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"me: *sees the words V.E. Schwab*

my brain: *stops everything it was doing* ...added."
Taylor Reid,https://www.goodreads.com/user/show/1323413-taylor-reid,0,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I had the honor of moderating an event with V.E. Schwab this past weekend and that gave me all the reason I needed to luxuriate in the world of Addie LaRue. Addie is immortal and has been since the early 1700s, thanks to a deal with the devil, so to speak. But she has also been rendered entirely impossible to remember. So she lives her life—throughout 18th-century France, 19th-century Venice and London and New York City today—remembered by no one and yearning for company. Until, of course, she f"
Chelsea (chelseadolling reads),https://www.goodreads.com/user/show/16219087-chelsea-chelseadolling-reads,4,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"WOW DID I LIKE THIS A LOT. Full review to come later when I've sorted out all of my feeeeeeelings

TW: sexual assault, alcoholism, drug abuse, addiction, suicide"
Lacey,https://www.goodreads.com/user/show/21217381-lacey,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,You can only read this book for the first time once. Make it count.
Kim ~ It’s All About the Thrill,https://www.goodreads.com/user/show/72904050-kim-it-s-all-about-the-thrill,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"This book is such a work of fine art. The words were so articulate, the story so amazing. The fine details are absolutely genius.. I am blown away. I have so much love for this book. It is one of my favorite books of all time ❤️

You sell your soul to the devil. What does that little contract actually entail? Well we are about to find out..Addie chose the words but the devil chose the terms. He gave her freedom, but is it really freedom? Will she walk this earth for 300 years and leave not a trace"
Lauren Lanz,https://www.goodreads.com/user/show/82987361-lauren-lanz,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"This book is just gorgeous; whenever I think Schwab can't possibly get any better, she continues to raise the bar.

“It is sad, of course, to forget.
But it is a lonely thing, to be forgotten.
To remember when no one else does.”


There is a fervent vibrance to be found within each of V.E. Schwab’s stories. The Invisible life of Addie LaRue was no different. I hoped to remember every line I took in, and savoured every page.

~★~ What is this book about? ~★~

Time. Time is what she asks.
It i"
Unknown Reviews,https://www.goodreads.com/user/show/116523065-unknown-reviews,4,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I know The Invisible Life of Addie LaRue will probably end up on a lot of people's favourite bookshelves this year, but having finished it, I can't say I'm in the same boat mostly due to the characterisation and emphasis on telling rather than showing.

When Addie LaRue is forced into a marriage with no hopes of escaping her boring life, she mistakenly makes a deal with the devil after dark. He grants her wish – Addie will live forever, at the price that no-one will ever remember again. For 300 ye"
David Putnam,https://www.goodreads.com/user/show/5463364-david-putnam,3,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"With great regret I feel I must be a dissenting voice in on this book. I know I started out loving it, but as I delved deeper, the rest of the story didn’t materialize for me. I have always said that voice is the Big Kahuna of writing, it’s the “everything” of writing. This book has plenty of voice, and the character is real and three dimensional as well. These are two of the most difficult components to get right. The author did a wonderful job with them.
Part of my disinterest might be centered"
Becca & The Books,https://www.goodreads.com/user/show/33406395-becca-the-books,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"A timeless story told in lyrical prose.

So I've had hits and misses with V.E. Schwab. I was very ambivalent about the Shades of Magic series, to the point where it put me off reading more from her for years because I didn't get the hype. When I finally continued, I discovered that I love the Villains duology. So when I picked up Addie Larue, it really could have gone either way.

In this book, we follow Addie, who at 23 years old, made a deal with the devil to live forever. However, as all things o"
Angela M,https://www.goodreads.com/user/show/4685500-angela-m,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"V.E. Schwab is known for her fantasy stories, a genre that I don’t routinely read . This novel is also described as romance and I don’t read much of that either. However, I just couldn’t ignore all of the rave reviews and I’m so glad that I took a chance on this because it’s so much more than I expected . It’s fantastical and fantastic, a beautifully written novel, a much needed escape, a portrayal of history, a thought provoking consideration of individual independence, self acceptance, things"
Nataliya,https://www.goodreads.com/user/show/3672777-nataliya,3,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"To be honest, this felt a bit … well… twee.
“[…] It is sad, of course, to forget.
But it is a lonely thing, to be forgotten.
To remember when no one else does.”

Now, I was actually captivated by the beginning. Adeline LaRue makes an ill-considered Faustian bargain in 1714 with a sinisterly handsome devil/darkness god - trading her soul for the life of freedom and immortality, with a caveat that hits her like a ton of bricks rather quickly - the price of freedom is forgettability. Everyone forget"
Brittney ~ Reverie and Ink,https://www.goodreads.com/user/show/50044222-brittney-reverie-and-ink,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Edit: Mini Review!

Mini) Review!

First of all, Schwab's Shades of Magic series holds my heart. I liked the first, but the second book gripped me and didn’t let go. (Any Ry fans out there?!)

I was nervous picking up Addie. Not because I didn’t trust Schwab to deliver, but her writing moves slowly (& deliciously) and this is a LONG book. I’ve had a hard time reading lately; I’ve shared that a few times on here. As in, I’ve read maybe 10 physical books. Thanks, 2020. Alas, this gained a full five star"
Althea | themoonwholistens ☾,https://www.goodreads.com/user/show/59033840-althea-themoonwholistens,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"If you heard that this book was about a girl falling in love with the devil... I suggest that you throw that out of your mind. Because (first) it's more complicated than that and (second) is it really about that?

I'm telling you this now: this is romantic. But it is not exactly a love story.

sad, sweet, heavy-hearted, emotional, and melancholic. I feel like a lifetime has passed since starting this book (in a good way)

The reason I kind of lowered my rating was because I was left so unsatisfied"
mina reads™️,https://www.goodreads.com/user/show/56322887-mina-reads,4,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"This was beautifully written, a bit longer than necessary imo but beautiful af"
Anne Bogel,https://www.goodreads.com/user/show/7494963-anne-bogel,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I read and enjoyed my advance review copy ages ago, and I'm so glad it's finally here for everyone to read!

The story begins in France, 1714: a girl is running for her life. She's been warned to never pray to the gods that answer after dark, but she's desperate to escape an unwanted marriage—and so makes a deal with the devil. In doing so, she gains immortality—but only slowly does she realize that she's given up the possibility that anyone will remember her, ever. Not her legacy, her existence,"
micolreads,https://www.goodreads.com/user/show/36098442-micolreads,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I have no words

This is now one of my favorite books of all time.

""Books, she has found, are a way to live a thousand lives, or to find strength in a very long one.""

I had to wait before writing this review, and I can’t even tell you everything I felt while reading (I would have to write a 10 pages paper) because this book is perfect for me and gave me all that I was looking for in a book. This book became important to me, so much that I couldn’t just write my thoughts without thinking about what i"
❀ Alex ❀ (The Scribe Owl),https://www.goodreads.com/user/show/104675816-alex-the-scribe-owl,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Come see this review and more at my blog, The Scribe Owl!

This was a group read for The Procrastinators Book Club.

5/5 STARS EASILY

I don't even know how to start this review in a way that could possibly sum up my feelings. This book was everything I ever wanted and everything I didn't know to want for. If this makes sense, I could feel it resonating in me down to my very soul. The writing was amazing, the characters were amazing, it was just everything that I had hoped a V. E. Schwab book would be"
chan ☆,https://www.goodreads.com/user/show/48727754-chan,0,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"i don't even like cotton schwab's book, but color me intrigued"
Ellie (faerieontheshelf),https://www.goodreads.com/user/show/64075211-ellie-faerieontheshelf,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I read this book in one sitting 💀 I honestly didn't intend to, but I ended up reading up to 4am lol. Reading Addie (and then rereading every single quote I highlighted) is like sinking into a warm bath.

The Invisible Life of Addie LaRue gave me so much to think about to the point where I've written a rather long review, so rather than copy & pasting it here, just head over to my blog Beyond A Bookshelf! It's also 2 for the price of 1, as my co-blogger Imi's review is there too. (Hers is sho"
Larry H,https://www.goodreads.com/user/show/5872506-larry-h,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Believe the hype. V.E. Schwab's The Invisible Life of Addie Larue is really THAT good.

Adeline was always a dreamer, wishing for more than what was expected of young women in 18th-century France. When her parents plan to marry her off to a local widower, the thought of her life essentially ending is appalling to her, so she flees.

In that moment of panic, she meets a handsome, mysterious stranger, whose face she had envisioned many times in dreams. He offers her what she wants. “I want a chanc"
emi,https://www.goodreads.com/user/show/34410191-emi,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"A book about a girl who sells her soul to the devil?

Are you sure this isn't about me? Because I've sold my soul to Victoria Schwab.

10.6.20 Update

IT'S HERE
IT'S FINALLY HERE
I'M CRYING
I'M SHAKING
I'M SO EXCITED
ITS BEEN FOUR YEARS SINCE I ADDED THIS TO MY TBR AND I'M STILL NOT READY"
destiny ♡⚔♡ [howling libraries],https://www.goodreads.com/user/show/15335689-destiny-howling-libraries,0,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"screaming. forever. that's it. rip me.

Thank you so much to the publisher for providing me with this ARC in exchange for an honest review!

---

LOOK AT THIS AESTHETIC!!

RIP me forever

---

V.E. Schwab?? Girls falling in love with devils?? YES????"
S.A. Chakraborty,https://www.goodreads.com/user/show/16532880-s-a-chakraborty,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Oh, this was wonderful and magical in the richest sense of the word."
lily ☁️,https://www.goodreads.com/user/show/10148904-lily,3,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"— 2 1/2 stars

“Do you think a life has any value if one doesn’t leave some mark upon the world?”


I am not the same person that I was when I started reading this book. That’s all.

Blog | Bloglovin’ | Instagram | Tumblr | Twitter"
Monte Price,https://www.goodreads.com/user/show/6020323-monte-price,1,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I'm going to come back to this written review after I've finished editing my vlog, so it'll pop up in your feed again. I'm just gonna ask what the fuck this was because it certainly wasn't it.

--

I would like to start this by saying that I did read an arc of the book but as always the thoughts I will express further in the review are all mine.

I’d like to start by saying I think it’s highway robbery to ask someone to pay an adult hardcover price for what reads more like an extended writing exercise"
Elyse  Walters,https://www.goodreads.com/user/show/597461-elyse-walters,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Unbelievable --phenomenal!!!! WONDERFUL!!!!!!

READ the -other GREAT 5 star reviews -- (if they moved you -- this book will move you).
I'm thankful to the other reviewers who spent time and thought writing their reviews.
THIS BOOK DESERVES ALL THE PRAISE IT RECEIVES. (it might not be for everyone -but for those it is for -- this book was an incredible experiential gift).

Me: --
I'm drained - I'm in 'awe' --I'm blown-away - I'm in LOVE!
If all Fantasy-type books were 'this' good -- I'd could drift"
NReads,https://www.goodreads.com/user/show/34369915-nreads,0,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,why am I hearing just now about this book?
Klaus,https://www.goodreads.com/user/show/83849229-klaus,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"""Do you think a life has any value if one doesn't leave some mark upon the world?""




I'm late to the party: this is my first V.E. Schwab novel. And guess what? I'm now a steadfast Schwabista for life. ‘The Invisible Life of Addie LaRue' was my most anticipated new release-read of the year, not only because it was released on my birthday, and it was even better than I hoped. Schwab has writen an epic story full of heartbreak, love and cleverness that is carried by its extraordinary protagonist"
shre ♡,https://www.goodreads.com/user/show/5800904-shre,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"[A big thank you to Macmillion-Tor/Forge for providing an ARC via Netgalley for an honest review - I tried my best not to reveal too much at all at this moment in time because I believe this to be a book that is best read without much prior knowledge. I may come back to update this closer to the release date.]

“Do you know how you live three hundred years?” she says. And when he asks how, she smiles. “The same way you live one. A second at a time.”

Where do I even begin? Let’s start with someth"
Kim,https://www.goodreads.com/user/show/1594906-kim,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Read.
This.
Book.

This was as good as I hoped it to be. I'm sure there will be a lot of great reviews of this book out there, but trust me, you need to read it. The writing is beautiful, the story interesting. And heartbreaking. And sweet. And cute. And easy to read. And hard to read. And so much more.

Read.
This.
Book.



--------
I haven’t been this excited for a book since the last time I was this excited for a book. <3

I NEED THIS."
Delirious Disquisitions,https://www.goodreads.com/user/show/5831406-delirious-disquisitions,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I feel like I've spent a lifetime walking in Addie's shoes. Now that the time has come to put down this book, I realize this is not an ending. Her story will simply live on and continue to breathe, taking up space in my mind reserved for only the best of stories: the ones I carry with me like talismans where ever I go. They keep me sane, the keep me believing in miracles. And this one feels like a miracle.

Reading Addie is like having all my personal fears and dreams and feelings translated into"
megs_bookrack,https://www.goodreads.com/user/show/48328025-megs-bookrack,0,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Today is the best day of almost three weeks of 'sheltering in place' because today, I have received this ARC.



This should definitely help me to escape from the world for a while.

Thank you so much to Tor -- you are always so good to me and I appreciate it so much!



Original:

The collective book world upon the announcement of an all new Schwab:



Oh yes, this certainly includes me!!!"
vangmayee,https://www.goodreads.com/user/show/102498224-vangmayee,2,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"dear book community, i am SO SORRY that I didn't love this as much as most of you did :( my most disappointing read of 2020 by far. don't hate me for the semi-rant review coming up...

many of my main issues are spoilers, but we'll get to that later. in the meantime, one problem i had with this book was that i couldn't connect with addie as a character at all. i didn't care about her. i felt like she somehow had no personality but at the same time her ENTIRE personality was just her talking about"
Tadiana ✩Night Owl☽,https://www.goodreads.com/user/show/8734459-tadiana-night-owl,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"4.5 stars. Review first posted on FantasyLiterature.com:
The old gods may be great, but they are neither kind nor merciful… [N]o matter how desperate or dire, never pray to the gods that answer after dark.
So Adeline LaRue has been told by Estelle, the old woman who lives in her small French village, but Addie has never been good at following the rules. Unlike her friend Isabelle, she dreams of freedom rather than settling down with a husband and children. She evades matrimony until she is 23,"
Jessica ,https://www.goodreads.com/user/show/4844580-jessica,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Wow. I really don't know how to start talking about this book. First, it's one of the most unique books I've ever read. It is definitely a very slow burn book that is much more character driven than plot driven. We were 300 pages into the book and I still really didn't know where the plot was supposed to go or if there was an end point the characters were heading towards.

I would never claim that this book is a romance like some people are going in were expecting. It's not. This is more a look a"
Book of the Month,https://www.goodreads.com/user/show/46126209-book-of-the-month,0,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"Why I love it
by Alix E. Harrow

My favorite stories are the ones I’ve heard before. Partly I blame my own obsessive personality for that—I’ve reread The Blue Sword a truly upsetting number of times—and partly I think it’s a deeper human thing. We like resonance and repetition; we like to shout under bridges just to hear the echoes.

So when I say The Invisible Life of Addie LaRue feels like a book I’ve read before, I mean that as high praise. Addie is a girl who wants to be more than she is, so she"
Noura Khalid (theperksofbeingnoura),https://www.goodreads.com/user/show/28683811-noura-khalid-theperksofbeingnoura,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"I'm trying my best to conjure the words to describe how I feel after reading this book and I honestly can't. It was the opposite of what I thought it would be, but I can't explain how much I loved this. V.E. Schwab you have done it again. This book was heartwrenching and wonderful all at the same time.

I don't want to reveal anything about this book since the release is still far away but please do yourselves a favor and get this book! The beginning of the book is a bit slow but not in a boring w"
Kristin Hackett (SuperSpaceChick),https://www.goodreads.com/user/show/5524572-kristin-hackett-superspacechick,5,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,"The Invisible Life of Addie LaRue is unlike anything Victoria has ever written, yet its themes and writing style encapsulate the heart of what I've always loved most about her stories. Addie is a delightful slow burn which is something I've come to truly appreciate. I enjoyed both the journey and the destination. Addie gave me so much to ponder and I kept finding myself stopping so I could savor each line. The writing in this story is beautifully lyrical and repetitious in the way a catchy song"
