user_name,user_unique_key,number_of_stars,book_unique_key,review_text
Katie Sendia,https://www.goodreads.com/user/show/123224270-katie-sendia,5,https://www.goodreads.com/book/show/50358085-the-neil-gaiman-reader,"LOVE Neil Gaiman, one of the best writers of our time."
jessica,https://www.goodreads.com/user/show/10171516-jessica,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,
may ➹,https://www.goodreads.com/user/show/68157476-may,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,yes I hate the Grisha trilogy yes I will still be reading this weird ugly half blue half red book
emma,https://www.goodreads.com/user/show/32879029-emma,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,i am forced to assume that this extremely exciting book is this ugly solely to teach me not to judge books by their covers
Helena of Eretz ✰,https://www.goodreads.com/user/show/27036454-helena-of-eretz,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I'VE ALWAYS WANTED TO READ THISSSSSS!!! LOOK HOW BEAUTIFUL IT'LL BEEEEEE!!! <333





Leigh also said:
""I’m a habitual doomsayer, so if ten years ago, you’d told me we were going to end up here, I never would have believed you. In fact I'd have shushed you because I'm not about tempting fate. But, as soon as I wrote the Istorii Sankt’ya into Shadow and Bone, I started dreaming about getting to create a collection like this. Seeing it in Jessie’s hands as a prop in our Netflix adaptation? I never could"
Amalia Gkavea,https://www.goodreads.com/user/show/56789747-amalia-gkavea,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"’There have been too many stories in between, miracles and martyrdoms, too much blood spilt, too much ink. There was a war. There were a thousand wars. I knew a killer. I knew a hero. They might have been the same man.’’ ‘

Leigh Bardugo opens one more portal to the exciting universe of the Grishaverse. This is The Istorii Sankt’ya, the Lives of Saints, created by Alina Starkov, narrating the tales of saints. Stories of beauty and death, violence and injustice, mercy and divine providence. Stor"
Hamad,https://www.goodreads.com/user/show/54464244-hamad,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Actual Rating: 3.5 stars

Let's just ignore the fact of how ugly the cover is and jump into the book itself. I should point out that I had been told that the blue part is like an external cover and is removed so the book is completely red and it is actually shown in the last short story in one of the illustrations as that.

Short stories like this are among my earliest memories of reading, I remember getting Aesop's fables as a gift from my English teacher because I got a perfect score in that semes"
Virginia Ronan ♥ Herondale ♥,https://www.goodreads.com/user/show/69106439-virginia-ronan-herondale,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"My first reaction: Ohhhhhh!
Followed by the exclamation: Ahhhh!
Continuing with: ADSFJKLMNÖ!!!

Ending with: NEED NOW!!!

No, seriously! I didn't even know this is going to be a thing!
But we all know how I am with Leigh's books: I really dunno how that ended up in my shopping cart but if it's already there... *lool*
The insta-buy is strong my friends! XD"
Mary S. R.,https://www.goodreads.com/user/show/75831724-mary-s-r,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I absolutely cannot imagine what they were thinking with that cover, THE COLOURS MAKE NO SENSE.

—★—

I don’t even know why I’m adding this seeing as I seem to be considering a breakup with the Grishaverse 😐

Oh, well."
Wajeeha,https://www.goodreads.com/user/show/109470132-wajeeha,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Sis doesn't like Shadow and Bone trilogy much but Sis likes the Darkling. So sis will read The Lives Of Saints because of The STARLESS SAINT aka the Darkling. Sis is me. I am sis.

""These tales include miracles and martyrdoms from familiar saints like Sankta Lizabeta of the Roses and Sankt Ilya in Chains, to the strange and obscure stories of Sankta Ursula, Sankta Maradi, and The Starless Saint.""

The Starless Saint.
The Starless Saint.
The Starless Saint.
Correct"
Natalie Monroe,https://www.goodreads.com/user/show/6688207-natalie-monroe,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"3.5 stars

“I wander now, lost among the shelves. My hand cramps around the pen. I gather dust. But someone has to set down the words, put them in the proper order. I am the library and the librarian, hoarding lives, a catalog for the faithful.”


The Language of Thorns: Midnight Tales and Dangerous Magic is much better for two reasons. One, the stories were longer and allowed room for actual plot and character introspection. Here, the stories are three pages each on average.



Second—and I know I'"
Mariah,https://www.goodreads.com/user/show/6728955-mariah,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"If The Language of Thorns is anything to go by, I'm going to freaking LOVE this.
The art alone *chef's kiss*"
Kenzie The Dragon Queen,https://www.goodreads.com/user/show/42276702-kenzie-the-dragon-queen,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I was hoping for an announcement regarding Ninth House book 2, but apparently Leigh Bardugo is currently planning on milking every cent she can from The Grishaverse since there will be a TV show now. And you know what? I don’t blame her. She’s gonna make good money, and get good exposure, and we’d all probably do it too if we were in her shoes."
Sofia,https://www.goodreads.com/user/show/114413220-sofia,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I don't know why I keep adding Grishaverse books to my TBR. Every single one of them I've read (besides my cinnamon roll Crooked Kingdom), I have hated. And yet I am somehow well-versed in the Grisha fandom. It's a mystery to me."
Lia is reading,https://www.goodreads.com/user/show/64390738-lia-is-reading,2,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"It isn't love, it isn't hate, it's just indifference."
Kalena W,https://www.goodreads.com/user/show/71323489-kalena-w,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"5/5 stars, I seriously love the grishaverse

At first, I expected to get detailed stories and long expositions about these saints, and we didn’t, and I think that’s honestly better. I was hoping for the first option but if that happened nothing would’ve been left to the imagination regarding parts of the grishaverse anymore, so I am content.

All the stories, and art, was beautiful. They were often short and sweet and gave insight to the different nations in the grishaverse. It was nice to take so"
Laura ☾,https://www.goodreads.com/user/show/5791673-laura,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Packed with beautiful illustrations, The Lives of Saints acts as a backdrop to the Grisha trilogy, laying out the myths and stories behind the Saints revered throughout the Grishaverse!

This was a highly enjoyable read, but I'd definitely recommend picking it up after the Grisha trilogy at the very least!

(view spoiler)"
Rachel Kathryn Wright,https://www.goodreads.com/user/show/31935930-rachel-kathryn-wright,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"This book contains over twenty stories about how people became Saints. This was good but not great because I feel like Bardugo does better in telling stories that have to do with character development and contains a lot of dialogue. And this has very little of that since each story is about 2-4 pages. And I honestly didn’t love the stories, some were great and others fell flat. But the illustrations were great."
Valeria Vidal,https://www.goodreads.com/user/show/92548958-valeria-vidal,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Me finding out about this: ""She let go a breath she didn't realize she was holding""."
Sana,https://www.goodreads.com/user/show/5862550-sana,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I'm mad I got this, TBH (at least it's pretty even with the very weird dustjacket)

-------------------------------

I'm mad that I want this, TBH"
Ellie,https://www.goodreads.com/user/show/32467646-ellie,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"3 Stars

Well, this was not what I expected. I was going into this book thinking it was more like The Language of Thorns (one of the best books Leigh has written, the short stories are truly amazing). But then I held the book and it was like 100 pages long and each story was barely two pages long.

It was a disappointing start. The stories definitely got better as they went, finishing with characters from Shadow and Bone, which a lot of people will be happy with, but since I didn’t like that trilo"
Lauren,https://www.goodreads.com/user/show/1590207-lauren,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Actual Rating: 3.5 stars rounded up to 4.

""The roses remember, even if wise men choose to forget.""


Ok, first of all, this needed to be waaaay longer than 121 pages. Like, at least double the length. Whether that be more Saints added to the collection, or the origin stories themselves needing to be made longer (most were around 2 pages so this was definitely doable).

The illustrations were fantastic and the absolute highlight of this collection. I also really enjoyed the origin stories of the S"
Angelica,https://www.goodreads.com/user/show/16201093-angelica,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"the grishaverse has such beautiful covers. whose idea was this nonsense?

it's like they had two cover ideas and decided to mesh them and it's not working for me."
Darian,https://www.goodreads.com/user/show/66563234-darian,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,That was fun
Athena Archeron,https://www.goodreads.com/user/show/110472595-athena-archeron,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"""I remember only how I fell into books, never to rise from their pages, how I was never truly awake until I began to dream of other worlds.""

The illustrations and detailing of this book were gorgeous, full of color and intricate patterns. The stories themselves were fine, though the reader was never given enough time to get attached to any of the characters. Additionally, the portal of some of the Saints directly contradictsKing of Scars, though that could have been intentional. Also, don't read"
Delirious Disquisitions,https://www.goodreads.com/user/show/5831406-delirious-disquisitions,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,3.5 stars. This book was just missing the magic of Language of Thorns. I liked these stories but how many of them are actually going to stay with me? Probably no more than a couple tbh. I enjoyed the little easter eggs that were thrown in. The illustrations are hauntingly beautiful and cover (no It's not half blue that part comes off. It's all red) with its gold embossed lettering is gorgeous! But unless you're one for collecting beautiful looking books and a diehard fan of everything Griesha re
Ivana - Diary of Difference,https://www.goodreads.com/user/show/28198445-ivana---diary-of-difference,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I keep telling myself to not judge a book by its cover. And this is me, failing at it again.

I mean - just LOOK AT THAT GORGEOUS COVER!!!
Me wants it!!!"
Lina,https://www.goodreads.com/user/show/25250989-lina,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"OKAY, IT IS OFFICIAL. LEIGH BARDUGO IS TRYING TO KILL US ALL WITH THIS NEWS.




I have ALWAYS wanted to look inside in the book that Alina always read about in the ""Shadow and Bone"" trilogy. The book is about all the saints that were mentioned in the Grisha trilogy, starting from Sankt Illya and ending WITH MY BABY THE DARKLING. HE IS FINALLY ACCEPTED AS A SAINT.
Kuddos to the people who made this happen and these gorgeous drawings."
Mellie Antoinette,https://www.goodreads.com/user/show/47825764-mellie-antoinette,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I had no intentions of buying much less reading this. But the Leigh did a read through of Sankt Nikolai on Instagram, and I was hooked! So good, y’all! And the Illumicrate of this book is reminiscent of a Medieval illuminated manuscript (cost as much as one too! 🙃)"
drew,https://www.goodreads.com/user/show/67113292-drew,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"i just read eleanor’s review and she is completely right, it was really good but i prefer longer stories too :D changing my rating lol

_____________________________

IS THIS THE LIVES OF SAINTS OH MY GODOHMYGODAAAAHHHHHH"
Sahitya,https://www.goodreads.com/user/show/4318508-sahitya,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I was pretty excited when I saw the announcement for this book and I would have loved to have it in my collection but unfortunately, I can’t afford it right now so I had to settle for reading the ebook from my library.

After listening to a glimpse of the Shadow and Bone tv show’s score yesterday, I was feeling a little nostalgic, so it was nice to be back in the Grishaverse. The stories of the Saints in this book are just little incidents of their miracles in life and while they were interesting"
Vivianne,https://www.goodreads.com/user/show/33012562-vivianne,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Overall this was such a wonderful read. I loved the concept of this book and how it translates to the original world and how it is used in the Grisha trilogy. I loved how every story played in a different part of the Grisha world and how the culture and scenery changed throughout the stories. This book really reads like a fairytale book, which was absolutely wonderful and refreshing. I loved the writing and whimsical feelings the stories gave me. The writing style is excellent, Leigh Bardugo can"
Rachel Elizabeth,https://www.goodreads.com/user/show/80250445-rachel-elizabeth,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"honestly the art in this book is five stars alone, but each individual tale was so clever and beautifully written! a fantastic edition to the Grisha universe, plus it’s stunning. They did an amazing job designing this book."
Friederike,https://www.goodreads.com/user/show/63448932-friederike,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"TW for the illustration & story of Sankta Anastasia (2nd story): self-harm

I totally loved getting a compilation of the different Saints in the Grishaverse! There's not much else to say for it honestly. The illustrations are amazing and definitely swayed this towards the 5 star rating for me."
Nik,https://www.goodreads.com/user/show/63463628-nik,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,I love me some pretty illustrations and stories!
Adah Udechukwu,https://www.goodreads.com/user/show/23283720-adah-udechukwu,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,The Lives of Saints is filled with great short stories. Most of the stories are about humans as always taking a lot of actions based on ignorance.
TABI⁷ (ᕗツ)ᕗ,https://www.goodreads.com/user/show/4325322-tabi,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Me, bouncing excitedly: SoOn tO bE a Netflix oRiGinAL"
Bitchin' Reads,https://www.goodreads.com/user/show/7695806-bitchin-reads,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I give this 4 stars because of a slight frustration. Will explain.

Quick backstory: I took several Medieval literature courses in college. I can read several variants of Middle English even, thanks to those courses. I also read about the lives of saints in the real world. Saint Katherine, Margery Kempe, etc.

So with my experience, I had an idea of what to expect regarding the stories here in The Lives of Saints. Color me slightly confused when several of the stories, like Sankta Alina's, don't ac"
Nessa Luna [October Tune],https://www.goodreads.com/user/show/7750565-nessa-luna-october-tune,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Oh, the artwork in this book is beautiful I couldn't stop looking at the images! The stories were amazing too and I enjoyed reading each and every one of them! Also, this book will make an amazing cosplay prop for when I finally get off my ass and start making my Alina cosplay... XD"
Lana,https://www.goodreads.com/user/show/56745627-lana,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,The illustrations are absolutely gorgeous! Each story was beautifully written and fast paced. It was also fun to see how other myths and fables and legends influenced some of the stories as well.
Stephenie Geschwender,https://www.goodreads.com/user/show/31881462-stephenie-geschwender,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"The art work is stunning in this book, holy crap. The stories themselves are interesting but I wish they were all origin stories of the Saints instead of some of them just being stories of people who prayed to the Saints. I might be in the minority in wanting that but that was definitely more of what I was expecting. I read it in little over an hour though so really I can’t complain."
Lee X,https://www.goodreads.com/user/show/118529537-lee-x,2,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"this book is so pretty i'm gonna have a heart attack ;-; the blue is a slipcover you absolute nerds

Update:
Now, having read and finished this book, all I can say is that I'm kinda disappointed. The book itself was gorgeous, with really awesome art and an AMAZING cover, but the stories don't really live up to it. I much prefer The Language of Thorns, Bardugo's other short-story collection. Those stories could hold up even if one didn't know the Grishaverse. With this book, I feel like the only peo"
Seo,https://www.goodreads.com/user/show/18635935-seo,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I'm a simple girl, I see the word ""saints"" and I go feral."
Annette,https://www.goodreads.com/user/show/11358898-annette,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"It's been a while since I visited the Grisha world created by Bardugo. It was also a world I had to warm up to. However, the moment this book was announced I knew I just had to have it. I loved the other collection of short stories and considering the amount of Saints Bardugo has talked about in her books I was quite curious to discover their tales. And tonight I had some spare time and I didn't want to read an e-book, so this was the perfect choice!

What I really loved about this book is that th"
Bayley,https://www.goodreads.com/user/show/18357495-bayley,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"There is nothing wrong with this book; it is completely fine. Don't come in expecting something like Language of Thorns; you will be disappointed.

The Lives of Saints is a collection of vignettes about the saints from the Grishaverse. It is cute, and I think the longest story is 6 pages, with most being around 2.

If you are a person who loves the Grishaverse, then I would totally get this book because it would be fun to have on your shelf. I would not recommend reading it in one go, it is short,"
Dayla,https://www.goodreads.com/user/show/5039340-dayla,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I will be doing an InstaLive interview with Leigh Bardugo on Oct. 27th at 7PM ET over on @indigo's Instagram page!

I received a copy from the publisher

Wow. That's honestly the first thing that came to mind when I finished this book. The stories were so creative that I had to keep reminding myself that they weren't based on real saints. The artwork is gorgeous and I found myself going back to the beginning of stories just to look at the paintings again. There were some nice Easter Eggs hidden in"
Jewel,https://www.goodreads.com/user/show/808183-jewel,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Actual rating: I have different ratings for each short story. Please check my status updates if you want to know my brief opinions.

Simply put, I preferred the stories where the saints did not die like overly passive martyrs.

My favorite artworks are Sankt Egmond, Sankt Mattheus, Sankta Magda, Sankta Alina, and Saint of the Book.

To conclude, I would say that yes, ""The Lives of Saints"" would be a fine addition to the shelves of Grishaverse fans."
nessma,https://www.goodreads.com/user/show/104964411-nessma,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,4.5* maybe? it’s like 3am and i’m emo bc of the last 2 saints
Sarah,https://www.goodreads.com/user/show/70699696-sarah,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,Excuse me what is this omggg
Francesca,https://www.goodreads.com/user/show/53684119-francesca,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,I feel like I expected more from this book than I got. Still a very interesting addition to the Grishaverse but not sure if I would spend 33.00 again on a 100 page filler book.
Witch  With A Book,https://www.goodreads.com/user/show/49258494-witch-with-a-book,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Story around a camp fire

When I saw this book was coming out I was excited to read about the saints that had made up some of the belief system in Grishaverse.

The art work is stunning don't get me wrong, but the stories meh! It's like a camp fire story time. The stories are short and don't really have much depth, if I compare to the language of thorns which was a collection of grishaverse short stories, language of thorns would win."
Bang Bang Books,https://www.goodreads.com/user/show/7279300-bang-bang-books,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"3.5

I should have known based on her last short story book that these stories were designed to expand the world and not provide any content. I was thinking it was going to be more like The Assassin's Blade.

It's not bad but I didn't like the writing style; it read like a children's book of Bible stories. This is a personal preference-you might like it."
urmom,https://www.goodreads.com/user/show/114797878-urmom,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"10/7/20
welp. i already finished it (finished it around midnight but i was too tired to add to my review ahaha). i LoVed iT! but dang, they were all quite the martyr lol. the art and the pages were so beautiful! and the stories were so rich! gave it 4 stars tho bcuz it was amazing, but not quite 5-star worthy XD next time i read the grisha trilogy, i'm going to keep this alongside me so i can see what they're talking about ahahah :D

10/6/20
IT CAME IT CAME IT CAME AHHHHH. also i may have scared"
Shivani Patel,https://www.goodreads.com/user/show/70252397-shivani-patel,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,I AM READY I AM READY THIS WOMAN CAN HAVE ALL MY MONEY (OR MY ENTIRE EXISTENCE WHATEVER SHE PREFERS)
jessy,https://www.goodreads.com/user/show/43119532-jessy,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"god i didn't even like the grisha trilogy but soc & ck bound me to the grishaverse forever it seems.... also, these illustrations are gorgeous.

soooo.... take my money, miss bardugo."
kari ,https://www.goodreads.com/user/show/20676736-kari,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I am so glad we finally got to read the Istorii Sankt'ya. I really enjoyed reading these stories, though they did not enchant me as much as The Language of Thorns did, hence why I rated this 4 stars instead of 5. That said, I found the stories of the saints fascinating. I enjoyed having the backstory for why Lizabeta became the way she was in King of Scars. I thought Gregori's story was strange though, as it did not explain why he is so monstrous in King of Scars. The adjascent tales did annoy m"
Angela Cuéllar,https://www.goodreads.com/user/show/22928594-angela-cu-llar,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"pooled ink Reviews:
Yep. I succumbed to weakness and ordered a copy of Leigh Bardugo’s latest contribution to her Grishaverse, this collection of short stories called The Lives of Saints. It’s just so pretty and I couldn’t stop my curiosity from wanting to read these tales! If you’ve been curious about this one as well then check out my blog post https://pooledink.com/2020/10/10/the-... where I include info on what the book is about, my review, and a look at the artwork inside! The stories ar"
Chris P. Bacon,https://www.goodreads.com/user/show/88493388-chris-p-bacon,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,Basically super short religious stories from the Grishaverse which I quite enjoyed. Not comparable to the other books or Language of Thorns but deepens the understanding of the worldbuilding and the mentioned saints from the other stories. The illustrations are gorgeous as well as the design of the book. The cover itself is red btw. The blue part is only a dust cover. Why ever they made the choice to include a dust cover in that colour is beyond me but it does not influence my rating. I missed t
Sara Saif,https://www.goodreads.com/user/show/33555642-sara-saif,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"That was one weird-ass bunch of stories. Most of them were about the origins of said 'Saints', a few were about other people interacting/being blessed by them. I wish Leigh had done Alina's origin story. The short, fantastical summary of her life might have made it easier to believe that the other weirdos, uh, I mean, Saints, had more complex lives than the two pages devoted to them make readers believe.
The illustrations were rad, though."
Maria ,https://www.goodreads.com/user/show/5769334-maria,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,FREAKIN GIVE IT TO ME!!!!
Jenn Ergott,https://www.goodreads.com/user/show/45493009-jenn-ergott,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Another beautiful look into the lush and dangerous world of the Grishaverse-- though the art and words themselves glitter far brighter than the stories.
While the stories of the Ravkan Saints serve as another insight into the world Bardugo has created over the past decade, comparing these to her last short story collection set in-universe is akin to comparing... Well, comparing local legends to religious texts. There is a greater sense of mystery and magic found in the Language of Thorns than the"
Maria  ,https://www.goodreads.com/user/show/50895632-maria,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,Leigh please keep writing Grishaverse related stories until we are all gray and decrepit I beg of you.
Kayleigh,https://www.goodreads.com/user/show/20378030-kayleigh,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"That feeling when you have read something magical...
I absolutely love this book. It is gorgeous and it feels like it comes from the little palace. The lives might be a bit short but it gives so much insight to the saints Inej will be praying to."
Minx Laura,https://www.goodreads.com/user/show/37796824-minx-laura,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,This was a beautiful collection of stories and wonderful artwork. LOVED it. 5 stars
Sara,https://www.goodreads.com/user/show/16078376-sara,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"Stories were nice, but the art is amazing."
Yursa Tahir,https://www.goodreads.com/user/show/77062149-yursa-tahir,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,Beautiful stories and amazing artwork
Claudia,https://www.goodreads.com/user/show/15055521-claudia,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,A lovely addition to the Grishaverse ♥️
Francesca,https://www.goodreads.com/user/show/57453826-francesca,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,Reading this on All Saints' Day - check ✓
Maxine,https://www.goodreads.com/user/show/53958323-maxine,5,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,Wow! I loved this book! I loved the stories and the illustrations were stunning!
NevaReads,https://www.goodreads.com/user/show/69117492-nevareads,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I would consider this a novelty book - a reproduction of the thin red book that Alina is gifted in the Shadow and Bone series. It is beautifully designed, with one full page illustration for each story done in a painterly style.

As a collection of stories, there isn't much to go on. They read like someone has transcribed oral renditions of local stories. An interesting and significant stylistic choice, but leads to very little content for many of the named Sankts."
Leah,https://www.goodreads.com/user/show/5409562-leah,0,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,Expected October 6th? HAPPY EARLY BIRTHDAY TO ME!
Nayana Agrawal,https://www.goodreads.com/user/show/58835997-nayana-agrawal,3,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"P.S. Check out the full review and my other writing here!
Paperjam || Book Review: The Lives of Saints

------------------------------------------------

Alright so I finished this one too :)) please don't @ me, I'm doing perfectly okay, it's just that for some reason I couldn't do anything *but* read today, so here we are. Anyway. I want to actually write out my thoughts about this one, because I was conflicted about the rating and have been debating it for the past hour now.

It's not like the book"
Emma L.,https://www.goodreads.com/user/show/45916452-emma-l,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"*** This review contains spoilers for probably anything remotely related to the Grisha universe ***

Rating: 🌟🌟🌟🌟 (4/5 stars).

This book is a case of something I never knew I needed, but since it's becoming a real thing I'm just all here for it. Haha this is also a case of I totally threw away that little dustjacket flap thing because it truly ruined the beautiful aesthetic of this book. I'm just forever and always on board with anything Leigh does (except for ninth house, we don't talk about th"
Whitney,https://www.goodreads.com/user/show/8734076-whitney,4,https://www.goodreads.com/book/show/54205369-the-lives-of-saints,"I'm just going to get my loss of a star out of the way: The stories in this are not as in-depth as they are in The Language of Thorns: Midnight Tales and Dangerous Magic. And I LOVE The Language of Thorns, so I was hoping for more short stories in a similar fashion. Bardugo has time and again shown her skill with this format, but these are (for the most part) more like one scene in a saint's life than a ""short story"". I think the longest one I read was about 4-5 pages (Sankt Nikolai) but most we"
