genre,title,author,pages,unique_key,average_rating,book_description
novella,Holiday Home Run,by Priscilla Oliveras (Goodreads Author),94 pages,https://www.goodreads.com/book/show/53789390-holiday-home-run,3.89,"Event planner Julia Fernández is in Chicago for an internship that she hopes to turn into a full-time job. She’s ready to live on her own, out from under her familia’s expectations that she take over their catering business in Puerto Rico and away from their year-round baseball fever thanks to her three ball-playing brothers. Ex-MLB pitcher Ben Thomas knows what it’s like to have different dreams than your family intends for you, but since his injury-caused early retirement, he’s been struggling to find the sense of family baseball once brought him. When he volunteers as the emcee for Julia’s big holiday fundraiser for a local youth center, he finally begins to find a sense of purpose working with the kids and alongside Julia.

She’s focused on organizing the best holiday event the youth center has ever seen, not on romance. But Ben…he’s got a game plan for them that includes both."
novella,Division Bells,by Iona Datt Sharma (Goodreads Author),81 pages,https://www.goodreads.com/book/show/55599354-division-bells,4.42,"In politics, love is a stranger…

It’s a bitterly cold winter in London and Jules Elwin has no idea what he’s doing. As the newest special adviser to a government minister, he’s drowning in arcane procedures and party politics, and the civil servant who’s supposed to be helping him is doing nothing of the sort. Ari is sarcastic, intolerant and has no time for a special adviser who’s only there because his father is a peer of the realm.

Jules is only one of Ari’s many problems. As well as nursemaiding a special adviser, he’s got to get a Bill through Parliament, keep his irrepressible minister happy and stop his esteemed colleagues from hiding alcohol in their filing cabinets. And there’s something else, too: a deep, unspoken grief, that’s consuming him like frost.

But despite everything, Ari sees the world around him clearly––and Jules has been waiting all of his life to be seen."
novella,The Solstice Kings,by Kim Fielding (Goodreads Author),94 pages,https://www.goodreads.com/book/show/54865837-the-solstice-kings,3.71,"Miles Thorsen’s adopted family is… unusual. But that’s not why he fled after graduating from college. Now, after ten years of restless wandering, he returns home for the winter holiday celebration. The solstice is a time of change, and perhaps it’s time for Miles to face who he is, who he loves… and who he’ll become."
novella,Dawnshard,by Brandon Sanderson (Goodreads Author),208 pages,https://www.goodreads.com/book/show/54511226-dawnshard,4.64,"From Brandon Sanderson—author of the #1 New York Times bestselling Stormlight Archive and its fourth massive installment, Rhythm of War—comes a new hefty novella, Dawnshard. Taking place between Oathbringer and Rhythm of War, this tale (like Edgedancer before it) gives often-overshadowed characters their own chance to shine.

When a ghost ship is discovered, its crew presumed dead after trying to reach the storm-shrouded island Akinah, Navani Kholin must send an expedition to make sure the island hasn't fallen into enemy hands. Knights Radiant who fly too near find their Stormlight suddenly drained, so the voyage must be by sea.

Shipowner Rysn Ftori lost the use of her legs but gained the companionship of Chiri-Chiri, a Stormlight-ingesting winged larkin, a species once thought extinct. Now Rysn's pet is ill, and any hope for Chiri-Chiri’s recovery can be found only at the ancestral home of the larkin: Akinah. With the help of Lopen, the formerly one-armed Windrunner, Rysn must accept Navani's quest and sail into the perilous storm from which no one has returned alive. If the crew cannot uncover the secrets of the hidden island city before the wrath of its ancient guardians falls upon them, the fate of Roshar and the entire Cosmere hangs in the balance."
novella,A Broken Bone,by Melinda Leigh (Goodreads Author),90 pages,https://www.goodreads.com/book/show/51092159-a-broken-bone,4.38,"The mysterious death of a local teen leads to a hunt for a killer in the sixth Widow’s Island novella by #1 Wall Street Journal bestselling author Melinda Leigh.

On Widow’s Island, the secrets are dark…and everybody has one. So when Deputy Tessa Black responds to a call about an explosion in a quiet neighborhood, she gets more than she bargained for: the body of a teen who went missing weeks ago.

Until recently, Gavin was living in a reputable foster home. But now that he is found dead—Tessa can’t help but wonder if sinister forces are at play. Who would want to hurt him, and why?

With the help of her partner, Park Ranger Logan Wilde, Tessa tries desperately to decipher what happened to Gavin before another life is cut short. Someone on Widow’s Island knows the explosive truth. Will Tessa find the answers she needs before someone else turns up dead?"
novella,The Christmas Pact,"by Vi Keeland (Goodreads Author), Penelope Ward (Goodreads Author), Andi Arndt (Goodreads Author) (Narrator), Sebastian York (Narrator)",3 pages,https://www.goodreads.com/book/show/48988798-the-christmas-pact,3.65,"Listening Length: 2 hours and 54 minutes

Heat up the holidays with this sizzling new novella from New York Times best-selling authors Vi Keeland and Penelope Ward!

Riley Kennedy’s emails keep getting crossed with her colleague, Kennedy Riley.

The infuriating man forwards them along with his annoying commentary and unsolicited advice. At least she never has to see him in person since they work in different locations…until they come face to face at the office holiday party. As luck would have it, Kennedy turns out to be gorgeous…though still a jerk. Yet somehow he’s able to charm her out on the dance floor—and convince her to participate in his crazy scheme: He’ll go home with Riley for a Christmas party and pretend to be her boyfriend if Riley agrees to be his date to a wedding.

It sounds easy enough. But little by little, the act they’re putting on starts to feel like so much more than a Christmas pact—and Riley’s about to learn there’s more to Kennedy than she ever imagined."
novella,Below the Bones,by Kendra Elliot (Goodreads Author),91 pages,https://www.goodreads.com/book/show/52350848-below-the-bones,4.33,"A former FBI special agent must come out of retirement to solve a murder in the fifth novella in the Widow’s Island series from Wall Street Journal bestselling author Kendra Elliot.

Former FBI special agent Cate Wilde is a new bakery and bookstore owner—and retirement is now complete with a doctor boyfriend. Although she struggles with PTSD, the sweet life she’s living is a far cry from the gruesome work she left behind six months ago.

But when skeletal remains turn up on Widow’s Island—and the MO of the killer is too familiar to Cate—the dream comes to an abrupt end. What if the case she solved eight years ago isn’t as closed as she thought? Her hometown needs her, and despite her mental health and her boyfriend’s protests, she has no choice but to return to her dangerous past life.

Soon Cate is in a desperate race to stop a cold-blooded murderer from killing again, once and for all…only this time, she’ll have so much more to lose."
novella,A Court of Frost and Starlight,by Sarah J. Maas (Goodreads Author),229 pages,https://www.goodreads.com/book/show/31076583-a-court-of-frost-and-starlight,3.88,"Hope warms the coldest night.

Feyre, Rhys, and their close-knit circle of friends are still busy rebuilding the Night Court and the vastly-changed world beyond. But Winter Solstice is finally near, and with it, a hard-earned reprieve.

Yet even the festive atmosphere can't keep the shadows of the past from looming. As Feyre navigates her first Winter Solstice as High Lady, she finds that those dearest to her have more wounds than she anticipated--scars that will have far-reaching impact on the future of their Court."
novella,Convenience Store Woman,"by Sayaka Murata, Ginny Tapley Takemori (Translator)",163 pages,https://www.goodreads.com/book/show/38357895-convenience-store-woman,3.72,"Convenience Store Woman is the heartwarming and surprising story of thirty-six-year-old Tokyo resident Keiko Furukura. Keiko has never fit in, neither in her family, nor in school, but when at the age of eighteen she begins working at the Hiiromachi branch of “Smile Mart,” she finds peace and purpose in her life. In the store, unlike anywhere else, she understands the rules of social interaction ― many are laid out line by line in the store’s manual ― and she does her best to copy the dress, mannerisms, and speech of her colleagues, playing the part of a “normal” person excellently, more or less. Managers come and go, but Keiko stays at the store for eighteen years. It’s almost hard to tell where the store ends and she begins. Keiko is very happy, but the people close to her, from her family to her coworkers, increasingly pressure her to find a husband, and to start a proper career, prompting her to take desperate action…
A brilliant depiction of an unusual psyche and a world hidden from view, Convenience Store Woman is an ironic and sharp-eyed look at contemporary work culture and the pressures to conform, as well as a charming and completely fresh portrait of an unforgettable heroine."
novella,Close to the Bone,by Kendra Elliot (Goodreads Author),94 pages,https://www.goodreads.com/book/show/40657699-close-to-the-bone,4.00,"FBI Special Agent Cate Wilde is back home on a remote Pacific Northwest island when she gets the call: a teenager’s skeletal remains have been found on a nearby island.

Together with Tessa Black, a childhood friend turned local deputy, Cate confronts dreary weather and bleak leads to make sense of the death. The complications pile up as Cate is distracted by the coroner on the case—and by nagging memories that draw her twenty years into the past. The remains suggest eerie similarities between this victim, and Cate and Tessa’s friend Samantha, who disappeared when she was fourteen.

Cate finds herself up against closemouthed locals, buried town secrets, and even her own heart. As the case unravels, will she be able to cut through the fog and find justice for the missing and the dead"
novella,Part-Time Husband,by Noelle Adams (Goodreads Author),232 pages,https://www.goodreads.com/book/show/52715651-part-time-husband,4.10,"On a Wednesday afternoon, I ask Trevor Bentley to marry me. He might be the most arrogant, obnoxious man I know, but I need him to be my husband for a year.

There are reasons.

He's not going to be a real husband. Just part-time. Yes, I have to live with him. And, okay, I also have to share his bed. And, sure, he's the sexiest and most exciting thing to ever happen to my controlled, organized life.

But still... It's only a part-time marriage. I'm not going to give him my heart. I know what I'm doing, and I'm too smart to fall for my husband.

I hope."
novella,Whisper of Bones,by Melinda Leigh (Goodreads Author),97 pages,https://www.goodreads.com/book/show/41086112-whisper-of-bones,4.14,"Dark secrets from the past bob to the surface in the third novella in the Widow’s Island series.

When a body washes up on the state park beach, Deputy Tessa Black’s experience as a former Seattle detective tells her that the death was not an accident. All evidence points to another murder on the remote island.

The victim is a local contractor with a shockingly long list of enemies. The more locals Tessa interviews, the more people she suspects—from the bitter ex-wife and estranged current wife to disgruntled former clients and employees. They all have different reasons to want him dead.

As Tessa’s investigation heats up, arson and a vicious assault convince her the killer is desperate to hide his crime—and that she’d better solve the case before he claims another victim."
novella,In the Heart of the Fire,by Dean Koontz (Goodreads Author),62 pages,https://www.goodreads.com/book/show/49694471-in-the-heart-of-the-fire,4.02,"A bloodthirsty sheriff is terrorizing a small Texas town where justice has been buried with his victims. Until Nameless arrives—a vigilante whose past is a mystery and whose future is written in blood.
Anyone who crosses Sheriff Russell Soakes is dead, missing, or warned. One of them is a single mother trying to protect her children but bracing herself for the worst. Nameless fears the outcome. He’s seen it in his visions. Now it’s time to teach the depraved Soakes a lesson in fear. But in turning predators into prey, will Nameless unearth a few secrets of his own?
From #1 New York Times bestselling author Dean Koontz comes In the Heart of the Fire, part of Nameless, a riveting collection of short stories about a vigilante nomad, stripped of his memories and commissioned to kill. Follow him in each story, which can be read or listened to in a single sitting."
novella,The Christmas Blanket,by Kandi Steiner (Goodreads Author),171 pages,https://www.goodreads.com/book/show/55763730-the-christmas-blanket,4.27,"A Second Chance Holiday Romance

From bestselling author Kandi Steiner comes a cozy second-chance romance about love, loss, and adventure...

When I decided to surprise my family in Wellhaven, Vermont for Christmas, I never could have known that I'd get a surprise of my own -- in the form of an unexpected blizzard.

I haven't been home in four years, not since I left this town with my eyes set on adventure.

And my heart set on forgetting the only man I’ve ever loved.

River Jensen -- my ex-husband.

I don't plan on seeing him during my visit. I definitely don't plan on him saving me when my little rental car slides off the icy road. And the last thing I could have ever prepared for is being stuck in a tiny cabin with him, waiting out the storm.

Four years have passed since I've seen him -- the boy I loved, now a man I don't know at all.

But being stuck inside with him leaves us nothing but time together.

Everything about him has changed, and yet, he still has the same forest green eyes that have haunted me since I left. Back then, we were at an impasse. Back then, there was nothing left to talk about, nothing left to fix. Back then, the only choice I had was to leave and start anew.

But the more I re-discover the man I left behind, the more I question why I ever left at all.

And if I’m too late to find my way back home.

The Christmas Blanket is a stand-alone holiday novella set in a snowy small town in Vermont."
novella,Bred in the Bone,by Kendra Elliot (Goodreads Author),86 pages,https://www.goodreads.com/book/show/41128817-bred-in-the-bone,4.26,"In the fourth Widow’s Island novella by Wall Street Journal bestselling author Kendra Elliot, the truth of a twenty-year disappearance will finally come to light.

When the town drunk ends up dead in a hit-and-run, FBI special agent Cate Wilde expects that solving the case will be cut and dried. But evidence quickly surfaces that the victim was involved with another crime. A crime that has gone cold for twenty years. A crime of personal importance to Cate.

Cate’s best friend, Samantha, went missing at fourteen, leaving behind nothing except a jacket and an island full of unanswered questions. Samantha’s disappearance has haunted Cate for more than half her life, and she might finally be able to find some closure.

But not everything is as it seems. As Cate unravels what happened on that fateful day, she’ll discover that the community of Widow’s Island is full of secrets. Betrayed by someone she thought she knew, Cate will need to piece together the truth…before someone else gets hurt."
novella,Photographing the Dead,by Dean Koontz (Goodreads Author),58 pages,https://www.goodreads.com/book/show/49884639-photographing-the-dead,4.05,"A self-styled artist is getting away with murder in Death Valley. If all goes well, so will Nameless. In part two of the Nameless series, the relentless avenger is haunted by nightmares of the past and visions of what’s to come.
Palmer Oxenwald’s hunting ground is the Mojave wasteland. His victims are random tourists and hikers. His trophies are cherished photographs of the damage he’s done. His greatest threat is Nameless. Two men with one thing in common: memories of the dead. For a psychopath like Palmer, they’re a clear rush in black and white. For Nameless, they’re visions of violence buried and erased. But for how long?
From #1 New York Times bestselling author Dean Koontz comes Photographing the Dead, part of Nameless, a riveting collection of short stories about a vigilante nomad, stripped of his memories and commissioned to kill. Follow him in each story, which can be read or listened to in a single sitting."
novella,A Bone to Pick,by Melinda Leigh (Goodreads Author),101 pages,https://www.goodreads.com/book/show/40849216-a-bone-to-pick,4.18,"Deputy Tessa Black gave up her career as a detective with the Seattle PD and returned to the Pacific Northwest island she calls home to care for her ailing mother. Tessa thinks her mother’s illness is the worst thing she’ll face—until she responds to a routine call in the state park and discovers a local man harpooned to a sign.

As the murder investigation unfolds, it becomes clear that the victim harbored secrets. Together with her FBI agent best friend, Cate, and park ranger Logan Wilde, Tessa must connect the pieces before the murderer strikes again. But the closer she gets to the truth, the more she finds herself—and the ones she loves—in harm’s way.

Pressure mounts as Tessa attempts to juggle the current case with her search for the truth behind her childhood friend Samantha’s disappearance twenty years ago. Can Tessa find the murderer and uncover answers about Samantha without jeopardizing everything she holds dear?"
novella,All Systems Red,by Martha Wells (Goodreads Author),144 pages,https://www.goodreads.com/book/show/32758901-all-systems-red,4.15,
novella,Binti,by Nnedi Okorafor (Goodreads Author),96 pages,https://www.goodreads.com/book/show/25667918-binti,3.93,"Her name is Binti, and she is the first of the Himba people ever to be offered a place at Oomza University, the finest institution of higher learning in the galaxy. But to accept the offer will mean giving up her place in her family to travel between the stars among strangers who do not share her ways or respect her customs.

Knowledge comes at a cost, one that Binti is willing to pay, but her journey will not be easy. The world she seeks to enter has long warred with the Meduse, an alien race that has become the stuff of nightmares. Oomza University has wronged the Meduse, and Binti's stellar travel will bring her within their deadly reach.

If Binti hopes to survive the legacy of a war not of her making, she will need both the gifts of her people and the wisdom enshrined within the University, itself - but first she has to make it there, alive."
novella,Artificial Condition,by Martha Wells (Goodreads Author),158 pages,https://www.goodreads.com/book/show/36223860-artificial-condition,4.28,"It has a dark past – one in which a number of humans were killed. A past that caused it to christen itself “Murderbot”. But it has only vague memories of the massacre that spawned that title, and it wants to know more.

Teaming up with a Research Transport vessel named ART (you don’t want to know what the “A” stands for), Murderbot heads to the mining facility where it went rogue.

What it discovers will forever change the way it thinks…"
novella,Every Heart a Doorway,by Seanan McGuire (Goodreads Author),173 pages,https://www.goodreads.com/book/show/25526296-every-heart-a-doorway,3.81,
novella,Destroy Me,by Tahereh Mafi,111 pages,https://www.goodreads.com/book/show/13623150-destroy-me,4.22,"Juliette escaped from The Reestablishment by seducing Warner—and then putting a bullet in his shoulder. But as she’ll learn in Destroy Me, Warner is not that easy to get rid of...

Back at the base and recovering from his near-fatal wound, Warner must do everything in his power to keep his soldiers in check and suppress any mention of a rebellion in the sector. Still as obsessed with Juliette as ever, his first priority is to find her, bring her back, and dispose of Adam and Kenji, the two traitors who helped her escape. But when Warner’s father, The Supreme Commander of The Reestablishment, arrives to correct his son’s mistakes, it’s clear that he has much different plans for Juliette. Plans Warner simply cannot allow.

Set after Shatter Me and before its forthcoming sequel, Unravel Me, Destroy Me is a novella told from the perspective of Warner, the ruthless leader of Sector 45."
novella,Rogue Protocol,by Martha Wells (Goodreads Author),158 pages,https://www.goodreads.com/book/show/35519101-rogue-protocol,4.28,"SciFi’s favorite antisocial A.I. is again on a mission. The case against the too-big-to-fail GrayCris Corporation is floundering, and more importantly, authorities are beginning to ask more questions about where Dr. Mensah’s SecUnit is.

And Murderbot would rather those questions went away. For good."
novella,Exit Strategy,by Martha Wells (Goodreads Author),176 pages,https://www.goodreads.com/book/show/35519109-exit-strategy,4.40,"Murderbot wasn’t programmed to care. So, its decision to help the only human who ever showed it respect must be a system glitch, right?

Having traveled the width of the galaxy to unearth details of its own murderous transgressions, as well as those of the GrayCris Corporation, Murderbot is heading home to help Dr. Mensah—its former owner (protector? friend?)—submit evidence that could prevent GrayCris from destroying more colonists in its never-ending quest for profit.

But who’s going to believe a SecUnit gone rogue?

And what will become of it when it’s caught?"
novella,The Prince,by Kiera Cass (Goodreads Author),64 pages,https://www.goodreads.com/book/show/15820748-the-prince,3.94,"Before thirty-five girls were chosen to compete in the Selection...

Before Aspen broke America's heart...

There was another girl in Prince Maxon's life...

Don't miss this thrilling 64-page original novella set in the world of the New York Times bestselling novel The Selection. Also features a teaser to The Elite, Kiera Cass's hotly anticipated sequel to The Selection."
novella,Down Among the Sticks and Bones,by Seanan McGuire (Goodreads Author),187 pages,https://www.goodreads.com/book/show/31450908-down-among-the-sticks-and-bones,4.16,"Twin sisters Jack and Jill were seventeen when they found their way home and were packed off to Eleanor West’s Home for Wayward Children.

This is the story of what happened first…

Jacqueline was her mother’s perfect daughter—polite and quiet, always dressed as a princess. If her mother was sometimes a little strict, it’s because crafting the perfect daughter takes discipline.

Jillian was her father’s perfect daughter—adventurous, thrill-seeking, and a bit of a tom-boy. He really would have preferred a son, but you work with what you've got.

They were five when they learned that grown-ups can’t be trusted.

They were twelve when they walked down the impossible staircase and discovered that the pretense of love can never be enough to prepare you a life filled with magic in a land filled with mad scientists and death and choices."
novella,This Is How You Lose the Time War,"by Amal El-Mohtar (Goodreads Author), Max Gladstone (Goodreads Author)",209 pages,https://www.goodreads.com/book/show/43352954-this-is-how-you-lose-the-time-war,3.96,
novella,Finding Cinderella,by Colleen Hoover (Goodreads Author),176 pages,https://www.goodreads.com/book/show/18631291-finding-cinderella,4.24,"A chance encounter in the dark leads eighteen-year-old Daniel and the girl who stumbles across him to profess their love for each other. But this love has conditions: they agree it will last only one hour, and it will be only make-believe.

When their hour is up and the girl rushes off like Cinderella, Daniel tries to convince himself that what happened between them seemed perfect only because they were pretending it was. Moments like that happen only in fairy tales.

One year and one bad relationship later, his disbelief in love-at-first-sight is stripped away the day he meets Six: a girl with a strange name and an even stranger personality. Unfortunately for Daniel, finding true love doesn""t guarantee a happily ever after... it only further threatens it.

Will an unbearable secret from the past jeopardize Daniel and Six's only chance at saving each other?"
novella,Of Mice and Men,by John Steinbeck,103 pages,https://www.goodreads.com/book/show/890.Of_Mice_and_Men,3.88,
novella,"To Be Taught, If Fortunate",by Becky Chambers,153 pages,https://www.goodreads.com/book/show/43190272-to-be-taught-if-fortunate,4.21,"In her new novella, Sunday Times best-selling author Becky Chambers imagines a future in which, instead of terraforming planets to sustain human life, explorers of the solar system instead transform themselves.

Ariadne is one such explorer. As an astronaut on an extrasolar research vessel, she and her fellow crewmates sleep between worlds and wake up each time with different features. Her experience is one of fluid body and stable mind and of a unique perspective on the passage of time. Back on Earth, society changes dramatically from decade to decade, as it always does.

Ariadne may awaken to find that support for space exploration back home has waned, or that her country of birth no longer exists, or that a cult has arisen around their cosmic findings, only to dissolve once more by the next waking. But the moods of Earth have little bearing on their mission: to explore, to study, and to send their learnings home.

Carrying all the trademarks of her other beloved works, including brilliant writing, fantastic world-building and exceptional, diverse characters, Becky's first audiobook outside of the Wayfarers series is sure to capture the imagination of listeners all over the world."
