user_name,user_unique_key,number_of_stars,book_unique_key,review_text
BookOfCinz,https://www.goodreads.com/user/show/9750143-bookofcinz,4,https://www.goodreads.com/book/show/49247242-ring-shout,"If I could describe this book in two words it would be MASTERFUL and MAGICAL!

HOW is P. Djeli Clark able to pack well formed worlds, layered characters, history, culture and heavy themes in less than 200 pages? HOW?!!!

Ring Shout is a darkly twisted historical novella set in 1922 in Macon and follows the main character Maryse Boudreaux a black sword swinging woman who I could not get enough of! The story opens with Maryse, Sadie and Chef setting a trap for The Ku Kluxes who are Klan folk who f"
Anna Luce,https://www.goodreads.com/user/show/9429655-anna-luce,3,https://www.goodreads.com/book/show/49247242-ring-shout,"/ / / Read more reviews on my blog / / /

“Like I said already, I hunt monsters. And I got a sword that sings.”


Ring Shout is an action-driven historical novella that combines horror with the kind of anime that have magical swords & monsters-posing-as-humans in them. The story takes place in Georgia during the 1920s and follows a group of black women who hunt monsters who take the form of KKK members. This is neat concept and I would definitely encourage other readers to pick this one up (I partic"
Bethany Morrow,https://www.goodreads.com/user/show/45443370-bethany-morrow,5,https://www.goodreads.com/book/show/49247242-ring-shout,"From the start, P. Djeli Clark's RING SHOUT explodes into vivid color with a voice that's at once joyous and harrowing. Maryse is a stunning character, real and layered, and brilliantly employed in a novella that is confident, razor sharp, and utterly imaginative. An instant favorite."
Bethany,https://www.goodreads.com/user/show/3660666-bethany,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Ring Shout is a weird and smart little novella that blurs the lines between historical fantasy and horror. It follows a group of Black women in the 1920's who hunt evil KKK members, but with a twist. This is a fascinating story that serves to frame very real history through a fantastical lens that perhaps allows for a different approach to insight. It has impressively deep worldbuilding and well-developed characters despite the length.

The narrative weaves in the history of racism and slavery, in"
Raymond,https://www.goodreads.com/user/show/6401735-raymond,4,https://www.goodreads.com/book/show/49247242-ring-shout,"The cover and synopsis of Ring Shout drew me to this book. This historical science fiction novella is about three Black women from 1920s Georgia (Maryse, Sadie, and Chef) who are bootleggers and hunters of monsters known as Ku Kluxes. Ku Kluxes are people who turned into monsters when hate infected their bodies. This book is a good social commentary on the effect that hate has on the perpetrators and theirs victims. Clark is a very good writer, his descriptions of the monsters are very vivid, I"
Emily Duncan,https://www.goodreads.com/user/show/66603963-emily-duncan,5,https://www.goodreads.com/book/show/49247242-ring-shout,Now That’s What I Call Body Horror
laurel [the suspected bibliophile],https://www.goodreads.com/user/show/7494844-laurel-the-suspected-bibliophile,5,https://www.goodreads.com/book/show/49247242-ring-shout,"The Klan has a plan to unleash more evil onto the earth, but luckily, Maryse Boudreaux has a magic sword and murder in her heart. She's out to stop the Klan and their monstrous Ku Kluxes, any way she can. Even if she has to travel to other dimensions to do so.

OMG yesssss this was fantastic and so fucking creepy!

I think the creepiest part—minus all of the mouths—is Clark's uncanny ability to tap directly into the heart of current affairs. Granted, racism and white supremacy is not something that"
Ms. Woc Reader,https://www.goodreads.com/user/show/21881752-ms-woc-reader,4,https://www.goodreads.com/book/show/49247242-ring-shout,"I've spoken out before in a previous review for a fantasy set during the Jim Crow era but I want to reiterate it here that we shouldn't let uncomfortable topics stop us from reading a story. And if people can praise Lovecraft Country which was written by a white man they can certainly support a Black man writing a fantasy in the same vein.

Ring Shout is set in 1922 Macon, Georgia where it reimagines the Ku Kluxes as literal white-boned demons. The story opens up with Maryse, Sadie and Chef takin"
Dennis,https://www.goodreads.com/user/show/67496521-dennis,4,https://www.goodreads.com/book/show/49247242-ring-shout,"I don't normally read novellas, but when I do, I expect them to all be as action packed and scary as P. Djèlí Clark's upcoming Ring Shout . I read this book in one sitting last night and I legit had nightmares about it. I'm not sure if it's the frightening cover or the paranormal horror of the storyline, but Ring Shout is a must read in your October's horror selections. Ring Shout takes place in a post-World War I world during Prohibition, where the film Birth of a Nation takes a diff"
Kyra Leseberg (Roots & Reads),https://www.goodreads.com/user/show/5899398-kyra-leseberg-roots-reads,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Author P. Djèlí Clark offers up a historical paranormal horror novella in Ring Shout; the tale of a bootlegger in Macon, Georgia who fights monsters known as Ku Kluxes with her magic sword, and a sharpshooter and Harlem Hellfighter at her side.

Seven years ago, Maryse Boudreaux lost everything. She’s forced the memories under the floorboards where she hid that night in order to fight the Ku Kluxes — Klan members whose hatred becomes an infection that turns them from men to monsters. Maryse and he"
FanFiAddict,https://www.goodreads.com/user/show/30151990-fanfiaddict,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Rating: 10/10

Thanks to the publisher and author for an advance reading copy of Ring Shout for review consideration. This did not influence my thoughts or opinions.

Ring Shout is the best thing I’ve read from Tor.com since The Ballad of Black Tom by Victor LaValle. This is, hands down, my favorite novella of 2020 and nothing is going to knock it off that pedestal. Clark is at the top of his game and needs to be on every bookshelf in the world.

Dark fantasy meets historical fiction meets supernatura"
Sheena,https://www.goodreads.com/user/show/8022062-sheena,4,https://www.goodreads.com/book/show/49247242-ring-shout,I wish this one was longer!!
Faith,https://www.goodreads.com/user/show/17430801-faith,2,https://www.goodreads.com/book/show/49247242-ring-shout,Gory horror story fancied up by tying it to KKK history. I almost quit at the beginning because I hated the dialect. Then it segued into an action scene. It turns out that there were too many action scenes for me. I made it about 60% through this novella and gave up.
Barb in Maryland,https://www.goodreads.com/user/show/1166624-barb-in-maryland,4,https://www.goodreads.com/book/show/49247242-ring-shout,"4,5 stars for this combination of horror and early 20th century U.S. history. Clark's storytelling was fabulous, as always. I am in awe of his ability to pack so much into the novella format.

Highly recommended."
Leah,https://www.goodreads.com/user/show/84225209-leah,4,https://www.goodreads.com/book/show/49247242-ring-shout,I can't even describe this. So good.
Lady H,https://www.goodreads.com/user/show/3842278-lady-h,4,https://www.goodreads.com/book/show/49247242-ring-shout,"This was a very atmospheric, vibrant, and intriguing read. Not only are there some pretty great scenes of cosmic/Lovecraftian horror here, there's a lot of commentary on racism and injustice woven into the fantastical elements. The commentary is not subtle at all, but then, it isn't trying to be, and that's perfectly fine, actually; I like that the book just comes out and says what it wants to say without tiptoeing around it all.

I will say I found the worldbuilding just a little bit confusing; I"
The Artisan Geek,https://www.goodreads.com/user/show/48014635-the-artisan-geek,0,https://www.goodreads.com/book/show/49247242-ring-shout,"10/2/20
I am a huge admirer of Clark's work, having read both The Black God's Drums and The Haunting of Tram Car 015, so I can't wait to read more of his work!

You can find me on
Youtube | Instagram | Twitter | Tumblr | Website"
Holly (The Grimdragon),https://www.goodreads.com/user/show/14530641-holly-the-grimdragon,5,https://www.goodreads.com/book/show/49247242-ring-shout,"""This is a Ku Klux. A real Ku Klux. Every bit of the thing is a pale bone white, down to the claws like carved blades of ivory. The only part not white are the eyes. Should be six in all: beads of red on black in rows of threes on either side of that curving head. But just like the lanky man, half its face been ripped away by Chef's bomb. The eyes that's left are all locked on me now, though. And what passes for lips on a long muzzle peel back, revealing a nest of teeth like spiky icicles--befor"
Kay,https://www.goodreads.com/user/show/37948564-kay,0,https://www.goodreads.com/book/show/49247242-ring-shout,"The more I think about this book, the African-American historical references and the ...... fucking up of Lovecraft mythology the more I anticipate some......vibrant discussions.

Even as a trained historian this book reminded me that there is soooooooo much I have left to examine. Definitely a book you should read multiple times.

Can't wait until it's out in the world."
Nomadic Reader (Baba Yaga),https://www.goodreads.com/user/show/78231074-nomadic-reader-baba-yaga,4,https://www.goodreads.com/book/show/49247242-ring-shout,"4.5 stars

Above all, Ring Shout is a book about hate.
Set in 1920s Georgia, this long novella mingles historical facts with African American folktales to create a vibrant, deliciously creepy setting that is guaranteed to haunt your dreams.

Meet Maryse Boudreaux, a monster hunter with a mission: track down and kill Ku Kluxes, terrifying creatures who disguise themselves as humans to infiltrate and lead Ku Klux Klan groups. Together with her team of fierce black girls, Maryse is determined to pre"
Jamie,https://www.goodreads.com/user/show/53587416-jamie,3,https://www.goodreads.com/book/show/49247242-ring-shout,"""Blood and gore splatters me, turning at once to motes of dust. In my head, chanting of long dead slaves and bound up chiefs starts up again. I find myself humming along, lost to the rhythm of my singing blade, as I set about my grisly work.""

3.5 stars. Lovely concept, i.e. sorcery and Lovecraftian baddies as driving forces behind the KKK, fomenting racism and feeding off the hate it generates. Yet the narrative arc feels predictable and many of the horror tropes well worn, if not trite, and so t"
Sahitya,https://www.goodreads.com/user/show/4318508-sahitya,5,https://www.goodreads.com/book/show/49247242-ring-shout,"CW: Body horror, racism, lynching, lot of white supremacist and KKK language/imagery, animal death

I’m gonna be honest, if there has been something good in my life during this lockdown, it has been discovering the genius that is P. Djèlí Clark. I started with his short story when I was in a slump and couldn’t focus and he has captivated me completely with everything of his I’ve read since. So, it was a no brainer that I was excited for this new novella, but I never expected I would get the ARC an"
Mike,https://www.goodreads.com/user/show/7608899-mike,5,https://www.goodreads.com/book/show/49247242-ring-shout,"This was a damned powerful novella to read. If there are any history teachers out there reading this review: seriously consider using this book to teach kids about the Jim Crow South. The research behind it is meticulous - the author is a professor of history specializing in the trans-Atlantic slave trade - and, as any serious reader can tell you, just because something is fiction doesn't mean it's not *true*.

The spec fic premise of this is that lots of the higher-ups in the Confederacy - Jeffer"
Paula (lovebookscl),https://www.goodreads.com/user/show/27356824-paula-lovebookscl,2,https://www.goodreads.com/book/show/49247242-ring-shout,"""Who is to blame for the hate that hate made?""

I found the idea for this book very original, the characters are entertaining and the story itself has a lot of potential. I liked the ""monsters"" very much, they are scary and represent an even more terrifying idea: hatred made flesh.

I would have liked a better explanation of the universe and a more complete plot, but overall it's an interesting read. I didn't connect much with the characters."
"charlotte, (½ of readsrainbow)",https://www.goodreads.com/user/show/7670260-charlotte-of-readsrainbow,4,https://www.goodreads.com/book/show/49247242-ring-shout,"On my blog.

Rep: Black cast, Black lesbian character

CWs: gore, implied torture

Galley provided by publisher

It’s taken me a good two weeks since reading Ring Shout to sit down and have the words to review it. Actually, scratch that. I don’t even know if I do have the words to review it. It’s still all a nebulous bundle of unformed thoughts right now so, yeah. Bear with this review.

Ring Shout is another of P. Djèlí Clark’s alternative histories, though this time it’s less fantastical and more ho"
The Captain,https://www.goodreads.com/user/show/54489623-the-captain,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Ahoy there me mateys! I received this fantasy eARC from NetGalley in exchange for an honest review.  So here be me honest musings . . .

P. Djèlí Clark has quickly become a must-read author for me.  This book does not tell my story, background, or culture so I cannot speak to those elements of the novella.  What I can say is that it was engrossing, heart-wrenching, and thought-provoking.  Much like when I read Clark's story about Washington's teeth, this book led me down a rabbit hole about a fasc"
Matthew Quann,https://www.goodreads.com/user/show/22699228-matthew-quann,4,https://www.goodreads.com/book/show/49247242-ring-shout,"I've been looking forward to P. Djèlí Clark's 2020 novella since it was announced. I loved Clark's Egypt of djinns and detectives in The Haunting of Tram Car 015 last year and couldn't wait to see what he'd cook up with a new setting and characters.

With Ring Shout, Clark introduces Maryse and her crew of monster-hunting black men and women. As you might have guessed from that spectacularly horrifying cover, Maryse's demonic prey are KKK-beasts and she's bringing a splendid magical sword to"
Nicky,https://www.goodreads.com/user/show/223837-nicky,4,https://www.goodreads.com/book/show/49247242-ring-shout,"Received to review via Netgalley; publication date 13th October 2020

I’ve pretty much had Clark on my “must-read” list since I picked up The Black God’s Drums, but I was less sure about reading this one. I wasn’t sure about the idea of the Ku Klux Klan being literal monsters: it seemed a bit unsubtle? And I don’t know much about the Ku Klux Klan beyond the very basics, and I just don’t have that deeply American background where they’re a part of my story. That said, I’m gathering that a lot of (w"
The Nerd Daily,https://www.goodreads.com/user/show/68678485-the-nerd-daily,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Originally published on The Nerd Daily | Review by Beth Mowbray

The foundational concept of Ring Shout is ingenious — Clark turns the monstrous humans who were members of the Ku Klux Klan into actual monsters that must be destroyed. However, there are also many other historical counterpoints which Clark creatively twists and moulds into his unique fantasy world of prohibition-era Georgia. Take D.W. Griffiths, for example. In Clark’s world, he is not just the filmmaker who created the ultra-racist"
Noura Khalid (theperksofbeingnoura),https://www.goodreads.com/user/show/28683811-noura-khalid-theperksofbeingnoura,4,https://www.goodreads.com/book/show/49247242-ring-shout,"Thank you Tor.com for the gifted review copy!

Okay, this was my first book by P. Djèlí Clark and gosh was this something! This novella was fast paced and it captures your attention from the very beginning. The book discussed racism and injustice combines with magical elements and a paranormal twist. I loved reading from Maryse's point of view and I loved her friends as well. Such strong characters with a whole lot of humor. This was equal parts fascinating and horrifying and for such a little boo"
Emily,https://www.goodreads.com/user/show/12065550-emily,4,https://www.goodreads.com/book/show/49247242-ring-shout,"Ring Shout is a small book that really packs a punch! This is a creative and intense novella that blends elements of horror, fantasy, and historical fiction. The storytelling hooks you from the beginning, and it's a very visual story. It took me a little bit to grasp what was going on, but I was fully invested once I figured it out. Ring Shout has some great body horror, and I would really love to see more horror stories from this author. It's woven together really well with both heartbreaking a"
Ashley,https://www.goodreads.com/user/show/9978601-ashley,5,https://www.goodreads.com/book/show/49247242-ring-shout,"i received a complimentary copy of this book through NetGalley. Opinions expressed in this review are completely my own.



i am calling it now. ring shout is going to be my favorite read of 2020!

i am in literal awe of p. djèlí clark's brilliant storytelling and wordbuilding. clark seamlessly blends historical fiction, horror, and fantasy into a wonderfully atmospheric & hypnotic world. A world so fantastical yet tangible. A world filled with trauma and with hope. A world filled with hate and with"
chantel nouseforaname,https://www.goodreads.com/user/show/24627290-chantel-nouseforaname,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Ring Shout! Wow, what an experience! Short and sweet but extraordinarily layered in its execution and meaning.

P. Djèlí Clark creates a world where the Ku Klux Klan are literal 3 headed, mouth for eyes monsters and a young woman who loses her family due to racist violence makes it her duty to slay the fathercluckers. Needless to say, I’m here for it! It was a wild ride. Our heroine, Maryse, and her girls, Sadie and Chef, are down to send these white, acutely pale and powdery, devils back to the"
Leanne,https://www.goodreads.com/user/show/9918591-leanne,4,https://www.goodreads.com/book/show/49247242-ring-shout,"This was amazing, and definitely one of the best novellas I’ve ever read. The plot revolves around Maryse, a woman who hunts monsters known as Ku Kluxers. Much of the story focuses on the rerelease of The Birth of a Nation, a real film that is derogatory towards African Americans. Maryse was warned that the rerelease would cause a huge surge of hatred towards African Americans, and so has to fight to stop this.

I absolutely loved the idea of the KKK being actual demons — hate literally breeds mo"
Justine,https://www.goodreads.com/user/show/2027092-justine,5,https://www.goodreads.com/book/show/49247242-ring-shout,"An absolutely fantastic historical horror novel! I totally fell in love with Clark’s Cairo series and was thrilled to discover he had a new novella coming out this year. Ring Shout is a historical set horror novel about Black Americans hunting down monsters that spur on the hatred of White supremacists in the South.

Sound fun? It is, but it’s also more than that. A deep look into America’s historical racism and treatment of Black people, Ring Shout gives the reader a lot to think about in terms"
Michelle,https://www.goodreads.com/user/show/32535119-michelle,5,https://www.goodreads.com/book/show/49247242-ring-shout,"In Ring Shout the Klan or Ku Kluxes are literally monsters from another world. They are driven by the sorcerer D. W. Griffith. His movie The Birth of a Nation is the spell by which they are entranced and that which calls them to action.

The moral of the story is how hate is cultivated within society and how it can be used as it tool to rally the masses or cause dissension. No one is immune to it, not even our heroine Marys. She still has the capacity to hate but you get to see why. Clark shows h"
Lois,https://www.goodreads.com/user/show/1105306-lois,5,https://www.goodreads.com/book/show/49247242-ring-shout,"This is a perfect historical horror & fantasy

I loved this!
It was really well done.
A seamless and artful mix of multiple genres all handled smoothly.
What a novel to finish on High John the Conqueror Day.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
Spoilers below this point:
The only aspect of this novel I did not like was the suggestion that hating those who are hunting you makes you like them. That thinking is a byproduct of white supremacy.
It's okay and natural even to hate vehemently those that are oppressing you.
Furtherm"
Stephanie (That's What She Read),https://www.goodreads.com/user/show/16106414-stephanie-that-s-what-she-read,5,https://www.goodreads.com/book/show/49247242-ring-shout,"4.5

There was so much to this novella! The narrative follows a group of black women hunting literal KKK monsters in Georgia, and can I say that I am loving this movement of the monstrosity of white supremacy as Lovecraftian monsters? As I said, there is a lot to dig into in such short story, it's rich with history and African folklore as well as some ass-kicking fight scenes from a great group of heroines. Recommend for readers that enjoy historical fantasy with deep world-building

Thank you Netga"
Devann,https://www.goodreads.com/user/show/4135942-devann,4,https://www.goodreads.com/book/show/49247242-ring-shout,"actual rating: 3.5

Really liked this although I wish it had been a little bit longer because I feel like we didn't really have time to get a feel for any of the characters except Maryse so when some things happened they didn't really have as much emotional impact as they really should have. Still it was a nice quick read and a really interesting idea, would definitely recommend to anyone who likes Lovecraft Country."
The Shayne-Train,https://www.goodreads.com/user/show/10911019-the-shayne-train,5,https://www.goodreads.com/book/show/49247242-ring-shout,"An ingeniously crafted novella of an alternative history full of rumrunning demon hunters, old timey folk magic, hideous white monsters, and painfully timely metaphors.

I have yet to read something by this author that isn't the kitty's goddamned pj's."
Mindi,https://www.goodreads.com/user/show/6157592-mindi,5,https://www.goodreads.com/book/show/49247242-ring-shout,Review to follow...
C.B,https://www.goodreads.com/user/show/4556996-c-b,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Who is to blame for the hate that hate made?

Black arrogance. Black ego. Black excellence--magical, historical, cultural.

Ring Shout is full of so much unapologetic Blackness, and literal Black girl magic, that it made me ache with pride to be so represented. Not only was AAVE so knowledgeably written in dialogue, it continued throughout Maryse's narration in a way that was so true to life while reading that it made Maryse, Sadie, Chef and the others read like family, not just characters. The dir"
Monika,https://www.goodreads.com/user/show/110373082-monika,4,https://www.goodreads.com/book/show/49247242-ring-shout,"American or not, most of us know who the Ku Klux Klan are and what they are capable of! They are people who hate everyone who aren’t “them”. People who are capable of such terror couldn’t possibly be human. This thought was blisteringly taken to next level by Author Clark.

In Ring Shout he imagines The Ku Kluxes as demons/creatures conjured from afar or even a different universe which are driven by hate. Muckily Maryse Boudreaux and her clan of skilled young women hunt these creatures and they ar"
Azrah,https://www.goodreads.com/user/show/33532369-azrah,4,https://www.goodreads.com/book/show/49247242-ring-shout,"**I was provided with an ARC through netgalley in exchange for an honest review**

Once again masterfully depicting history through a fantastical lens, Clark has written us a captivating monster hunting story which unapologetically addresses the horrors of racism.

Taking place in early 20th century prohibition era America, the monstrosity that is the Ku Klux Klan have been given a very supernatural twist. Sorcery at the centre of the Klan’s movement has given rise to an evil which spawns Lovecrafti"
theblkgrlibrarian,https://www.goodreads.com/user/show/19163206-theblkgrlibrarian,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Whhhhoooooaaaa Oh. MY. FUCKING Gosh!!!


Listen. This has to be one of the most beautifully, sad and poetic stories I have ever read.

While short, there are some intense and intricately woven pieces of ancestral magic woven into this tale.

What I liked:
This story could be written in 2020, I would be no wiser. The characters. The magic. The history.

Critique:

Parts of this was hard to follow and I wish some of the gullah parts had a reference for translation.

Overall:

Will there be more stories for o"
Siona St Mark,https://www.goodreads.com/user/show/24422512-siona-st-mark,5,https://www.goodreads.com/book/show/49247242-ring-shout,A really unique mash up of fantasy and historical that focuses on blacks fighting a sorcery-powered KKK during Prohibition. I don’t think I’ve ever read something that sounded so authentic. Definitely recommend everyone to check this out.
izzy,https://www.goodreads.com/user/show/25172726-izzy,4,https://www.goodreads.com/book/show/49247242-ring-shout,"4.5 rounded down - i love p djeli clark's writing as always but i found the gullah woman incomprehensible (i know this was intentional, but still) and the big fight scene wasn't really my thing. the concept of the ku klux was great and i loved the fantastical scenes with the night doctors & aunties"
Chris Wolak,https://www.goodreads.com/user/show/292019-chris-wolak,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Historical SciFi? Dark fantasy? However you want to categorize this novel, it's an excellent read. Wildy creative and suspenseful. Review to come."
Jack,https://www.goodreads.com/user/show/13066062-jack,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Review to come, copy provided by Net Galley.

It's slightly hard to write a review of something that's so seeped in history from a country you're not from. Add in the racism and persecution that black people experience under white American, it's tough to know how to go about it.

Ring Shout is the story of three young women who hunt down demons. The demons, as a rule, inhabit the bodies of the KKK. The first scene of the novella is of them springing a trap on a group of demons, and just getting out"
Thistle & Verse,https://www.goodreads.com/user/show/88907857-thistle-verse,4,https://www.goodreads.com/book/show/49247242-ring-shout,"You can watch my full review here: https://youtu.be/wXfeK6AkgHM

This is a story about demons, high stakes battles, and camaraderie with commentary on white supremacy in the US."
2TReads,https://www.goodreads.com/user/show/91272663-2treads,5,https://www.goodreads.com/book/show/49247242-ring-shout,"Loved every minute spent reading this novella. Clark just has a certain mastery with creating extremely vivid, realistic, involved worlds and characters.

""Girl, every choice we make is a new tomorrow. Whole worlds waiting to be born."" -Auntie Margaret
🖋🖋🖋🖋🖋🖋
Djeli Clark spins a certain tapestry with his writing, it is vivid, culturally rich, resonant and lyrical. Ring Shout is no different, we know right away that we will be getting action, history, meaning, and a message from the beginning; it is"
Caroline,https://www.goodreads.com/user/show/5425184-caroline,4,https://www.goodreads.com/book/show/49247242-ring-shout,"Thanks to NetGalley for providing me with a copy of this book in return for an honest review.

A quick review for a quick read. This book is a fast paced, wild read from start to finish and one you'll have trouble putting down until its over. Clark has a real talent for establishing distinct characters and unique voices quickly and for world building without losing any momentum from the action. I loved how easy Clark's clear writing style makes it for the reader to ""see"" everything that is happeni"
Chandra Claypool (wherethereadergrows),https://www.goodreads.com/user/show/9722719-chandra-claypool-wherethereadergrows,4,https://www.goodreads.com/book/show/49247242-ring-shout,"Klu Klux Klan members turned into (bigger) monsters under a hex from the Birth of a Nation film and Maryse Boudreaux and friends are not having any of it! There's so much happening in these short pages and this is a novella that is scary on so many levels. While this takes place during the prohibition era in Georgia, Clark also peppers in many other historical parts that really shows how much I still need to educate myself.

While this genre mash-up definitely has its humorous side, it's also a mi"
Micah Hall,https://www.goodreads.com/user/show/62216141-micah-hall,4,https://www.goodreads.com/book/show/49247242-ring-shout,"4/5

I have had P. Djeli Clark on my radar for a while now, with him releasing various novellas through Tor.com. After reading the premise of this one, I had to give it a whirl. He knocked it out of the park.

The world Clark creates is set in the early 1900's following World War 1 set in Georgia, following a cast of black females who are hunting Kluxes, demonic monsters inhabiting members of the KKK. Insanely cool concept right? And boy does Clark deliver.

This is so well researched and thought out"
Kathy,https://www.goodreads.com/user/show/47447628-kathy,4,https://www.goodreads.com/book/show/49247242-ring-shout,Thanks to NetGalley for this audiobook. The narrator of this dark fantasy was incredible. The story is character driven and I loved Maryse and her magic sword. Sadie was an extremely likeable character.
Natasha,https://www.goodreads.com/user/show/4539505-natasha,4,https://www.goodreads.com/book/show/49247242-ring-shout,"This is a story about monsters. Otherworldly beings and those who walk amongst us. The Klu Kluxes are pure hatred and evil personified as shape shifting monsters - and only a small band of female warriors can see them for what they really are.

This is a tale of vengeance and injustice, gore and terror and ultimately love and hope. I loved reading about Maryse and her band of strong women, and really enjoyed how African myth and history was incorporated into this story. It was a great adventure.

T"
Lyndie,https://www.goodreads.com/user/show/40858826-lyndie,4,https://www.goodreads.com/book/show/49247242-ring-shout,Review coming soon
Anna abookobsessed,https://www.goodreads.com/user/show/32368663-anna-abookobsessed,4,https://www.goodreads.com/book/show/49247242-ring-shout,"This book is unlike anything I have ever read before, and I loved it! Usually, horror novels don't really get to me as much, but this one really properly scared me, which is probably also a reasom why I really enjoyed this book. The way this book is structured plotwise, and the character development we get in this short novella is exceptional as well! Totally recommend this!"
Lulu,https://www.goodreads.com/user/show/8427052-lulu,5,https://www.goodreads.com/book/show/49247242-ring-shout,"This was one intense ride, but I enjoyed every moment. This was the perfect combination of history and horror!"
Colby,https://www.goodreads.com/user/show/23929312-colby,5,https://www.goodreads.com/book/show/49247242-ring-shout,"RTC.

Thank you to Edelweiss and to Tor/Forge for providing an ARC in exchange for an honest review."
Brianna ,https://www.goodreads.com/user/show/81505622-brianna,4,https://www.goodreads.com/book/show/49247242-ring-shout,192 pages that read at a break neck pace! I read this in almost one sitting (Happy Publication day!) and I have a desperate need for more! I wanted more build and more pages and more follow up. Gimme gimme gimme!
