genre,title,author,pages,unique_key,average_rating,book_description
poetry,Cardinal,by Tyree Daye (Goodreads Author),80 pages,https://www.goodreads.com/book/show/51043470-cardinal,4.57,
poetry,Fractures,by Carlos Andrés Gómez,104 pages,https://www.goodreads.com/book/show/55593094-fractures,4.60,"In his landmark debut, Carlos Andrés Gómez interrogates race, gender, sexuality, and violence to explore some of the most pressing issues of our time. These poems address the complexities and nuances of toxic masculinity, assimilation, homophobia, and the joy and anguish of trying to raise Black children in America. Gómez casts an uncompromising eye toward both brutality and tenderness, going where we are most uncomfortable and lingering in moments of introspection that reveal fear, grief, or hatred. Birthed at a breaking point, these poems carve open silence, revealing fissures that welcome the light. Unflinching, poignant, and powerful, Fractures is both a gut punch and a balm."
poetry,The New World,by Kelly Schirmann (Goodreads Author),152 pages,https://www.goodreads.com/book/show/55270157-the-new-world,4.60,
poetry,The Bones Are There,by Kate Sutherland (Goodreads Author),112 pages,https://www.goodreads.com/book/show/54750370-the-bones-are-there,4.50,"Zigzagging across the globe, Kate Sutherland’s fourth book is poetry by way of collage: pieced-together excerpts from travellers’ journals, ships’ logs, textbooks and manuals, individual testimony, even fairy and folk tales that tell stories of extinction—of various species, and of our own understanding of, and culpability within, its process. Across its three sections, Sutherland draws identifiable connections between various animal extinctions and human legacies of imperialism, colonialism, capitalism, and misogyny, charting the ways in which they juxtapose one another while impacting the natural order of things.

As much as it is a critique of humanity’s disastrous effects on this world, The Bones Are There is also a celebration of such incredible creatures, all sadly lost to us. It honours their memory by demanding accountability and encouraging resistance, so that we might stave off future irrevocable loss and preserve what wonders that remain."
poetry,"The Boy, the Mole, the Fox and the Horse",by Charlie Mackesy,128 pages,https://www.goodreads.com/book/show/43708884-the-boy-the-mole-the-fox-and-the-horse,4.60,"The Sunday Times Bestseller and New York Times Bestseller.

'You will not be able to buy a more beautiful book for Christmas for somebody you love' Chris Evans

A book of hope for uncertain times.

Enter the world of Charlie's four unlikely friends, discover their story and their most important life lessons.

The conversations of the boy, the mole, the fox and the horse have been shared thousands of times online, recreated in school art classes, hung on hospital walls and turned into tattoos. In Charlie's first book, you will find his most-loved illustrations and some new ones too.

'A wonderful work of art and a wonderful window into the human heart' Richard Curtis"
poetry,Violet Bent Backwards Over the Grass,by Lana Del Rey,128 pages,https://www.goodreads.com/book/show/43554866-violet-bent-backwards-over-the-grass,4.12,"The highly anticipated spoken word poetry collection from Lana Del Rey, Violet Bent Backwards over the Grass

“'Violet Bent Backwards over the Grass' is the title poem of the book and the first poem I wrote of many. Some of which came to me in their entirety, which I dictated and then typed out, and some that I worked laboriously picking apart each word to make the perfect poem. They are eclectic and honest and not trying to be anything other than what they are and for that reason I’m proud of them, especially because the spirit in which they were written was very authentic.” (Lana Del Rey)

Lana Del Rey brings her breathtaking poetry to life in an unprecedented audiobook. In this stunning spoken word performance, Lana Del Rey reads 14 poems from her debut book Violet Bent Backwards over the Grass accompanied by music from Grammy Award-winning musician Jack Antonoff. Lana’s debut book solidifies her further as “the essential writer of her times” (The Atlantic). This audiobook features Lana reading select poems from the book, including ""LA Who Am I to Love You?"", ""The Land of 1,000 Fires"", ""Past the Bushes Cypress Thriving"", ""Never to Heaven"", ""Tessa DiPietro"", ""Happy"", and several others. The result is an extraordinary poetic landscape that reflects the unguarded spirit of its creator."
poetry,The Sun and Her Flowers,by Rupi Kaur (Goodreads Author),256 pages,https://www.goodreads.com/book/show/35606560-the-sun-and-her-flowers,4.16,"From Rupi Kaur, the #1 New York Times bestselling author of milk and honey, comes her long-awaited second collection of poetry. A vibrant and transcendent journey about growth and healing. Ancestry and honoring one’s roots. Expatriation and rising up to find a home within yourself.

Divided into five chapters and illustrated by Kaur, the sun and her flowers is a journey of wilting, falling, rooting, rising, and blooming. A celebration of love in all its forms.

this is the recipe of life
said my mother
as she held me in her arms as i wept
think of those flowers you plant
in the garden each year
they will teach you
that people too
must wilt
fall
root
rise
in order to bloom"
poetry,Long Way Down,by Jason Reynolds,306 pages,https://www.goodreads.com/book/show/22552026-long-way-down,4.30,
poetry,I Will Judge You by Your Bookshelf,by Grant Snider (Goodreads Author),128 pages,https://www.goodreads.com/book/show/50159129-i-will-judge-you-by-your-bookshelf,3.78,"A look at the culture and fanaticism of book lovers, from beloved New York Times illustrator Grant Snider
 
It’s no secret, but we are judged by our bookshelves. We learn to read at an early age, and as we grow older we shed our beloved books for new ones. But some of us surround ourselves with books. We collect them, decorate with them, are inspired by them, and treat our books as sacred objects. In this lighthearted collection of one- and two-page comics, writer-artist Grant Snider explores bookishness in all its forms, and the love of writing and reading, building on the beloved literary comics featured on his website, Incidental Comics. With a striking package including a die-cut cover, I Will Judge You By Your Bookshelf is the perfect gift for bookworms of all ages.
 "
poetry,Punching the Air,"by Ibi Zoboi (Goodreads Author), Yusef Salaam",400 pages,https://www.goodreads.com/book/show/49151299-punching-the-air,4.55,"From award-winning, bestselling author Ibi Zoboi and prison reform activist Yusef Salaam of the Exonerated Five comes a powerful YA novel in verse about a boy who is wrongfully incarcerated. Perfect for fans of Jason Reynolds, Walter Dean Myers, and Elizabeth Acevedo.

The story that I thought

was my life

didn’t start on the day

I was born

Amal Shahid has always been an artist and a poet. But even in a diverse art school, he’s seen as disruptive and unmotivated by a biased system. Then one fateful night, an altercation in a gentrifying neighborhood escalates into tragedy. “Boys just being boys” turns out to be true only when those boys are white.

The story that I think

will be my life

starts today

Suddenly, at just sixteen years old, Amal’s bright future is upended: he is convicted of a crime he didn’t commit and sent to prison. Despair and rage almost sink him until he turns to the refuge of his words, his art. This never should have been his story. But can he change it?

With spellbinding lyricism, award-winning author Ibi Zoboi and prison reform activist Yusef Salaam tell a moving and deeply profound story about how one boy is able to maintain his humanity and fight for the truth, in a system designed to strip him of both."
poetry,What Kind of Woman: Poems,by Kate Baer (Goodreads Author),112 pages,https://www.goodreads.com/book/show/50997643-what-kind-of-woman,4.49,"A stunning and honest debut poetry collection about the beauty and hardships in being a mother, a wife, and a woman. 

“When life throws you a bag of sorrow, hold out your hands/Little by little, mountains are climbed.” So ends Kate Baer’s remarkable poem “Things My Girlfriends Teach Me.” In “Nothing Tastes as Good as Skinny Feels” she challenges her reader to consider their grandmother’s cake, the taste of the sea, the cool swill of freedom. In her poem “Deliverance” about her daughter’s birth she writes “What is the word for when the light leaves the body?/What is the word for when it/at last, returns?”

Through poems that are as unforgettably beautiful as they are accessible, Kate proves herself to truly be an exemplary voice in modern poetry. As easy to post on Instagram as they are to print out and frame, Kate’s words make women feel seen in their own bodies, in their own marriages, and in their own lives. Her poems are those you share with your mother, your daughter, your sister, and your friends."
poetry,Before the Ever After,by Jacqueline Woodson (Goodreads Author),176 pages,https://www.goodreads.com/book/show/51988656-before-the-ever-after,4.40,"National Book Award winner Jacqueline Woodson's stirring novel-in-verse explores how a family moves forward when their glory days have passed and the cost of professional sports on Black bodies.

For as long as ZJ can remember, his dad has been everyone's hero. As a charming, talented pro football star, he's as beloved to the neighborhood kids he plays with as he is to his millions of adoring sports fans. But lately life at ZJ's house is anything but charming. His dad is having trouble remembering things and seems to be angry all the time. ZJ's mom explains it's because of all the head injuries his dad sustained during his career. ZJ can understand that--but it doesn't make the sting any less real when his own father forgets his name. As ZJ contemplates his new reality, he has to figure out how to hold on tight to family traditions and recollections of the glory days, all the while wondering what their past amounts to if his father can't remember it. And most importantly, can those happy feelings ever be reclaimed when they are all so busy aching for the past?"
poetry,Memorial Drive: A Daughter's Memoir,by Natasha Trethewey,224 pages,https://www.goodreads.com/book/show/48613168-memorial-drive,4.34,"At age nineteen, Natasha Trethewey had her world turned upside down when her former stepfather shot and killed her mother. Grieving and still new to adulthood, she confronted the twin pulls of life and death in the aftermath of unimaginable trauma and now explores the way this experience lastingly shaped the artist she became.

Pulitzer Prize–winning poet Natasha Trethewey explores this profound experience of pain, loss, and grief as an entry point into understanding the tragic course of her mother’s life and the way her own life has been shaped by a legacy of fierce love and resilience. Moving through her mother’s history in the deeply segregated South and through her own girlhood as a “child of miscegenation” in Mississippi, Trethewey plumbs her sense of dislocation and displacement in the lead-up to the harrowing crime that took place on Memorial Drive in Atlanta in 1985."
poetry,I Am Every Good Thing,"by Derrick Barnes, Gordon C. James (Contributor)",32 pages,https://www.goodreads.com/book/show/49024173-i-am-every-good-thing,4.65,"I am
a nonstop ball of energy.
Powerful and full of light.
I am a go-getter. A difference maker. A leader.

The confident Black narrator of this book is proud of everything that makes him who he is. He's got big plans, and no doubt he'll see them through--as he's creative, adventurous, smart, funny, and a good friend. Sometimes he falls, but he always gets back up. And other times he's afraid, because he's so often misunderstood and called what he is not. So slow down and really look and listen, when somebody tells you--and shows you--who they are. There are superheroes in our midst!"
poetry,Here Is the Beehive,by Sarah Crossan (Goodreads Author),288 pages,https://www.goodreads.com/book/show/52038928-here-is-the-beehive,3.77,"A brilliantly original debut about a love affair cut short, and how lonely it is to live inside a secret -- for fans of Sally Rooney, Sheila Heti, and Ottessa Moshfegh.

Ana Kelly can deal with death. As an estate lawyer, an unfortunate part of her day-to-day is phone calls from the next of kin informing her that one of her clients has died. But nothing could have prepared Ana for the call from Rebecca Taylor, explaining in a strangely calm tone that her husband Connor was killed in an accident.

Ana had been having an affair with Connor for three years, keeping their love secret in hotel rooms, weekends away, and swiftly deleted text messages. Though consuming, they hide their love well, and nobody knows of their relationship except Mark, Connor's best friend.

Alone and undone, Ana seeks friendship with the person who she once thought of as her adversary and opposite, but who is now the only one who shares her pain -- Rebecca. As Ana becomes closer to her lover's widow, she is forced to reconcile painful truths about the affair, and the fickleness of love and desire.

Funny, frank, and strange, Sarah Crossan's moving novel is wholly original and deeply resonant."
poetry,Trumpty Dumpty Wanted a Crown: Verses for a Despotic Age,by John Lithgow,104 pages,https://www.goodreads.com/book/show/53710467-trumpty-dumpty-wanted-a-crown,4.37,"Following the success of New York Times bestseller Dumpty comes award-winning actor and national bestselling author John Lithgow's next book of satirical poetry chronicling the era of Trump madness. Darker, funnier, and more hard-hitting than ever, Lithgow writes with poetic fury and cutting satire, taking readers verse-by-verse through the last year of even more unthinkable and shocking real events surrounding Trump and his administration-including poems about the impeachment, Rudy Giuliani, Mick Mulvaney, Jay Sekulow, Jim Jordan, Roger Stone, and others. With completely new poems and never-before-seen line drawings, Lithgow will once again make readers laugh in frenzied times with this mix of striking and humorous prose-dismantling the reign of Dumpty one stanza at a time."
poetry,My Name is Why,by Lemn Sissay,191 pages,https://www.goodreads.com/book/show/42123247-my-name-is-why,4.28,"At the age of seventeen, after a childhood in an adopted family followed by six years in care homes, Norman Greenwood was given his birth certificate. He learned that his real name was not Norman. It was Lemn Sissay. He was British and Ethiopian. And he learned that his mother had been pleading for his safe return to her since his birth. Here Sissay recounts his life story. It is a story of neglect and determination. Misfortune and hope. Cruelty and beauty. Sissay reflects on adoption, self-expression and Britishness, and in doing so explores the institutional care system, race, family and the meaning of home. Written with all the lyricism and power you would expect from one of the nation's best-loved voices, this moving, frank and timely memoir is the result of a life spent asking questions, and a celebration of the redemptive power of creativity."
poetry,Little Weirds,by Jenny Slate (Goodreads Author),304 pages,https://www.goodreads.com/book/show/44284906-little-weirds,3.85,"Hello and welcome to my book. Inside you will find:

× The smell of honeysuckle
× Heartbreak
× A French-kissing rabbit
× A haunted house
× Death
× A vagina singing sad old songs
× Young geraniums in an ancient castle
× Birth
× A dog who appears in dreams as a spiritual guide
× Divorce
× Electromagnetic energy fields
× Emotional horniness
× The ghost of a sea captain
× And more

I hope you enjoy these little weirds.

Love,
Jenny Slate"
poetry,Milk and Honey,by Rupi Kaur (Goodreads Author),204 pages,https://www.goodreads.com/book/show/23513349-milk-and-honey,4.07,"Milk and honey' is a collection of poetry and prose about survival. About the experience of violence, abuse, love, loss, and femininity. It is split into four chapters, and each chapter serves a different purpose. Deals with a different pain. Heals a different heartache. 'milk and honey' takes readers through a journey of the most bitter moments in life and finds sweetness in them because there is sweetness everywhere if you are just willing to look."
poetry,Where the Sidewalk Ends,by Shel Silverstein,176 pages,https://www.goodreads.com/book/show/30119.Where_the_Sidewalk_Ends,4.30,"Where the Sidewalk Ends turns forty! Celebrate with this anniversary edition that features an eye-catching commemorative red sticker. This classic poetry collection, which is both outrageously funny and profound, has been the most beloved of Shel Silverstein's poetry books for generations.

Where the sidewalk ends, Shel Silverstein's world begins. There you'll meet a boy who turns into a TV set and a girl who eats a whale. The Unicorn and the Bloath live there, and so does Sarah Cynthia Sylvia Stout who will not take the garbage out. It is a place where you wash your shadow and plant diamond gardens, a place where shoes fly, sisters are auctioned off, and crocodiles go to the dentist.

Shel Silverstein's masterful collection of poems and drawings is one of Parent & Child magazine's 100 Greatest Books for Kids. School Library Journal said, ""Silverstein has an excellent sense of rhythm and rhyme and a good ear for alliteration and assonance that make these poems a pleasure to read aloud.""

Shel Silverstein's incomparable career as a children's book author and illustrator began with Lafcadio, the Lion Who Shot Back. In 1964, Shel's creativity continued to flourish as four more books were published in the same year—Don't Bump the Glump!, A Giraffe and a Half, Who Wants a Cheap Rhinoceros?, and the beloved classic The Giving Tree. Later he continued to build his remarkable body of work with Where the Sidewalk Ends, A Light in the Attic, Falling Up, Every Thing On It, The Missing Piece, The Missing Piece Meets the Big O, and Runny Babbit."
poetry,The Sun and Her Flowers,by Rupi Kaur (Goodreads Author),256 pages,https://www.goodreads.com/book/show/35606560-the-sun-and-her-flowers,4.16,"From Rupi Kaur, the #1 New York Times bestselling author of milk and honey, comes her long-awaited second collection of poetry. A vibrant and transcendent journey about growth and healing. Ancestry and honoring one’s roots. Expatriation and rising up to find a home within yourself.

Divided into five chapters and illustrated by Kaur, the sun and her flowers is a journey of wilting, falling, rooting, rising, and blooming. A celebration of love in all its forms.

this is the recipe of life
said my mother
as she held me in her arms as i wept
think of those flowers you plant
in the garden each year
they will teach you
that people too
must wilt
fall
root
rise
in order to bloom"
poetry,The Princess Saves Herself in This One,by Amanda Lovelace,156 pages,https://www.goodreads.com/book/show/30075802-the-princess-saves-herself-in-this-one,3.86,"""Ah, life- the thing that happens to us while we're off somewhere else blowing on dandelions & wishing ourselves into the pages of our favorite fairy tales.""

A poetry collection divided into four different parts: the princess, the damsel, the queen, & you. the princess, the damsel, & the queen piece together the life of the author in three stages, while you serves as a note to the reader & all of humankind. Explores life & all of its love, loss, grief, healing, empowerment, & inspirations."
poetry,A Light in the Attic,by Shel Silverstein,176 pages,https://www.goodreads.com/book/show/30118.A_Light_in_the_Attic,4.34,"Last night while I lay thinking here
Some Whatifs crawled inside my ear
And pranced and partied all night long
And sang their same old Whatif song:

Whatif I flunk that test?
Whatif green hair grows on my chest?
Whatif nobody likes me?
Whatif a bolt of lightning strikes me?...
This 20th anniversary of Shel Silverstein's A Light in the Attic includes a CD of highlights from his Grammy Award-winning album.

Here in the attic of Shel Silverstein you will find Backward Bill, Sour Face Ann, the Meehoo with an Exactlywatt, and the Polar Bear in the Frigidaire. You will talk with Broiled Face, and find out what happens when Somebody steals your knees, you get caught by the Quick-Digesting Gink, a Mountain snores, and They Put a Brassiere on the Camel.

From the creator of the beloved poetry collections Where the Sidewalk Ends and Falling Up, here is another wondrous book of poems and drawings."
poetry,Ariel,by Sylvia Plath,105 pages,https://www.goodreads.com/book/show/395090.Ariel,4.22,"Sylvia Plath's celebrated collection.

When Sylvia Plath died, she not only left behind a prolific life but also her unpublished literary masterpiece, Ariel. Her husband, Ted Hughes, brought the collection to life in 1966, and its publication garnered worldwide acclaim. This collection showcases the beloved poet’s brilliant, provoking, and always moving poems, including ""Ariel"" and once again shows why readers have fallen in love with her work throughout the generations."
poetry,The Complete Poems of Emily Dickinson,"by Emily Dickinson, Thomas H. Johnson (Editor)",716 pages,https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson,4.23,"THE ONLY ONE-VOLUME EDITION CONTAINING ALL 1,775 OF EMILY DICKINSON’S POEMS

Only eleven of Emily Dickinson’s poems were published prior to her death in 1886; the startling originality of her work doomed it to obscurity in her lifetime. Early posthumously published collections-some of them featuring liberally “edited” versions of the poems-did not fully and accurately represent Dickinson’s bold experiments in prosody, her tragic vision, and the range of her intellectual and emotional explorations. Not until the 1955 publication of The Complete Poems of Emily Dickinson, a three-volume critical edition compiled by Thomas H. Johnson, were readers able for the first time to assess, understand, and appreciate the whole of Dickinson’s extraordinary poetic genius.

This book, a distillation of the three-volume Complete Poems, brings together the original texts of all 1,775 poems that Emily Dickinson wrote."
poetry,The Odyssey,"by Homer, Robert Fagles (Translator), Bernard Knox (Introduction)",541 pages,https://www.goodreads.com/book/show/1381.The_Odyssey,3.77,
poetry,Beowulf,"by Unknown, Seamus Heaney (Translator)",245 pages,https://www.goodreads.com/book/show/52357.Beowulf,3.45,
poetry,Paradise Lost,"by John Milton, John Leonard (Editor, Contributor)",453 pages,https://www.goodreads.com/book/show/15997.Paradise_Lost,3.81,
poetry,Twenty Love Poems and a Song of Despair,"by Pablo Neruda, W.S. Merwin (Translator), Cristina García (Introduction)",70 pages,https://www.goodreads.com/book/show/5932.Twenty_Love_Poems_and_a_Song_of_Despair,4.28,"When it appeared in 1924, this work launched into the international spotlight a young and unknown poet whose writings would ignite a generation. W. S. Merwin's incomparable translation faces the original Spanish text. Now in a black-spine Classics edition with an introduction by Cristina Garcia, this book stands as an essential collection that continues to inspire lovers and poets around the world.
The most popular work by Chile's Nobel Prize-winning poet, and the subject of Pablo Larraín's acclaimed feature film Neruda starring Gael García Bernal."
poetry,The Iliad,"by Homer, Robert Fagles (Translator), Bernard Knox (Introduction)",683 pages,https://www.goodreads.com/book/show/1371.The_Iliad,3.87,
