genre,title,author,pages,unique_key,average_rating,book_description
biography-memoir,Solutions and Other Problems,by Allie Brosh (Goodreads Author),518 pages,https://www.goodreads.com/book/show/51323365-solutions-and-other-problems,4.37,"For the first time in seven years, Allie Brosh—beloved author and artist of the extraordinary #1 New York Times bestseller Hyperbole and a Half—returns with a new collection of comedic, autobiographical, and illustrated essays.

Solutions and Other Problems includes humorous stories from Allie Brosh’s childhood; the adventures of her very bad animals; merciless dissection of her own character flaws; incisive essays on grief, loneliness, and powerlessness; as well as reflections on the absurdity of modern life.

This full-color, beautifully illustrated edition features all-new material with more than 1,600 pieces of art. Solutions and Other Problems marks the return of a beloved American humorist who has “the observational skills of a scientist, the creativity of an artist, and the wit of a comedian” (Bill Gates).

“Imagine if David Sedaris could draw….Enchanting.” —People

“One of the best things I’ve ever read in my life.” —Marc Maron

“Will make you laugh until you sob, even when Brosh describes her struggle with depression.” —Entertainment Weekly

“I would gladly pay to sit in a room full of people reading this book, merely to share the laughter.” —The Philadelphia Inquirer

“In a culture that encourages people to carry mental illness as a secret burden….Brosh’s bracing honesty is a gift.” —Chicago Tribune"
biography-memoir,Rage,by Bob Woodward,480 pages,https://www.goodreads.com/book/show/53949849-rage,4.29,"An unprecedented and intimate tour de force of original reporting on the Trump presidency from Bob Woodward.

Rage goes behind the scenes like never before, with stunning new details about early national security decisions and operations and Trump’s moves as he faces a global pandemic, economic disaster and racial unrest.

Woodward, the #1 internationally bestselling author of 13 #1 bestsellers, including Fear: Trump in the White House, shows Trump up close in his entirety before the 2020 presidential election.

President Trump has said publicly that Woodward has interviewed him. What is not known is that Trump provided Woodward a window into his mind through a series of exclusive interviews.

At key decision points, Rage shows how Trump’s responses to the crises of 2020 were rooted in the instincts, habits and style he developed during his first three years as president.

Rage draws from hundreds of hours of interviews with firsthand witnesses, as well as participants’ notes, emails, diaries, calendars and confidential documents.

Woodward obtained 25 personal letters exchanged between Trump and North Korean leader Kim Jong Un that have not been public before. Kim describes the bond between the two leaders as out of a “fantasy film,” as the two leaders engage in an extraordinary diplomatic minuet.

Rage will be the foundational account of the Trump presidency, its turmoil, contradictions and risks. It is an essential document for any voter seeking an accurate inside view of the Trump years—volatile and vivid."
biography-memoir,Eat a Peach,"by David Chang (Goodreads Author), Gabe Ulla",288 pages,https://www.goodreads.com/book/show/51700803-eat-a-peach,4.06,"In 2004, David Chang opened a noodle restaurant named Momofuku in Manhattan's East Village, not expecting the business to survive its first year. In 2018, he was the owner and chef of his own restaurant empire, with 15 locations from New York to Australia, the star of his own hit Netflix show and podcast, was named one of the most influential people of the 21st century and had a following of over 1.2 million. In this inspiring, honest and heartfelt memoir, Chang shares the extraordinary story of his culinary coming-of-age.

Growing up in Virginia, the son of Korean immigrant parents, Chang struggled with feelings of abandonment, isolation and loneliness throughout his childhood. After failing to find a job after graduating, he convinced his father to loan him money to open a restaurant. Momofuku's unpretentious air and great-tasting simple staples - ramen bowls and pork buns - earned it rave reviews, culinary awards and before long, Chang had a cult following.

Momofuku's popularity continued to grow with Chang opening new locations across the U.S. and beyond. In 2009, his Ko restaurant received two Michelin stars and Chang went on to open Milk Bar, Momofuku's bakery. By 2012, he had become a restaurant mogul with the opening of the Momofuku building in Toronto, encompassing three restaurants and a bar.

Chang's love of food and cooking remained a constant in his life, despite the adversities he had to overcome. Over the course of his career, the chef struggled with suicidal thoughts, depression and anxiety. He shied away from praise and begged not to be given awards. In Eat a Peach, Chang opens up about his feelings of paranoia, self-confidence and pulls back the curtain on his struggles, failures and learned lessons. Deeply personal, honest and humble, Chang's story is one of passion and tenacity, against the odds."
biography-memoir,Homeland Elegies,by Ayad Akhtar (Goodreads Author),368 pages,https://www.goodreads.com/book/show/50358133-homeland-elegies,4.26,"From the Pulitzer Prize-winning author of Disgraced and author of American Dervish, an American son and his immigrant father search for belonging -- in post-Trump America, and with each other.

""Passionate, disturbing, unputdownable."" - Salman Rushdie

A deeply personal work about hope and identity in a nation coming apart at the seams, Homeland Elegies blends fact and fiction to tell an epic story of belonging and dispossession in the world that 9/11 made. Part family drama, part social essay, part picaresque adventure -- at its heart, it is the story of a father, a son, and the country they both call home.

Akhtar forges a new narrative voice to capture a country in which debt has ruined countless lives and our ideals have been sacrificed to the gods of finance, where a TV personality is president and immigrants live in fear, and where the nation's unhealed wounds of 9/11 wreak havoc around the world. Akhtar attempts to make sense of it all through the lens of a story about one family, from a heartland town in America to palatial suites in Central Europe to guerilla lookouts in the mountains of Afghanistan, and spares no one -- least of all himself -- in the process."
biography-memoir,The Meaning of Mariah Carey,"by Mariah Carey (Goodreads Author), Michaela Angela Davis (Cowriter)",349 pages,https://www.goodreads.com/book/show/53265647-the-meaning-of-mariah-carey,4.05,"It took me a lifetime to have the courage and the clarity to write my memoir. I want to tell the story of the moments - the ups and downs, the triumphs and traumas, the debacles and the dreams, that contributed to the person I am today. Though there have been countless stories about me throughout my career and very public personal life, it’s been impossible to communicate the complexities and depths of my experience in any single magazine article or a ten-minute television interview. And even then, my words were filtered through someone else’s lens, largely satisfying someone else’s assignment to define me.

This book is composed of my memories, my mishaps, my struggles, my survival and my songs. Unfiltered. I went deep into my childhood and gave the scared little girl inside of me a big voice. I let the abandoned and ambitious adolescent have her say, and the betrayed and triumphant woman I became tell her side.

Writing this memoir was incredibly hard, humbling and healing. My sincere hope is that you are moved to a new understanding, not only about me, but also about the resilience of the human spirit.

Love,
Mariah"
biography-memoir,Greenlights,by Matthew McConaughey (Goodreads Author),308 pages,https://www.goodreads.com/book/show/52838315-greenlights,4.36,"From the Academy Award®–winning actor, an unconventional memoir filled with raucous stories, outlaw wisdom, and lessons learned the hard way about living with greater satisfaction

I’ve been in this life for fifty years, been trying to work out its riddle for forty-two, and been keeping diaries of clues to that riddle for the last thirty-five. Notes about successes and failures, joys and sorrows, things that made me marvel, and things that made me laugh out loud. How to be fair. How to have less stress. How to have fun. How to hurt people less. How to get hurt less. How to be a good man. How to have meaning in life. How to be more me.

Recently, I worked up the courage to sit down with those diaries. I found stories I experienced, lessons I learned and forgot, poems, prayers, prescriptions, beliefs about what matters, some great photographs, and a whole bunch of bumper stickers. I found a reliable theme, an approach to living that gave me more satisfaction, at the time, and still: If you know how, and when, to deal with life’s challenges—how to get relative with the inevitable—you can enjoy a state of success I call “catching greenlights.”

So I took a one-way ticket to the desert and wrote this book: an album, a record, a story of my life so far. This is fifty years of my sights and seens, felts and figured-outs, cools and shamefuls. Graces, truths, and beauties of brutality. Getting away withs, getting caughts, and getting wets while trying to dance between the raindrops.

Hopefully, it’s medicine that tastes good, a couple of aspirin instead of the infirmary, a spaceship to Mars without needing your pilot’s license, going to church without having to be born again, and laughing through the tears.

It’s a love letter. To life.

It’s also a guide to catching more greenlights—and to realizing that the yellows and reds eventually turn green too.

Good luck."
biography-memoir,Educated,by Tara Westover (Goodreads Author),334 pages,https://www.goodreads.com/book/show/35133922-educated,4.46,"Tara Westover was 17 the first time she set foot in a classroom. Born to survivalists in the mountains of Idaho, she prepared for the end of the world by stockpiling home-canned peaches and sleeping with her ""head-for-the-hills bag"". In the summer she stewed herbs for her mother, a midwife and healer, and in the winter she salvaged in her father's junkyard.

Her father forba"
biography-memoir,Kind of Hindu,by Mindy Kaling (Goodreads Author),17 pages,https://www.goodreads.com/book/show/55054875-kind-of-hindu,4.19,"What if only kind of knowing your family’s heritage is actually kind of lame? For Mindy Kaling, the number one bestselling author of Why Not Me?, the search for an answer begins with an Edible Arrangement of chocolate-covered strawberries and a Hindu priest.

Like Kelly Kapoor on The Office, Mindy is engaged with her Indian heritage to the extent that it is fun and convenient. So apart from a tolerance for spicy foods and an appreciation for Ravi Shankar, Mindy isn’t all that Hindu. Her daughter’s Jewish godfather—TV and film’s B.J. Novak—prompts her to reconsider her religious beliefs and ask herself: How Indian do I want my daughter to be?

From the acclaimed writer, actor, director, producer, and New York Times bestselling author comes Nothing Like I Imagined. In these essays, Mindy Kaling shares the latest chapters of a multitasking life in Hollywood. Read or listen to them in a single setting. Either way, they’re pitch-perfect."
biography-memoir,Please Like Me [But Keep Away],by Mindy Kaling (Goodreads Author),23 pages,https://www.goodreads.com/book/show/55056088-please-like-me-but-keep-away,4.37,"Freaked out by her fortieth birthday, the creator and executive producer of Never Have I Ever reflects on the importance of good friends—and the mortifying obligations it takes to keep them.

Yes, Mindy Kaling is the genial Hollywood celebrity who posted twelve selfies from a single Oscar party, but that smile took work. In this hilariously honest essay, Mindy reflects on the social anxiety that she traces back to the slices of white cheese her parents served at her ninth birthday party. Little has changed in thirty years—least of all the fear of being judged forever. It’s probably best to just back away.

From the acclaimed writer, actor, director, producer, and New York Times bestselling author comes Nothing Like I Imagined. In these essays, Mindy Kaling shares the latest chapters of a multitasking life in Hollywood. Read or listen to them in a single setting. Either way, they’re pitch-perfect."
biography-memoir,The Answer Is…: Reflections on My Life,by Alex Trebek,304 pages,https://www.goodreads.com/book/show/54899915-the-answer-is,4.18,"An alternative cover edition for this ISBN can be found here.

Longtime Jeopardy! host and television icon Alex Trebek reflects on his life and career.

Since debuting as the host of Jeopardy! in 1984, Alex Trebek has been something like a family member to millions of television viewers, bringing entertainment and education into their homes five nights a week. Last year, he ma"
biography-memoir,Becoming,by Michelle Obama (Goodreads Author),426 pages,https://www.goodreads.com/book/show/38746485-becoming,4.53,"In a life filled with meaning and accomplishment, Michelle Obama has emerged as one of the most iconic and compelling women of our era. As First Lady of the United States of America—the first African American to serve in that role—she helped create the most welcoming and inclusive White House in history, while also establishing herself as a powerful advocate for women and girls in the U.S. and around the world, dramatically changing the ways that families pursue healthier and more active lives, and standing with her husband as he led America through some of its most harrowing moments. Along the way, she showed us a few dance moves, crushed Carpool Karaoke, and raised two down-to-earth daughters under an unforgiving media glare.

In her memoir, a work of deep reflection and mesmerizing storytelling, Michelle Obama invites readers into her world, chronicling the experiences that have shaped her—from her childhood on the South Side of Chicago to her years as an executive balancing the demands of motherhood and work, to her time spent at the world’s most famous address. With unerring honesty and lively wit, she describes her triumphs and her disappointments, both public and private, telling her full story as she has lived it—in her own words and on her own terms. Warm, wise, and revelatory, Becoming is the deeply personal reckoning of a woman of soul and substance who has steadily defied expectations—and whose story inspires us to do the same."
biography-memoir,Big Shot,by Mindy Kaling (Goodreads Author),35 pages,https://www.goodreads.com/book/show/55056104-big-shot,4.41,"Is almost $2,000 a lot to drop on someone else’s dinner, just to be a big shot? Hell yeah! But what if nobody notices that you—one of Time magazine’s “100 Most Influential People” in the world—picked up the tab?

In this meditation on celebrity, power, and a simple thank-you, Mindy Kaling takes the next charmed step in her path from Conan intern to mogul: picking up the entire tab for a famous A-lister. It’s an investment, right? He’ll be blown away by her class. They’ll be best friends forever. Forty thankless seconds later, who wouldn’t spiral into self-doubt, second-guessing, over-rationalizing, and anxious obsession?

Plus, bonus content! An up-close-and-personal look at what Mindy does all day, including “executive producing” and gift wrapping.

From the acclaimed writer, actor, director, producer, and New York Times bestselling author comes Nothing Like I Imagined. In these essays, Mindy Kaling shares the latest chapters of a multitasking life in Hollywood. Read or listen to them in a single setting. Either way, they’re pitch-perfect."
biography-memoir,Help Is On the Way,by Mindy Kaling (Goodreads Author),17 pages,https://www.goodreads.com/book/show/55056141-help-is-on-the-way,4.51,"After a friend real-talks Mindy into hiring a baby nurse, she finds the help she needs—and so much more—in this soulful essay by the acclaimed writer, actress, producer, and director.

Becoming a new mother after losing her own, Mindy Kaling needs help—like someone to answer the questions What is a baby, and why don’t they have kneecaps? Enter Rose. The in-demand, dedicated baby nurse alleviates Mindy’s fears, from the minor to the profound.

From the acclaimed writer, actor, director, producer, and New York Times bestselling author comes Nothing Like I Imagined. In these essays, Mindy Kaling shares the latest chapters of a multitasking life in Hollywood. Read or listen to them in a single setting. Either way, they’re pitch-perfect."
biography-memoir,Born a Crime: Stories From a South African Childhood,by Trevor Noah,289 pages,https://www.goodreads.com/book/show/29780253-born-a-crime,4.45,"The memoir of one man’s coming-of-age, set during the twilight of apartheid and the tumultuous days of freedom that followed.

Trevor Noah’s unlikely path from apartheid South Africa to the desk of The Daily Show began with a criminal act: his birth. Trevor was born to a white Swiss father and a black Xhosa mother at a time when such a union was punishable by five years in prison. Living proof of his parents’ indiscretion, Trevor was kept mostly indoors for the earliest years of his life, bound by the extreme and often absurd measures his mother took to hide him from a government that could, at any moment, steal him away. Finally liberated by the end of South Africa’s tyrannical white rule, Trevor and his mother set forth on a grand adventure, living openly and freely and embracing the opportunities won by a centuries-long struggle.

Born a Crime is the story of a mischievous young boy who grows into a restless young man as he struggles to find himself in a world where he was never supposed to exist. It is also the story of that young man’s relationship with his fearless, rebellious, and fervently religious mother—his teammate, a woman determined to save her son from the cycle of poverty, violence, and abuse that would ultimately threaten her own life."
biography-memoir,Once Upon a Time in Silver Lake,by Mindy Kaling (Goodreads Author),11 pages,https://www.goodreads.com/book/show/55056127-once-upon-a-time-in-silver-lake,4.12,"All Mindy Kaling wants is a night out…but what does the scary stranger in the driver’s seat of her ride want? Find out in a nerve-racking minidrama by the New York Times bestselling author of Why Not Me?

When Mindy and her best friend, B.J. Novak, are approached on a dark street by a Charles Manson–esque character, naturally they’re unnerved. Turns out he’s a huge fan of The Office! Now Mindy’s feeling a little judgy. But the night is young, unseasonably hot, and getting weirder. Mindy and B.J.’s brief encounter with the drifter is about to take an unexpected turn in Sunset Junction.

From the acclaimed writer, actor, director, producer, and New York Times bestselling author comes Nothing Like I Imagined. In these essays, Mindy Kaling shares the latest chapters of a multitasking life in Hollywood. Read or listen to them in a single setting. Either way, they’re pitch-perfect."
biography-memoir,Solutions and Other Problems,by Allie Brosh (Goodreads Author),518 pages,https://www.goodreads.com/book/show/51323365-solutions-and-other-problems,4.37,"For the first time in seven years, Allie Brosh—beloved author and artist of the extraordinary #1 New York Times bestseller Hyperbole and a Half—returns with a new collection of comedic, autobiographical, and illustrated essays.

Solutions and Other Problems includes humorous stories from Allie Brosh’s childhood; the adventures of her very bad animals; merciless dissection of her own character flaws; incisive essays on grief, loneliness, and powerlessness; as well as reflections on the absurdity of modern life.

This full-color, beautifully illustrated edition features all-new material with more than 1,600 pieces of art. Solutions and Other Problems marks the return of a beloved American humorist who has “the observational skills of a scientist, the creativity of an artist, and the wit of a comedian” (Bill Gates).

“Imagine if David Sedaris could draw….Enchanting.” —People

“One of the best things I’ve ever read in my life.” —Marc Maron

“Will make you laugh until you sob, even when Brosh describes her struggle with depression.” —Entertainment Weekly

“I would gladly pay to sit in a room full of people reading this book, merely to share the laughter.” —The Philadelphia Inquirer

“In a culture that encourages people to carry mental illness as a secret burden….Brosh’s bracing honesty is a gift.” —Chicago Tribune"
biography-memoir,Group: How One Therapist and a Circle of Strangers Saved My Life,by Christie Tate,288 pages,https://www.goodreads.com/book/show/50891570-group,3.87,"The refreshingly original debut memoir of a guarded, over-achieving, self-lacerating young lawyer who reluctantly agrees to get psychologically and emotionally naked in a room of six complete strangers—her psychotherapy group—and in turn finds human connection, and herself.

Christie Tate had just been named the top student in her law school class and finally had her eating disorder under control. Why then was she driving through Chicago fantasizing about her own death? Why was she envisioning putting an end to the isolation and sadness that still plagued her in spite of her achievements?

Enter Dr. Rosen, a therapist who calmly assures her that if she joins one of his psychotherapy groups, he can transform her life. All she has to do is show up and be honest. About everything—her eating habits, childhood, sexual history, etc. Christie is skeptical, insisting that that she is defective, beyond cure. But Dr. Rosen issues a nine-word prescription that will change everything: “You don’t need a cure, you need a witness.

So begins her entry into the strange, terrifying, and ultimately life-changing world of group therapy. Christie is initially put off by Dr. Rosen’s outlandish directives, but as her defenses break down and she comes to trust Dr. Rosen and to depend on the sessions and the prescribed nightly phone calls with various group members, she begins to understand what it means to connect.

Group is a deliciously addictive read, and with Christie as our guide—skeptical of her own capacity for connection and intimacy, but hopeful in spite of herself—we are given a front row seat to the daring, exhilarating, painful, and hilarious journey that is group therapy—an under-explored process that breaks you down, and then reassembles you so that all the pieces finally fit."
biography-memoir,This Is Going to Hurt: Secret Diaries of a Junior Doctor,by Adam Kay (Goodreads Author),256 pages,https://www.goodreads.com/book/show/35235302-this-is-going-to-hurt,4.41,"Welcome to the life of a junior doctor: 97-hour weeks, life and death decisions, a constant tsunami of bodily fluids, and the hospital parking meter earns more than you.

Scribbled in secret after endless days, sleepless nights and missed weekends, Adam Kay's This is Going to Hurt provides a no-holds-barred account of his time on the NHS front line. Hilarious, horrifying and heartbreaking, this diary is everything you wanted to know - and more than a few things you didn't - about life on and off the hospital ward."
biography-memoir,When Breath Becomes Air,by Paul Kalanithi,208 pages,https://www.goodreads.com/book/show/25899336-when-breath-becomes-air,4.36,
