genre,title,author,pages,unique_key,average_rating,book_description
short-stories,After Sundown,by Mark Morris (Editor),304 pages,https://www.goodreads.com/book/show/53206637-after-sundown,4.06,"This new anthology contains 20 original horror stories, 16 of which have been commissioned from some of the top names in the genre, and 4 of which have been selected from the 100s of stories sent to Flame Tree during a 2-week open submissions window. It is the first of what will hopefully become an annual, non-themed horror anthology of entirely original stories, showcasing the very best short fiction that the genre has to offer.

Contents List:

BUTTERFLY ISLAND by C.J. Tudor

RESEARCH by Tim Lebbon

SWANSKIN by Alison Littlewood

THAT’S THE SPIRIT by Sarah Lotz

GAVE by Michael Bailey

WHEREVER YOU LOOK by Ramsey Campbell

SAME TIME NEXT YEAR by Angela Slatter

MINE SEVEN by Elana Gomel

IT DOESN’T FEEL RIGHT by Michael Marshall Smith

CREEPING IVY by Laura Purcell

LAST RITES FOR THE FOURTH WORLD by Rick Cross

WE ALL COME HOME by Simon Bestwick

THE IMPORTANCE OF ORAL HYGIENE by Robert Shearman

BOKEH by Thana Niveau

MURDER BOARD by Grady Hendrix

ALICE’S REBELLION by John Langan

THE MIRROR HOUSE by Jonathan Robbins Leon

THE NAUGHTY STEP by Stephen Volk

A HOTEL IN GERMANY by Catriona Ward

BRANCH LINE by Paul Finch

FLAME TREE PRESS is the new fiction imprint of Flame Tree Publishing. Launched in 2018 the list brings together brilliant new authors and the more established; the award winners, and exciting, original voices."
short-stories,Dawnshard,by Brandon Sanderson (Goodreads Author),208 pages,https://www.goodreads.com/book/show/54511226-dawnshard,4.64,"From Brandon Sanderson—author of the #1 New York Times bestselling Stormlight Archive and its fourth massive installment, Rhythm of War—comes a new hefty novella, Dawnshard. Taking place between Oathbringer and Rhythm of War, this tale (like Edgedancer before it) gives often-overshadowed characters their own chance to shine.

When a ghost ship is discovered, its crew presumed dead after trying to reach the storm-shrouded island Akinah, Navani Kholin must send an expedition to make sure the island hasn't fallen into enemy hands. Knights Radiant who fly too near find their Stormlight suddenly drained, so the voyage must be by sea.

Shipowner Rysn Ftori lost the use of her legs but gained the companionship of Chiri-Chiri, a Stormlight-ingesting winged larkin, a species once thought extinct. Now Rysn's pet is ill, and any hope for Chiri-Chiri’s recovery can be found only at the ancestral home of the larkin: Akinah. With the help of Lopen, the formerly one-armed Windrunner, Rysn must accept Navani's quest and sail into the perilous storm from which no one has returned alive. If the crew cannot uncover the secrets of the hidden island city before the wrath of its ancient guardians falls upon them, the fate of Roshar and the entire Cosmere hangs in the balance."
short-stories,A Broken Bone,by Melinda Leigh (Goodreads Author),90 pages,https://www.goodreads.com/book/show/51092159-a-broken-bone,4.39,
short-stories,Below the Bones,by Kendra Elliot (Goodreads Author),91 pages,https://www.goodreads.com/book/show/52350848-below-the-bones,4.33,"A former FBI special agent must come out of retirement to solve a murder in the fifth novella in the Widow’s Island series from Wall Street Journal bestselling author Kendra Elliot.

Former FBI special agent Cate Wilde is a new bakery and bookstore owner—and retirement is now complete with a doctor boyfriend. Although she struggles with PTSD, the sweet life she’s living is a far cry from the gruesome work she left behind six months ago.

But when skeletal remains turn up on Widow’s Island—and the MO of the killer is too familiar to Cate—the dream comes to an abrupt end. What if the case she solved eight years ago isn’t as closed as she thought? Her hometown needs her, and despite her mental health and her boyfriend’s protests, she has no choice but to return to her dangerous past life.

Soon Cate is in a desperate race to stop a cold-blooded murderer from killing again, once and for all…only this time, she’ll have so much more to lose."
short-stories,Please Like Me [But Keep Away],by Mindy Kaling (Goodreads Author),23 pages,https://www.goodreads.com/book/show/55056088-please-like-me-but-keep-away,4.37,"Freaked out by her fortieth birthday, the creator and executive producer of Never Have I Ever reflects on the importance of good friends—and the mortifying obligations it takes to keep them.

Yes, Mindy Kaling is the genial Hollywood celebrity who posted twelve selfies from a single Oscar party, but that smile took work. In this hilariously honest essay, Mindy reflects on the social anxiety that she traces back to the slices of white cheese her parents served at her ninth birthday party. Little has changed in thirty years—least of all the fear of being judged forever. It’s probably best to just back away.

From the acclaimed writer, actor, director, producer, and New York Times bestselling author comes Nothing Like I Imagined. In these essays, Mindy Kaling shares the latest chapters of a multitasking life in Hollywood. Read or listen to them in a single setting. Either way, they’re pitch-perfect."
short-stories,Big Shot,by Mindy Kaling (Goodreads Author),35 pages,https://www.goodreads.com/book/show/55056104-big-shot,4.41,"Is almost $2,000 a lot to drop on someone else’s dinner, just to be a big shot? Hell yeah! But what if nobody notices that you—one of Time magazine’s “100 Most Influential People” in the world—picked up the tab?

In this meditation on celebrity, power, and a simple thank-you, Mindy Kaling takes the next charmed step in her path from Conan intern to mogul: picking up the entire tab for a famous A-lister. It’s an investment, right? He’ll be blown away by her class. They’ll be best friends forever. Forty thankless seconds later, who wouldn’t spiral into self-doubt, second-guessing, over-rationalizing, and anxious obsession?

Plus, bonus content! An up-close-and-personal look at what Mindy does all day, including “executive producing” and gift wrapping.

From the acclaimed writer, actor, director, producer, and New York Times bestselling author comes Nothing Like I Imagined. In these essays, Mindy Kaling shares the latest chapters of a multitasking life in Hollywood. Read or listen to them in a single setting. Either way, they’re pitch-perfect."
short-stories,Help Is On the Way,by Mindy Kaling (Goodreads Author),17 pages,https://www.goodreads.com/book/show/55056141-help-is-on-the-way,4.51,"After a friend real-talks Mindy into hiring a baby nurse, she finds the help she needs—and so much more—in this soulful essay by the acclaimed writer, actress, producer, and director.

Becoming a new mother after losing her own, Mindy Kaling needs help—like someone to answer the questions What is a baby, and why don’t they have kneecaps? Enter Rose. The in-demand, dedicated baby nurse alleviates Mindy’s fears, from the minor to the profound.

From the acclaimed writer, actor, director, producer, and New York Times bestselling author comes Nothing Like I Imagined. In these essays, Mindy Kaling shares the latest chapters of a multitasking life in Hollywood. Read or listen to them in a single setting. Either way, they’re pitch-perfect."
short-stories,Once Upon a Time in Silver Lake,by Mindy Kaling (Goodreads Author),11 pages,https://www.goodreads.com/book/show/55056127-once-upon-a-time-in-silver-lake,4.12,"All Mindy Kaling wants is a night out…but what does the scary stranger in the driver’s seat of her ride want? Find out in a nerve-racking minidrama by the New York Times bestselling author of Why Not Me?

When Mindy and her best friend, B.J. Novak, are approached on a dark street by a Charles Manson–esque character, naturally they’re unnerved. Turns out he’s a huge fan of The Office! Now Mindy’s feeling a little judgy. But the night is young, unseasonably hot, and getting weirder. Mindy and B.J.’s brief encounter with the drifter is about to take an unexpected turn in Sunset Junction.

From the acclaimed writer, actor, director, producer, and New York Times bestselling author comes Nothing Like I Imagined. In these essays, Mindy Kaling shares the latest chapters of a multitasking life in Hollywood. Read or listen to them in a single setting. Either way, they’re pitch-perfect."
short-stories,Whisper of Bones,by Melinda Leigh (Goodreads Author),97 pages,https://www.goodreads.com/book/show/41086112-whisper-of-bones,4.14,"Dark secrets from the past bob to the surface in the third novella in the Widow’s Island series.

When a body washes up on the state park beach, Deputy Tessa Black’s experience as a former Seattle detective tells her that the death was not an accident. All evidence points to another murder on the remote island.

The victim is a local contractor with a shockingly long list of enemies. The more locals Tessa interviews, the more people she suspects—from the bitter ex-wife and estranged current wife to disgruntled former clients and employees. They all have different reasons to want him dead.

As Tessa’s investigation heats up, arson and a vicious assault convince her the killer is desperate to hide his crime—and that she’d better solve the case before he claims another victim."
short-stories,Bred in the Bone,by Kendra Elliot (Goodreads Author),86 pages,https://www.goodreads.com/book/show/41128817-bred-in-the-bone,4.27,"In the fourth Widow’s Island novella by Wall Street Journal bestselling author Kendra Elliot, the truth of a twenty-year disappearance will finally come to light.

When the town drunk ends up dead in a hit-and-run, FBI special agent Cate Wilde expects that solving the case will be cut and dried. But evidence quickly surfaces that the victim was involved with another crime. A crime that has gone cold for twenty years. A crime of personal importance to Cate.

Cate’s best friend, Samantha, went missing at fourteen, leaving behind nothing except a jacket and an island full of unanswered questions. Samantha’s disappearance has haunted Cate for more than half her life, and she might finally be able to find some closure.

But not everything is as it seems. As Cate unravels what happened on that fateful day, she’ll discover that the community of Widow’s Island is full of secrets. Betrayed by someone she thought she knew, Cate will need to piece together the truth…before someone else gets hurt."
short-stories,A Bone to Pick,by Melinda Leigh (Goodreads Author),101 pages,https://www.goodreads.com/book/show/40849216-a-bone-to-pick,4.18,"Deputy Tessa Black gave up her career as a detective with the Seattle PD and returned to the Pacific Northwest island she calls home to care for her ailing mother. Tessa thinks her mother’s illness is the worst thing she’ll face—until she responds to a routine call in the state park and discovers a local man harpooned to a sign.

As the murder investigation unfolds, it becomes clear that the victim harbored secrets. Together with her FBI agent best friend, Cate, and park ranger Logan Wilde, Tessa must connect the pieces before the murderer strikes again. But the closer she gets to the truth, the more she finds herself—and the ones she loves—in harm’s way.

Pressure mounts as Tessa attempts to juggle the current case with her search for the truth behind her childhood friend Samantha’s disappearance twenty years ago. Can Tessa find the murderer and uncover answers about Samantha without jeopardizing everything she holds dear?"
short-stories,The Silence,by Don DeLillo,128 pages,https://www.goodreads.com/book/show/53879204-the-silence,2.87,"From one of the most dazzling and essential voices in American fiction, a timely and compelling novel set in the near future about five people gathered together in a Manhattan apartment, in the midst of a catastrophic event.

Don DeLillo completed this novel just weeks before the advent of Covid-19. The Silence is the story of a different catastrophic event. Its resonances offer a mysterious solace.

It is Super Bowl Sunday in the year 2022. Five people, dinner, an apartment on the east side of Manhattan. The retired physics professor and her husband and her former student waiting for the couple who will join them from what becomes a dramatic flight from Paris. The conversation ranges from a survey telescope in North-central Chile to a favorite brand of bourbon to Einstein’s 1912 Manuscript on the Special Theory of Relativity.

Then something happens and the digital connections that have transformed our lives are severed.

What follows is a dazzling and profoundly moving conversation about what makes us human. Never has the art of fiction been such an immediate guide to our navigation of a bewildering world. Never have DeLillo’s prescience, imagination, and language been more illuminating and essential."
short-stories,The Shortest Day,by Colm Tóibín,31 pages,https://www.goodreads.com/book/show/55203166-the-shortest-day,3.82,"In Ireland, a man of reason is drawn to a true mystery older than the Pyramids and Stonehenge in this enthralling story about ethereal secrets by New York Times bestselling author Colm Tóibín.

During the winter solstice, on the shortest day and longest night of the year, the ancient burial chamber at Newgrange is empowered. Its mystifying source is a haunting tale told by locals.

Professor O’Kelly believes an archaeologist’s job is to make known only what can be proved. He is undeterred by ghost stories, idle speculation, and caution. Much to the chagrin of the living souls in County Meath. As well as those entombed in the sacred darkness of Newgrange itself. They’re determined to protect the secret of the light, guarded for more than five thousand years. And they know O’Kelly is coming for it."
short-stories,The Mercy of Snakes,by Dean Koontz (Goodreads Author),61 pages,https://www.goodreads.com/book/show/52219355-the-mercy-of-snakes,4.11,"A series of suspicious deaths in a retirement home draws Nameless into the confidence of a terrified former resident—and into the dark heart of a shocking conspiracy. In part five of the Nameless series, it’s time to hunt.
Oakshore Park is Michigan’s most exclusive assisted-living community. Presided over by two killer angels of mercy, it’s also the go-to facility in assisted dying. For a cut, they make impatient heirs happy. Nameless must concoct a scheme just as cunning. But righteous retribution stirs disquiet in the avenger as light starts to shine on the black hole of his past. Should he welcome it or keep running?
From #1 New York Times bestselling author Dean Koontz comes The Mercy of Snakes, part of Nameless, a riveting collection of short stories about a vigilante nomad, stripped of his memories and commissioned to kill. Follow him in each story, which can be read or listened to in a single sitting."
short-stories,Serpentine,by Philip Pullman,74 pages,https://www.goodreads.com/book/show/53369413-serpentine,3.91,
short-stories,Interpreter of Maladies,by Jhumpa Lahiri,198 pages,https://www.goodreads.com/book/show/54926694-interpreter-of-maladies,4.15,"Librarian's note: An alternate cover edition can be found here

Navigating between the Indian traditions they've inherited and the baffling new world, the characters in Jhumpa Lahiri's elegant, touching stories seek love beyond the barriers of culture and generations. In ""A Temporary Matter,"" published in The New Yorker, a young Indian-American couple faces the heartbreak of"
short-stories,Her Body and Other Parties,by Carmen Maria Machado (Goodreads Author),248 pages,https://www.goodreads.com/book/show/33375622-her-body-and-other-parties,3.91,
short-stories,Tenth of December,by George Saunders,251 pages,https://www.goodreads.com/book/show/13641208-tenth-of-december,3.96,"One of the most important and blazingly original writers of his generation, George Saunders is an undisputed master of the short story, and Tenth of December is his most honest, accessible, and moving collection yet.

In the taut opening, ""Victory Lap,"" a boy witnesses the attempted abduction of the girl next door and is faced with a harrowing choice: Does he ignore what he sees, or override years of smothering advice from his parents and act? In ""Home,"" a combat-damaged soldier moves back in with his mother and struggles to reconcile the world he left with the one to which he has returned. And in the title story, a stunning meditation on imagination, memory, and loss, a middle-aged cancer patient walks into the woods to commit suicide, only to encounter a troubled young boy who, over the course of a fateful morning, gives the dying man a final chance to recall who he really is. A hapless, deluded owner of an antique store; two mothers struggling to do the right thing; a teenage girl whose idealism is challenged by a brutal brush with reality; a man tormented by a series of pharmaceutical experiments that force him to lust, to love, to kill—the unforgettable characters that populate the pages of Tenth of December are vividly and lovingly infused with Saunders' signature blend of exuberant prose, deep humanity, and stylistic innovation.

Writing brilliantly and profoundly about class, sex, love, loss, work, despair, and war, Saunders cuts to the core of the contemporary experience. These stories take on the big questions and explore the fault lines of our own morality, delving into the questions of what makes us good and what makes us human.

Unsettling, insightful, and hilarious, the stories in Tenth of December—through their manic energy, their focus on what is redeemable in human beings, and their generosity of spirit—not only entertain and delight; they fulfill Chekhov's dictum that art should ""prepare us for tenderness."""
short-stories,Dubliners,"by James Joyce, Jeri Johnson (Editor, Introduction and Notes)",207 pages,https://www.goodreads.com/book/show/11012.Dubliners,3.85,"This work of art reflects life in Ireland at the turn of the last century, and by rejecting euphemism, reveals to the Irish their unromantic realities. Each of the 15 stories offers glimpses into the lives of ordinary Dubliners, and collectively they paint a portrait of a nation."
short-stories,Nine Stories,by J.D. Salinger,198 pages,https://www.goodreads.com/book/show/4009.Nine_Stories,4.18,"Nine Stories (1953) is a collection of short stories by American fiction writer J. D. Salinger published in April 1953. It includes two of his most famous short stories, ""A Perfect Day for Bananafish"" and ""For Esmé – with Love and Squalor"". (Nine Stories is the U.S. title; the book is published in many other countries as For Esmé - with Love and Squalor, and Other Stories.)

The stories are:

""A Perfect Day for Bananafish""
""Uncle Wiggily in Connecticut""
""Just Before the War with the Eskimos""
""The Laughing Man""
""Down at the Dinghy""
""For Esmé – with Love and Squalor""
""Pretty Mouth and Green My Eyes""
""De Daumier-Smith's Blue Period""
""Teddy"""
short-stories,Stories of Your Life and Others,by Ted Chiang,281 pages,https://www.goodreads.com/book/show/223380.Stories_of_Your_Life_and_Others,4.23,
short-stories,Trigger Warning: Short Fictions and Disturbances,by Neil Gaiman (Goodreads Author),310 pages,https://www.goodreads.com/book/show/22522808-trigger-warning,3.91,
short-stories,The Bloody Chamber and Other Stories,by Angela Carter,128 pages,https://www.goodreads.com/book/show/49011.The_Bloody_Chamber_and_Other_Stories,3.98,"In The Bloody Chamber - which includes the story that is the basis of Neil Jordan's 1984 movie The Company of Wolves - Carter spins subversively dark and sensual versions of familiar fairy tales and legends like ""Little Red Riding Hood,"" ""Bluebeard,"" ""Puss in Boots,"" and ""Beauty and the Beast,"" giving them exhilarating new life in a style steeped in the romantic trappings of the gothic tradition."
short-stories,Fragile Things: Short Fictions and Wonders,by Neil Gaiman (Goodreads Author),360 pages,https://www.goodreads.com/book/show/16788.Fragile_Things,3.96,"This is a stunning collection of short stories by acclaimed fantasy writer Neil Gaiman. His distinctive genius has been championed by writers as diverse as Norman Mailer and Stephen King. With The Sandman Neil Gaiman created one of the most sophisticated, intelligent, and influential graphic novel series of our time. Now after the recent success of his latest novel Anansi Boys, Gaiman has produced Fragile Things, his second collection of short fiction. These stories will dazzle your senses, haunt your imagination, and move you to the very depths of your soul. This extraordinary compilation reveals one of the world's most gifted storytellers at the height of his powers."
short-stories,The Yellow Wall-Paper,"by Charlotte Perkins Gilman, Elaine Hedges (afterword)",64 pages,https://www.goodreads.com/book/show/286957.The_Yellow_Wall_Paper,4.10,"‘It is stripped off - the paper - in great patches . . . The colour is repellent . . . In the places where it isn’t faded and where the sun is just so - I can see a strange, provoking, formless sort of figure, that seems to skulk about . . .’

Based on the author’s own experiences, 'The Yellow Wallpaper' is the chilling tale of a woman driven to the brink of insanity by the ‘rest cure’ prescribed after the birth of her child. Isolated in a crumbling colonial mansion, in a room with bars on the windows, the tortuous pattern of the yellow wallpaper winds its way into the recesses of her mind."
short-stories,What We Talk About When We Talk About Love,by Raymond Carver,176 pages,https://www.goodreads.com/book/show/32451779-what-we-talk-about-when-we-talk-about-love,4.15,"Librarian's Note: This is an alternate-cover edition for ISBN 9780679723059

In his second collection, including the iconic and much-referenced title story featured in the Academy Award-winning film Birdman, Carver establishes his reputation as one of the most celebrated short-story writers in American literature—a haunting meditation on love, loss, and companionship, and f"
