user_name,user_unique_key,number_of_stars,book_unique_key,review_text
Walt,https://www.goodreads.com/user/show/762314-walt,3,https://www.goodreads.com/book/show/26792268-fear-city,"Fear City is a fascinating look at New York City's fiscal crisis in the 1970s. Phillips-Fein is a great storyteller who synthesized a vast amount of data to generate an exceptionally well-organized and written documentary. The detail may be a bit excessive. But every chapter and subsection flows smoothly. She has a liberal bias. Although she is subtle in focusing on the crisis, her views mean that Republicans, including Donald Trump, emerge from the pages as villains. The story of the crisis the"
Charlie Rosenthal,https://www.goodreads.com/user/show/4209827-charlie-rosenthal,4,https://www.goodreads.com/book/show/26792268-fear-city,"Good NYC history, full of infuriating anecdotes about cutting education and health funding. Also, Ed Koch seems like a pretty big jerk."
Andrew Fairweather,https://www.goodreads.com/user/show/35290471-andrew-fairweather,3,https://www.goodreads.com/book/show/26792268-fear-city,"'Fear City' is a thorough overview of a significant turning point in the history of New York City and the United States, and the West, in general—the rise of austerity politics. The decade of the 1970s saw moves away from the Great Society model of government (which, abstractly, emphasized the responsibility of the government to provide services to its citizens that promoted equity) to the vision of government that is so familiar to us today, that of a limited government whose role it is to keep"
Ollie,https://www.goodreads.com/user/show/9892350-ollie,4,https://www.goodreads.com/book/show/26792268-fear-city,"Books about financial crises shouldn’t be this exciting. Books about financial crises that happened 40 years shouldn’t be this exciting. But, somehow, Kim Phillips-Fein has achieved the impossible. One would think a book dealing with such a serious and complicated subject would read like dry homework, but Phillips-Fein has managed to tell the story in a riveting way. I don’t want to say that I couldn’t wait to put this book down, but it most definitely is a page turner.

The way Phillips-Fein pull"
Jonathan,https://www.goodreads.com/user/show/6681817-jonathan,5,https://www.goodreads.com/book/show/26792268-fear-city,"I read Kim Phillips-Fein's ""Invisible Hands: The Businessmen's Crusade Against the New Deal"" several years ago, and ""Fear City"" is a perfect complement that likewise enriches our understanding of the collapse of the social democratic consensus and the rise of neoliberalism. In both books, she astutely observes the build-up of causes, reordering of power, and individual and collective actions that, over time, effect a shift in economic paradigm. As ""Invisible Hands"" tracked the evolution of conse"
Patrick DiJusto,https://www.goodreads.com/user/show/5275261-patrick-dijusto,4,https://www.goodreads.com/book/show/26792268-fear-city,"Between the 1930s and the late 1960s, the people and elected officials of New York City created the nearest thing to St. Augustine's City of God on Earth -- a city where everyone could get an education from kindergarden through PhD without cost, not as a charity but as a right. A city where municipal hospitals and clinics ensured that people could get affordable medical care -- not free, but not bankrupting either. A city where day care was available, immediate, and inexpensive, freeing up thous"
Zachary,https://www.goodreads.com/user/show/3196101-zachary,5,https://www.goodreads.com/book/show/26792268-fear-city,"This is an important book that tells a story that must be remembered. In the mid-1970s, New York came close to bankruptcy as a consequence partly from poor financial decisions on the part of city government, but largely because postwar government policies and racist attitudes subsidized and drove the move of industry and the middle class to the suburbs, decimating the city's tax base. Yes, it had a lot of obligations from its social policies, which included tuition-free colleges, good schools, f"
Justin,https://www.goodreads.com/user/show/68926096-justin,3,https://www.goodreads.com/book/show/26792268-fear-city,"Fear City - New York's Fiscal Crisis and the Rise of Austerity Politics covers in detail the NYC fiscal crisis of the 1970s. The crisis is told against the backdrop of the postwar liberal Ameria (i.e. LBJ's Great Society) and the mismanagement of city funds by successive NYC mayors. The real story, however, is the closed-door compromises that catapult NYC from the ""bastion state of welfare"" into a city of vast inequality and devoted to corporate interests.

The transformation of US politics from t"
John Biers,https://www.goodreads.com/user/show/108962125-john-biers,4,https://www.goodreads.com/book/show/26792268-fear-city,"I ordered this book when it became clear during the coronavirus crisis that New York City would be confronting major fiscal challenges. I wanted to better understand the 1970s crisis — the factors that led to the city’s fiscal problems, what happened on the ground during the worst of the crisis, how the city emerged and the event’s larger significance. I thought this book delivered on these questions, so I recommend it.

The book argues that the New York fiscal crisis of the 1970s was a seminal ev"
Leanne Ellis,https://www.goodreads.com/user/show/64476031-leanne-ellis,5,https://www.goodreads.com/book/show/26792268-fear-city,"Excellent account of the 1970s fiscal crisis in New York. Tragic how the belief in government in the 50s and 60s to solve social issues, coupled with emerging social justice movements, were hollowed out by industry leaving NYC. Just as minority groups were gaining some parity with whites, the money was pulled out from under them under the guise of austerity. Having quality health care, access to education and decent paying jobs are not privileged demands; they are rights. The rich couch economic"
Ryan,https://www.goodreads.com/user/show/22067-ryan,4,https://www.goodreads.com/book/show/26792268-fear-city,"We’re far enough from New York’s 1970s financial crisis that you can read Kim Phillips-Fein’s Pulitzer-winning history of it and then look around you and see in glass and steel the permanent transformations the crisis wrought. It’s a done deal.
Her argument is the financial crisis created the opening that forced New York’s Neoliberal turn. It voided the egalitarian social contract that had guided the city through its golden age from the 30s to the late 60s. The new arrangement took shape slowly b"
Richard,https://www.goodreads.com/user/show/2796031-richard,5,https://www.goodreads.com/book/show/26792268-fear-city,"Prior to the fiscal crisis, New York City had a very broad and generous social welfare system, from a robust network of municipal hospitals and clinics, free college education within the CUNY system, free/subsidized day care, etc. While imperfect, it was perhaps the closest a city came to bringing the ideals of the Great Society to life. To my knowledge, this book is easily the best history on the rolling back of these ideals and the programs that were put in place in an attempt to make these id"
Liam,https://www.goodreads.com/user/show/4282067-liam,4,https://www.goodreads.com/book/show/26792268-fear-city,"""Over time, this aggressive use of debt meant postponing more than just taxes: it meant delaying conflict, putting off political fights about New York City's welfare state."" (44)

""As a child, [Mayor Beame] he earned money by knocking on the doors of neighbors who were too poor to own a timepiece to wake them up for work. Starting at age thirteen, he labored at the paper factory with his father from 4 p.m. until midnight. (He saved money by rollerskating to and from school rather than taking publi"
Larry,https://www.goodreads.com/user/show/9535096-larry,5,https://www.goodreads.com/book/show/26792268-fear-city,"This is a magnificent book, one of the best I read this year. If I told you it was a history of New York City's descent into fiscal hell, and its attempts to avoid bankruptcy in the 1970s, you might logically respond, ""Um, no thanks. Are you insane?"" Instead, it's a clear, steady retelling of what turns out to be something of a thrilling ride. Phillips-Fein turns a story based essentially on municipal bonds, budget-cutting, and inter-government wrangling into something akin to a page-turner.

Desp"
John Ihor Campagna,https://www.goodreads.com/user/show/35955757-john-ihor-campagna,3,https://www.goodreads.com/book/show/26792268-fear-city,"A good chronicle of the nyc fiscal crisis and what it felt like to be in the city in 1975. The biggest weakness is the book's clear left wing, and mostly unconvincing, tilt as pre-crisis nyc is painted a triumph of post-war liberalism with the crisis simply being a means for a group of neoliberal elites to crush the order. The underlying causes of the crisis are somewhat shortchanged as the author largely blames outside forces eg the failure of state and federal governments to give support or al"
Christopher,https://www.goodreads.com/user/show/47054689-christopher,4,https://www.goodreads.com/book/show/26792268-fear-city,"A necessary corrective to many people’s romantic notions of the 70s & 80s city (myself included). For all the creative freedom and inspiring resistance, the staggering amount of public misery is difficult to comprehend.

This is an excellent case study of how the groundwork for our current national economic problems, in terms of income inequality and lack of public services, began in the austerity forced on New York by Gerald Ford and his cronies, Donald Rumsfeld & Dick Cheney— an austerity furthe"
Mack Hayden,https://www.goodreads.com/user/show/6036690-mack-hayden,4,https://www.goodreads.com/book/show/26792268-fear-city,"Kim Phillips-Fein does an excellent job laying out how bankers, big business, and the federal government used New York City as its test case for what they'd eventually do to the country as a whole. Neoliberalism and harsh austerity was imposed on the Big Apple before it took its hold from sea to shining sea. The initial financial mismanagement and benevolent overreach of a government, the flight of any outside help to keep things running, and the radical restructuring of public institutions to l"
victor harris,https://www.goodreads.com/user/show/5005999-victor-harris,5,https://www.goodreads.com/book/show/26792268-fear-city,"Even with all the intricate finance and budget talk that was introduced to save the city, the author keeps the narrative moving. That is no small feat as New York jumped through some complicated economic hoops to keep the city solvent. The political backdrop is interesting as it was a marker for the conservative ideological wave that would soon sweep the country. With the likes of Rumsfeld, Simon, Greenspan et al in the Gerald Ford camp, the intent was to strike a blow against liberalism. And al"
Patrick,https://www.goodreads.com/user/show/1327178-patrick,3,https://www.goodreads.com/book/show/26792268-fear-city,"Fear City is a thorough account of the near-bankruptcy of New York City in 1975, how the city was on the forefront of expanding health care, education, and other opportunities to lower class citizens following WWII, how overspending (relative to revenue) in the '60s led to banks not wanting to buy NYC bonds, and, crucially, how the Ford Administration (including characters like Donald Rumsfeld, Dick Cheney, and Alan Greenspan) saw the crisis as an opportunity to force the city to close hospitals"
Rick,https://www.goodreads.com/user/show/12297532-rick,4,https://www.goodreads.com/book/show/26792268-fear-city,"The fiscal crisis of the 1970s is one of those stories that was all consuming and then quickly forgotten. Kim Phillips-Fein does a good job telling us the story but is too focused on the political aspects than the human ones. There are several great anecdotes about the human aspects but when we're about to get into them we're dashed off to something the mayor is doing or something in DC.

I enjoyed reading about how the city got to its point of collapse and how the crisis was botched but after the"
Felicia Roff Tunnah,https://www.goodreads.com/user/show/50473281-felicia-roff-tunnah,4,https://www.goodreads.com/book/show/26792268-fear-city,"A detailed analysis of the fiscal crisis in New York City in the 1970’s but still missing some big pieces of the puzzle. There was little discussion about teachers, education and the Board of Ed as an entrenched political machine and the issue of bussing. Also, there was little discussion of the banks red lining practices in many neighborhoods throughout the City. I think this book also needs a mew forward in light of the pandemic and protests to defund the police. Finally, I would have liked a"
Jill,https://www.goodreads.com/user/show/5574453-jill,5,https://www.goodreads.com/book/show/26792268-fear-city,"This well researched book looks at the financial crisis in New York City. Phillips-Fein organized the material according to the origins of the crisis, the crisis itself, and its legacies. He exposes the flaws created by the public sector and the inability of the citizen to change policies that affect their daily lives. She does not presume to have all the answers, but she did a fine job defining and highlighting the problems. Philips-Fein is a historian and teaches at the Gallatin School of Indi"
Sandy Grant,https://www.goodreads.com/user/show/18363254-sandy-grant,5,https://www.goodreads.com/book/show/26792268-fear-city,"I bought this book because this covers the three years that I lived in NYC. I lived in the West Village and worked at The Improv at 44th and 9th and a recording studio on 57th Street. I didn't have kids in public school, didn't work for the city or go to the city college or need a city hospital, and didn't live in the boroughs, so the fiscal crisis didn't affect me personally, as it's described in the book.

The author explains very clearly and with very engaging prose how New York got to the poin"
Karen Kohoutek,https://www.goodreads.com/user/show/6423734-karen-kohoutek,5,https://www.goodreads.com/book/show/26792268-fear-city,"A history with background information and blow-by-blows of the machinations behind New York City's near-bankruptcy in the 1970s sounds like it should be the stuff of dry economics texts, but I found this utterly riveting. I learned a lot that I didn't know anything about, including that Gerald Ford wasn't just a stopgap of a President, but played an active part in creating economic conditions and the Ayn Rand-worshiping elements of government that we're dealing with today. This isn't just about"
Michael Lewyn,https://www.goodreads.com/user/show/7481433-michael-lewyn,4,https://www.goodreads.com/book/show/26792268-fear-city,"This book is a blow-by-blow account of New York's mid-1970s fiscal crisis. Although the author's perspective is very left-wing and pro-spending, she accumulates a set of facts showing that the city's finances were out of control before the crisis. For example, she admits that in John Lindsay's first term (1965-69) ""the city's spending on social services and welfare had doubled"" and ""Health and hospital spending had risen by more than 50 percent."" (p. 36).

In the last few chapters, the author sug"
Nicholas Bilka,https://www.goodreads.com/user/show/1357351-nicholas-bilka,4,https://www.goodreads.com/book/show/26792268-fear-city,"I am too young to have witnessed New York City in the 1970's, but when I picture it in my mind it is something like a combination of Taxi Driver, Dog Day Afternoon and Summer of Sam. I see a city that is overcrowded, filthy, full of crime and falling apart. New York is no longer falling apart or overrun with crime, but rather faces the problems of over affluence, becoming a city decreasingly accessible in many parts except to those in the upper middle class or higher. Fear City tells the story o"
Daken,https://www.goodreads.com/user/show/19685829-daken,3,https://www.goodreads.com/book/show/26792268-fear-city,"If economic policy isn't of interest to you, then this is probably not your book.

A thorough and useful review of the near-bankruptcy of NYC in the mid 70's. The author strives to use the events around this time to explore the notion of post WWII liberalism, and social policy...and how, at least in this example, the policies weren't viable. The author also then does a good job showing how the decisions made during this era (austerity, and then pro-growth policies) were direct contributors to the"
Graham,https://www.goodreads.com/user/show/1103923-graham,3,https://www.goodreads.com/book/show/26792268-fear-city,"Very good narrative from a purely chronological standpoint. Phillips-Fein captures just how much was lost in the viciousness of the budget cuts imposed by downtown business and Washington alike, and the new neoliberal city (and country) that emerged in its wake. The book could have done with some more examination of just how and why New York's tax base was so drastically shattered in the preceding decades (white flight, suburban housing and highway subsidization, etc.), but she does a good job e"
Katie,https://www.goodreads.com/user/show/4846269-katie,4,https://www.goodreads.com/book/show/26792268-fear-city,"Excellent! A clear and compelling examination of a complicated moment in New York City. I was especially impressed with the way community activism and and government negotiations were woven together throughout, with brief but effective nods to how the fiscal crisis and the response to it shaped the perception of New York and normalized austerity and privatization throughout the country. It's also a powerful critique of the fiscal crisis' legacy in creating the shiny but deeply unequal city of 20"
Jake Novick,https://www.goodreads.com/user/show/32703119-jake-novick,4,https://www.goodreads.com/book/show/26792268-fear-city,"Absolutely mind expanding story about this piece of history that I knew nothing about previously. The connection to the present day debates is also fascinating and troubling, and the detail that the author has researched on the characters and the narrative was really excellent. As a nerd, one thing that bothered me was her lack of relative costs, rarely using inflation adjusted amounts or percentages to show size. Highly recommend for anyone with an interest in economics, political narsatives, o"
Lyn,https://www.goodreads.com/user/show/9641202-lyn,2,https://www.goodreads.com/book/show/26792268-fear-city,"If this is a topic that interests you, then I'd recommend this book... It's well written and detailed. I didn't read all the way through because it's really not my cup of tea, but I read the first couple of chapters and the author sets the stage well. She makes this feel more like a story than just shoving facts in your face, but I still got a little tired reading it. Blocky text just does that to me. But I do really appreciate that the author actually cited her sources - which is a must for top"
Thomas,https://www.goodreads.com/user/show/18461179-thomas,2,https://www.goodreads.com/book/show/26792268-fear-city,"A lot of stories and characters, very little analysis. I would have liked to have seen more about ""austerity politics,"" and more connections made with current fiscal crises and their attempted resolutions, but what I did learn from the book is that the New York bankruptcy was averted through compromises that seem like they would be rare today, so perhaps those connections are just not there to be made."
peter,https://www.goodreads.com/user/show/26835338-peter,5,https://www.goodreads.com/book/show/26792268-fear-city,"Who says liberal is a dirty word ?

Meticulous research and engaged prose of a time most people hold no fond memories for. Being born and raised in Brooklyn and a proud grad of public school including CUNY makes me partial to Kim's subjects and her views. Like many I left NYC in the 80's but fate brought me back last year. Now after reading Fear City I don't feel so foolish, it's not the same same city I left."
Lauren Gerlowski,https://www.goodreads.com/user/show/38299899-lauren-gerlowski,5,https://www.goodreads.com/book/show/26792268-fear-city,"Phillips-Fein retells the story of the Fiscal Crisis in all of its complexity. She does so clearly and as objectively as possible, allowing the reader to get a firm grasp over the events and drawing their own opinions. I especially enjoyed the final chapter where she related the Crisis to the events that followed in the city, nationally and internationally.

Highly would recommend if you want a firm understanding of the beginning of austerity politics in the United States."
Denise,https://www.goodreads.com/user/show/2586899-denise,4,https://www.goodreads.com/book/show/26792268-fear-city,"I picked this book up because it was a Pulitzer Prize finalist, which is a way I use to broaden my history, non-fiction reading beyond interesting titles. I really enjoyed it. Lots of food for thought. I'm fascinated with how things work, especially large things, large groups, large machines, large cities, and this book provided plenty of fuel for thought along those lines.

Also, I consumed this book as an audio book download, via my library's app, and it worked just fine in that format."
Gerry Connolly,https://www.goodreads.com/user/show/21881182-gerry-connolly,4,https://www.goodreads.com/book/show/26792268-fear-city,"In Fear City Kim Phillips-Fein provides a penetrating look at the 1975 financial crisis of New York City. Conservatives launched an enduring narrative that the root causes were liberal excesses, unionization and out of control welfare for the poor. The fact that NYC did not control immigration or that it was a donor jurisdiction to federal coffers was dismissed. The dismantlement of key services to poorer residents exacerbated the class division that remains to this day."
Rock,https://www.goodreads.com/user/show/2585196-rock,5,https://www.goodreads.com/book/show/26792268-fear-city,"An outstanding case study detailing an inequality-making soul-engineering experiment and the citizen-activists who fought against it: before hipsters, Sex and the City, Giuliani, Trump, and the gentrification of its working-class neighborhoods, post-WWII New York City was a social-democratic metropolis that became a testing ground for a new shock doctrine, the use of crisis to rationalize social spending cuts and remake the city into a corporate Disneyland. New York City: first in finance, media"
Brady,https://www.goodreads.com/user/show/8874536-brady,4,https://www.goodreads.com/book/show/26792268-fear-city,"Whip smart. Learned so much (that I’ve promptly forgotten). The book seems much kinder to Mayor Beame than its thesis would otherwise suggest. He was just a bureaucrat over matched by the situation. I left sympathetic to Beame, understanding the importance of unions in preserving civic life, and with a cautious eye looking at the parallels of the de Blasio administration with the Lindsay administration..."
David,https://www.goodreads.com/user/show/52399712-david,5,https://www.goodreads.com/book/show/26792268-fear-city,"Ms. Phillips-Fein describes how the NY City fiscal crisis of the 1970's marked the beginning of even greater income inequality with remarkable clarity and perspective. This is the finest non-fiction book I've read this year, and I highly recommend it for anyone interested in NY City political history, or social economics in general."
Tim Brown,https://www.goodreads.com/user/show/3536849-tim-brown,3,https://www.goodreads.com/book/show/26792268-fear-city,"Interesting study of when New York City began to turn the corner of economic sustainability. Prescient in that politicians, unions, agencies, and others had to make difficult decisions to keep the city afloat. So far, with nearly $20 trillion in debt and counting, the U.S. doesn't seem prepared to make similar difficult choices and could face a financially precarious future."
Raven,https://www.goodreads.com/user/show/1736803-raven,3,https://www.goodreads.com/book/show/26792268-fear-city,Interesting blow by blow of the causes and immediate results of New York's fiscal crisis. My only critique is that the book seemed to imply that the City could have taken a different approach to managing the crisis (i.e. not simply relied on budget cuts and austerity measures) but was disappointingly vague on what that might have looked like.
Rachel Brodsky,https://www.goodreads.com/user/show/34309387-rachel-brodsky,5,https://www.goodreads.com/book/show/26792268-fear-city,"Phillips-Fein's book illuminates a forgotten New York, before corporate development was the primary aim of the city's government. She clearly outlines how tax dollars that had once supported social programs were instead given away to corporate interests, and how that change hollowed the city into one of haves and have-nots."
Amy,https://www.goodreads.com/user/show/19447723-amy,5,https://www.goodreads.com/book/show/26792268-fear-city,"Excellent, excellent book. Makes a fiscal crisis riveting which is a coup and feels like a must read for New York City history fans especially those working for organizations that came out of this period, such as Prospect Park Alliance. Great perspective on the series of mayors Beame, Koch and what they were reacting against ie post World War II."
cruis'n exotica enjoyer,https://www.goodreads.com/user/show/98451693-cruis-n-exotica-enjoyer,4,https://www.goodreads.com/book/show/26792268-fear-city,"this Joker (2019) prequel whips ass!!



a genuine triumph from the academic community, providing enduring evidence that financial history can be interesting. a gripping blend of urban politics and economic tensions that unfolds before a grim backdrop of trash-filled, crumbling streets and burning brownstones. magnificent analytic work"
Brian Hasbrouck,https://www.goodreads.com/user/show/1326100-brian-hasbrouck,4,https://www.goodreads.com/book/show/26792268-fear-city,A phenomenal and approachable take on NYC's flirtation with bankruptcy. I really enjoyed that Phillips-Fein showed how this crisis was more than just financial; it upended the relationship between government and citizen. A great read!
Mica,https://www.goodreads.com/user/show/9808476-mica,4,https://www.goodreads.com/book/show/26792268-fear-city,I’m trying to read more non-fiction this year and this was a good book. It was a good overview of NYC’s fiscal crisis in the 1970s and the rise of austerity politics. It was thorough but I still felt I was missing something. It might need to be re-read to see if I find that something missing.
Phyllis,https://www.goodreads.com/user/show/1379272-phyllis,4,https://www.goodreads.com/book/show/26792268-fear-city,"Clear, factual account of how conservative, austerity/shock politics reshaped NYC during the fiscal crisis of the mid-70's. Phillips-Fein touches briefly on the 1977 blackout, which led to the now discredited 'broken windows' policing policy, as well as the rise of Rudy Guiliani."
James,https://www.goodreads.com/user/show/4117805-james,3,https://www.goodreads.com/book/show/26792268-fear-city,"I think the first 100 pages of preamble were a bit slow and felt tacked on in a way. The rest of the book is at 4-5 star quality in terms of writing quality and drama. Good pairing with The Power Broker, for a nearly complete history of NYC."
MGF,https://www.goodreads.com/user/show/71465968-mgf,4,https://www.goodreads.com/book/show/26792268-fear-city,"Audiobook. An extremely informative and comprehensive look at near-bankruptcy of NYC in the mid-70s and the financial, political, and cultural impacts that still reverberate to today. Highly recommend"
Michael Fasano-McCarron,https://www.goodreads.com/user/show/17787284-michael-fasano-mccarron,5,https://www.goodreads.com/book/show/26792268-fear-city,"Magnificently researched, tough-but-fair retelling of one of the most significant (but little talked about) events in our past that directly impacts our government and society today. Phillips-Fein drives down to the most important details while keeping ""the people"" in the forefront."
Lori,https://www.goodreads.com/user/show/5068287-lori,2,https://www.goodreads.com/book/show/26792268-fear-city,"Wow. I had no idea how little I cared about the fiscal crisis of New York until I read this book. That being said, it was interesting at parts and I did finish it. I can appreciate why others loved the book so much - it just wasn’t for me."
Lonni,https://www.goodreads.com/user/show/7680990-lonni,4,https://www.goodreads.com/book/show/26792268-fear-city,"A VERY detailed view of NYC fiscal crisis of the 70s, ending with Mayor Beame's capitulation to austerity budgeting at the command of banking and business forces....and the blessing of the Ford Administration"
Kapil Kashyap,https://www.goodreads.com/user/show/80303888-kapil-kashyap,4,https://www.goodreads.com/book/show/26792268-fear-city,"A really well researched look into New York's financial crisis in the 1970s and its transition away from a ""welfare state"" when faced with near bankruptcy. The book did a good job presenting the events from multiple perspectives. The third section of the book was a bit weaker."
Jakob Myers,https://www.goodreads.com/user/show/80151165-jakob-myers,5,https://www.goodreads.com/book/show/26792268-fear-city,A lot of fascinating anecdotes and insight into how financial interests came to control American cities. Clear as well on the roots of cities' lack of services in federal government policy. Reads as a compelling sequel to The Power Broker.
Matt,https://www.goodreads.com/user/show/8977882-matt,4,https://www.goodreads.com/book/show/26792268-fear-city,America's capitalist classes must be brutally crushed for what they've done to the country since the 70s.
Bsap,https://www.goodreads.com/user/show/18847748-bsap,5,https://www.goodreads.com/book/show/26792268-fear-city,An enlightening book for all New Yorkers.
Daniel Farabaugh,https://www.goodreads.com/user/show/5937919-daniel-farabaugh,4,https://www.goodreads.com/book/show/26792268-fear-city,This book did a very good job with a topic that could have been boring and dry. It never lagged and was able to deal with the minutia of committees and finance in an engaging manner.
Martin Kilkenny,https://www.goodreads.com/user/show/2475158-martin-kilkenny,5,https://www.goodreads.com/book/show/26792268-fear-city,A very easy to understand of the 1970's NYC fiscal crisis.
Kristine Starr,https://www.goodreads.com/user/show/84004278-kristine-starr,5,https://www.goodreads.com/book/show/26792268-fear-city,"This book was amazing. I found myself in a USPoffice named for Gerald Ford and ended up ranting to everyone about how awful he was.
You have to read it. You will not be disappointed."
Brooke,https://www.goodreads.com/user/show/21072329-brooke,2,https://www.goodreads.com/book/show/26792268-fear-city,This book was okay. It was a topic that just didn't interest me.
Laura Lee,https://www.goodreads.com/user/show/108394275-laura-lee,3,https://www.goodreads.com/book/show/26792268-fear-city,Informative. Dense. Fascinating.
Yunis Esa,https://www.goodreads.com/user/show/20035742-yunis-esa,5,https://www.goodreads.com/book/show/26792268-fear-city,"I did not know about the Fiscal Crisis of New York. The book shows New York before, during, and after 1975 crisis."
Aaron,https://www.goodreads.com/user/show/71036425-aaron,5,https://www.goodreads.com/book/show/26792268-fear-city,The assassination of New York City by the coward Gerald Ford
Albert,https://www.goodreads.com/user/show/126427-albert,4,https://www.goodreads.com/book/show/26792268-fear-city,One of the best books I've read about NYC government and politics. Nuff said.
Kent Austin,https://www.goodreads.com/user/show/3539843-kent-austin,5,https://www.goodreads.com/book/show/26792268-fear-city,Super interesting book—fascinating for history fans and govt finance practitioners. Well written and engaging; thought provoking and intriguing. Highly recommended.
Jenya Cassidy,https://www.goodreads.com/user/show/27720736-jenya-cassidy,0,https://www.goodreads.com/book/show/26792268-fear-city,"Great history of New York and the rise of austerity measures. Informative, heart-breaking."
