genre,title,author,pages,unique_key,average_rating,book_description
literature,Shuggie Bain,by Douglas Stuart (Goodreads Author),430 pages,https://www.goodreads.com/book/show/52741293-shuggie-bain,4.38,"Shuggie Bain is the unforgettable story of young Hugh ""Shuggie"" Bain, a sweet and lonely boy who spends his 1980s childhood in run-down public housing in Glasgow, Scotland. Thatcher's policies have put husbands and sons out of work, and the city's notorious drugs epidemic is waiting in the wings. Shuggie's mother Agnes walks a wayward path: she is Shuggie's guiding light but a burden for him and his siblings. She dreams of a house with its own front door while she flicks through the pages of the Freemans catalogue, ordering a little happiness on credit, anything to brighten up her grey life. Married to a philandering taxi-driver husband, Agnes keeps her pride by looking good--her beehive, make-up, and pearly-white false teeth offer a glamourous image of a Glaswegian Elizabeth Taylor. But under the surface, Agnes finds increasing solace in drink, and she drains away the lion's share of each week's benefits--all the family has to live on--on cans of extra-strong lager hidden in handbags and poured into tea mugs. Agnes's older children find their own ways to get a safe distance from their mother, abandoning Shuggie to care for her as she swings between alcoholic binges and sobriety. Shuggie is meanwhile struggling to somehow become the normal boy he desperately longs to be, but everyone has realized that he is ""no right,"" a boy with a secret that all but him can see. Agnes is supportive of her son, but her addiction has the power to eclipse everyone close to her--even her beloved Shuggie.

A heartbreaking story of addiction, sexuality, and love, Shuggie Bain is an epic portrayal of a working-class family that is rarely seen in fiction. Recalling the work of Edouard Louis, Alan Hollinghurst, Frank McCourt, and Hanya Yanagihara, it is a blistering debut by a brilliant novelist who has a powerful and important story to tell."
literature,The Kingdom,"by Jo Nesbø (Goodreads Author), Robert Ferguson (Translator)",416 pages,https://www.goodreads.com/book/show/51201196-the-kingdom,3.89,"Roy and Carl have spent their whole lives running from the darkness in their past, but when Carl finally returns to make peace with it, the two brothers are inexorably drawn into a reckoning with their own demons.

Roy has never left the quiet mountain town he grew up in, unlike his little brother Carl who couldn’t wait to get out and escape his troubled past. Just like everyone else in town, Roy believed Carl was gone for good. But Carl has big plans for his hometown. And when he returns with a mysterious new wife and a business opportunity that seems too good to be true, simmering tensions begin to surface and unexplained deaths in the town’s past come under new scrutiny. Soon powerful players set their sights on taking the brothers down by exposing their role in the town’s sordid history.

But Roy and Carl are survivors, and no strangers to violence. Roy has always protected his younger brother. As the body count rises, though, Roy’s loyalty to family is tested. And then Roy finds himself inextricably drawn to Carl’s wife, Shannon, an attraction that will have devastating consequences. Roy’s world is coming apart and soon there will be no turning back. He’ll be forced to choose between his own flesh and blood and a future he had never dared to believe possible."
literature,Autumn,by Ali Smith,264 pages,https://www.goodreads.com/book/show/28446947-autumn,3.71,"Daniel is a century old. Elisabeth, born in 1984, has her eye on the future. The United Kingdom is in pieces, divided by a historic once-in-a-generation summer.

Love is won, love is lost. Hope is hand in hand with hopelessness. The seasons roll round, as ever . . ."
literature,How to Pronounce Knife,by Souvankham Thammavongsa,192 pages,https://www.goodreads.com/book/show/51196859-how-to-pronounce-knife,3.93,"In the title story of Souvankham Thammavongsa's debut collection, a young girl brings a book home from school and asks her father to help her pronounce a tricky word, a simple exchange with unforgettable consequences. Thammavongsa is a master at homing in on moments like this -- moments of exposure, dislocation, and messy feeling that push us right up against the limits of language.

The stories that make up How to Pronounce Knife focus on characters struggling to find their bearings in unfamiliar territory, or shuttling between idioms, cultures, and values. A failed boxer discovers what it truly means to be a champion when he starts painting nails at his sister's salon. A young woman tries to discern the invisible but immutable social hierarchies at a chicken processing plant. A mother coaches her daughter in the challenging art of worm harvesting.

In a taut, visceral prose style that establishes her as one of the most striking and assured voices of her generation, Thammavongsa interrogates what it means to make a living, to work, and to create meaning."
literature,"Sing, Unburied, Sing",by Jesmyn Ward (Goodreads Author),285 pages,https://www.goodreads.com/book/show/32920226-sing-unburied-sing,4.02,
literature,Burnt Sugar,by Avni Doshi (Goodreads Author),240 pages,https://www.goodreads.com/book/show/52969580-burnt-sugar,3.54,"In her youth, Tara was wild. She abandoned her loveless marriage to join an ashram, endured a brief stint as a beggar (mostly to spite her affluent parents), and spent years chasing after a dishevelled, homeless 'artist' - all with her young child in tow. Now she is forgetting things, mixing up her maid's wages and leaving the gas on all night, and her grown-up daughter is faced with the task of caring for a woman who never cared for her.

This is a love story and a story about betrayal. But not between lovers - between mother and daughter. Sharp as a blade and laced with caustic wit, Burnt Sugar unpicks the slippery, choking cord of memory and myth that binds two women together, making and unmaking them endlessly."
literature,The Harpy,by Megan Hunter (Goodreads Author),194 pages,https://www.goodreads.com/book/show/48637753-the-harpy,3.59,"Part revenge tale, part fairytale, The Harpy is an electrifying story of marriage, infidelity and power by the author of the #1 Indie Next Pick, The End We Start From, Megan Hunter

Lucy and Jake live in a house by a field where the sun burns like a ball of fire. Lucy has set her career aside in order to devote her life to the children, to their finely tuned routine, and to the house itself, which comforts her like an old, sly friend. But then a man calls one afternoon with a shattering message: his wife has been having an affair with Lucy's husband, Jake.

The revelation marks a turning point: Lucy and Jake decide to stay together, but make a special arrangement designed to even the score and save their marriage--she will hurt him three times.

As the couple submit to a delicate game of crime and punishment, Lucy herself begins to change, surrendering to a transformation of both mind and body from which there is no return.

Told in dazzling, musical prose, The Harpy is a dark, staggering fairy tale, at once mythical and otherworldly and fiercely contemporary. It is a novel of love, marriage and its failures, of power, control and revenge, of metamorphosis and renewal."
literature,Homeland Elegies,by Ayad Akhtar (Goodreads Author),368 pages,https://www.goodreads.com/book/show/50358133-homeland-elegies,4.26,"From the Pulitzer Prize-winning author of Disgraced and author of American Dervish, an American son and his immigrant father search for belonging -- in post-Trump America, and with each other.

""Passionate, disturbing, unputdownable."" - Salman Rushdie

A deeply personal work about hope and identity in a nation coming apart at the seams, Homeland Elegies blends fact and fiction to tell an epic story of belonging and dispossession in the world that 9/11 made. Part family drama, part social essay, part picaresque adventure -- at its heart, it is the story of a father, a son, and the country they both call home.

Akhtar forges a new narrative voice to capture a country in which debt has ruined countless lives and our ideals have been sacrificed to the gods of finance, where a TV personality is president and immigrants live in fear, and where the nation's unhealed wounds of 9/11 wreak havoc around the world. Akhtar attempts to make sense of it all through the lens of a story about one family, from a heartland town in America to palatial suites in Central Europe to guerilla lookouts in the mountains of Afghanistan, and spares no one -- least of all himself -- in the process."
literature,Jack,by Marilynne Robinson,320 pages,https://www.goodreads.com/book/show/50403478-jack,4.04,"Marilynne Robinson, winner of the Pulitzer Prize and the National Humanities Medal, returns to the world of Gilead with Jack, the latest in one of the great works of contemporary American fiction.

Jack  tells the story of John Ames Boughton, the beloved, erratic, and grieved-over prodigal son of a Presbyterian minister in Gilead, Iowa. In segregated St. Louis sometime after World War II, Jack falls in love with Della Miles, an African American high school teacher who is also the daughter of a preacher―discerning, generous, and independent. Their fraught, beautiful romance is one of Robinson’s greatest achievements.

The Gilead novels are about the dilemmas and promise of American history―about the ongoing legacy of the Civil War and the enduring impact of both racial inequality and deep-rooted religious belief. They touch the deepest chords in our national character and resonate with our deepest feelings."
literature,The Great Gatsby,"by F. Scott Fitzgerald, Francis Scott Fitzgerald",180 pages,https://www.goodreads.com/book/show/41733839-the-great-gatsby,3.92,"Alternate covers of this ISBN can be found here and here.

James L.W. West III to include the author’s final revisions and features a note on the composition and text, a personal foreword by Fitzgerald’s granddaughter, Eleanor Lanahan—and a new introduction by two-time National Book Award winner Jesmyn Ward.

The Great Gatsby, F. Scott Fitzgerald’s third book, stands as the su"
literature,To Kill a Mockingbird,by Harper Lee,324 pages,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird,4.28,
literature,1984,by George Orwell,237 pages,https://www.goodreads.com/book/show/40961427-1984,4.19,
literature,Animal Farm,"by George Orwell, Russell Baker (Preface), C.M. Woodhouse (Introduction)",139 pages,https://www.goodreads.com/book/show/13456059-animal-farm,3.95,"Librarian's note: This is an Alternate Cover Edition for ISBN10: 0451526341 ISBN13: 9780451526342.

A farm is taken over by its overworked, mistreated animals. With flaming idealism and stirring slogans, they set out to create a paradise of progress, justice, and equality. Thus the stage is set for one of the most telling satiric fables ever penned-a razor-edged fairy tale f"
literature,Pride and Prejudice,"by Jane Austen, Anna Quindlen (Introduction)",279 pages,https://www.goodreads.com/book/show/1885.Pride_and_Prejudice,4.26,
literature,The Catcher in the Rye,by J.D. Salinger,277 pages,https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,3.81,
literature,Lord of the Flies,by William Golding,182 pages,https://www.goodreads.com/book/show/7624.Lord_of_the_Flies,3.69,"At the dawn of the next world war, a plane crashes on an uncharted island, stranding a group of schoolboys. At first, with no adult supervision, their freedom is something to celebrate; this far from civilization the boys can do anything they want. Anything. They attempt to forge their own society, failing, however, in the face of terror, sin and evil. And as order collapses, as strange howls echo in the night, as terror begins its reign, the hope of adventure seems as far from reality as the hope of being rescued. Labeled a parable, an allegory, a myth, a morality tale, a parody, a political treatise, even a vision of the apocalypse, Lord of the Flies is perhaps our most memorable novel about “the end of innocence, the darkness of man’s heart.”"
literature,Of Mice and Men,by John Steinbeck,103 pages,https://www.goodreads.com/book/show/890.Of_Mice_and_Men,3.88,
literature,Jane Eyre,"by Charlotte Brontë, Michael Mason (Editor), Barnett Freedman (Illustrator)",532 pages,https://www.goodreads.com/book/show/10210.Jane_Eyre,4.13,
literature,Crime and Punishment,"by Fyodor Dostoyevsky, David McDuff (Translator)",671 pages,https://www.goodreads.com/book/show/7144.Crime_and_Punishment,4.22,
literature,Brave New World,by Aldous Huxley,288 pages,https://www.goodreads.com/book/show/5129.Brave_New_World,3.99,
literature,Wuthering Heights,"by Emily Brontë, Richard J. Dunn (Editor), David Timson (Narrator), Charlotte Brontë (Commentary), Robert Heindel (Illustrator)",456 pages,https://www.goodreads.com/book/show/30231339-wuthering-heights,3.86,"This is a redesigned cover for ISBN: 0393978893/ISBN-13: 9780393978896.

The text of the novel is based on the first edition of 1847.

For the Fourth Edition, the editor collated the 1847 text with the two modern texts (Norton’s William J. Sale collation and the Clarendon), and found a great number of variants, including accidentals. This discovery led to changes in the body o"
literature,Frankenstein: The 1818 Text,"by Mary Wollstonecraft Shelley, Charlotte Gordon (Goodreads Author) (Introduction)",288 pages,https://www.goodreads.com/book/show/35031085-frankenstein,3.81,
literature,The Stranger,"by Albert Camus, Matthew Ward (Translator)",123 pages,https://www.goodreads.com/book/show/49552.The_Stranger,3.99,"Through the story of an ordinary man unwittingly drawn into a senseless murder on an Algerian beach, Camus explored what he termed ""the nakedness of man faced with the absurd."" First published in English in 1946; now in a new translation by Matthew Ward."
literature,The Picture of Dorian Gray,"by Oscar Wilde, Jeffrey Eugenides (Introduction)",272 pages,https://www.goodreads.com/book/show/5297.The_Picture_of_Dorian_Gray,4.08,
