user_name,user_unique_key,number_of_stars,book_unique_key,review_text
Marie,https://www.goodreads.com/user/show/7534484-marie,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"Trigger warnings: (view spoiler)
Diversity: Half-Asian, lesbian main character, Asian and Indian side characters, main character with Tlingit origins.

What a beautiful book. I fell in love with the words and the story and, even if I'm not used to novels in verse, I found it so easy to be captivated by this one. I loved Cordelia's journey SO much and definitely recommend this book. I can't wait to read more"
Rebecca Hanover,https://www.goodreads.com/user/show/22069229-rebecca-hanover,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"This book will surprise and delight you, like nothing you've ever read before. I cannot recommend it enough -- I read it in less than a day. Cordelia's story was so believable, and yet it was fresh, new, unique. Love this novel-in-verse, for teens, for adults, for everyone."
"PinkAmy loves books, cats and naps ",https://www.goodreads.com/user/show/8149327-pinkamy-loves-books-cats-and-naps,4,https://www.goodreads.com/book/show/50496883-the-truth-project,
Joe 3.0,https://www.goodreads.com/user/show/103841387-joe-3-0,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"Beautifully written, with characters so deep you want to dive into them without care for how shallow the water might be.

It doesn’t belong on your bookshelf, if belongs in your desk-open."
Alicia,https://www.goodreads.com/user/show/1806073-alicia,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"Cordelia is embroiled in a crisis when she decides to merge her passion for poetry with her senior project about her heritage. It was going to be a disaster from the start since Cordelia always felt different from the rest of her sisters. And her DNA profile gives her what she suspected: that her dad is not her biological father.

The unfolding includes a small group of Cordelia’s inner circle- her best friend Sana, a lost love Kodiak who had hurt of his own (from the past year of being a bad boy"
Erica,https://www.goodreads.com/user/show/23271008-erica,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"This book perfectly captures that am-I-adopted? feeling of familial dissonance I remember having so clearly as a teenager. I would have loved this book as a teen--its big emotions, its characters trying to figure out who they are and what they want and making mistakes along the way.

I was surprised to find that a novel mostly in verse could be so gripping--Medema's plot is as well-developed as her beautiful language. I read the whole thing in just a few sittings and finished it with tears in my"
hayaat ♥,https://www.goodreads.com/user/show/41606983-hayaat,0,https://www.goodreads.com/book/show/50496883-the-truth-project,GIVE IT TO ME. NOW.
Liz Lawson,https://www.goodreads.com/user/show/264268-liz-lawson,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"READ THIS BOOK.

(more full review TC. But honestly, this book is incredible. Read it.)"
Leighellen Landskov,https://www.goodreads.com/user/show/76307619-leighellen-landskov,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"“At the end of the day, you have to be okay with the you inside your heart.”

This is such a fabulous, tender book about what family is and what it means to belong. Dante Medema explores the emotional fallout & rollercoaster ride of emotions of a teenage girl after she discovers her true parentage. The style is unique and fresh, as it’s told through a series of poems, texts, and emails. It's a contemporary YA coming of age story perfect for fans of Elizabeth Acevedo!

The Truth Project follows seni"
Kristofer,https://www.goodreads.com/user/show/18872347-kristofer,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"To be 100% honest, I do not like Young Adult fiction. But when your good friend gets her debut novel published, you read it to show your support. This book was very true to the nature of Young Adult fiction, but the fact that it was so beautifully told trough a very unusual lens of a series of text messages, emails, and beautiful poetry - well, it made this book less like a novel and more like a work of art. It was beautiful. It was also the fastest book I have read all year and likely the very"
Adria Goetz,https://www.goodreads.com/user/show/27189578-adria-goetz,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"Loved this fascinating story told in verse/texts/emails about a girl who gets surprising results from a DNA test. It almost gave me Where’d You Go Bernadette vibes, which is one of my favorite books. The voices are so distinctive and crisp and it makes me want to read more in this format!"
Jen Blum-Tatara,https://www.goodreads.com/user/show/32819108-jen-blum-tatara,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"5/5, will cry reading this again!

Dante Medema's debut novel is so lyrical and emotionally charged, I carried Cordelia's story with me every time I set the book down. A fresh take on the finding yourself archetype, spinning prose as precisely as a double helix, Medema used exactly the right amount of words to fill my heart with despair and love."
Cody Roecker,https://www.goodreads.com/user/show/33150223-cody-roecker,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"Books like these remind me of the love of reading, the love of poetry, the love of creating powerful narratives. Books like these are why I want to write. This is it."
Toni,https://www.goodreads.com/user/show/34376168-toni,4,https://www.goodreads.com/book/show/50496883-the-truth-project,Short read with a lot of verse. Since I have a friend who discovered her father was not her biological father through a DNA search I could recognize some of the emotional strain that can put on a family.
Jules Hucke,https://www.goodreads.com/user/show/10370545-jules-hucke,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"It’s a hella cool trick to tell an entire novel’s worth of twisty-turney story via poetry, and I’m always in awe of anyone who can pull it off. This one is no exception. Relationships bloom and die and bloom again; the complexities of family relationships are depicted with grace and grit. The main character travels an arc that forces her to question her loyalties—never easy for anyone, but particularly difficult for a teen. I loved the story’s tone of melancholy hope, and I look forward to readi"
Diana Pinguicha,https://www.goodreads.com/user/show/2025228-diana-pinguicha,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"MY HEART!
(but also my lungs, cause this book is so beautiful I had trouble breathing while reading)"
L.M. Pierce,https://www.goodreads.com/user/show/67996704-l-m-pierce,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"Stunning, gripping - discovering you're so much different, and yet also the same. Through the relationships with our families, friends, and the world, we come to understand ourselves. But anyone who has ever felt ""outside"" of their family, or wondered how they truly became who they are, will be moved to tears of sorrow and then absolute joy by Cordelia's journey! I'm not even a big crier and this story had me weeping - the ending brings it all to spectacular conclusion. The question of how we de"
Jessica Grace Kelley,https://www.goodreads.com/user/show/20225477-jessica-grace-kelley,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"This book was SO GOOD. As an adopted kid who found her biological dad online, this book hit close to home, and the emotional journey felt so relatable and definitely had me sobbing a few times.

I was lucky enough to get to beta read The Truth Project. I was blown away by how heartfelt, honest, and beautiful the book is, and how well Dante navigated her story through verse.
Side note: I'm Kodiak's #1 fan. I LOVE him.

Check out my full review here:
https://lifegonewrite.com/2020/10/13/..."
Lauren,https://www.goodreads.com/user/show/7185639-lauren,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"A beautiful novel in verse about a teen who discovers, through her senior genealogy project, that her father isn’t her biological father.

The emotional journey of self discovery that follows is raw and tangible. A lovely, lyrical book about the complications of family and identity."
Liona Neal,https://www.goodreads.com/user/show/74347022-liona-neal,5,https://www.goodreads.com/book/show/50496883-the-truth-project,I can't wait for the release. The little preview of the book sounds great. I know it will be one I can't put down.
Laura Namey,https://www.goodreads.com/user/show/49345804-laura-namey,5,https://www.goodreads.com/book/show/50496883-the-truth-project,A stunning debut in verse full of honesty and heart. And that cover!!!! Swoon
Gina Adams,https://www.goodreads.com/user/show/10269122-gina-adams,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"Thanks to the publisher and NetGalley for the early copy (even tho I read the hardcover from the library by the time I got around to it, oops)

This was really good. It was yet another book in verse - I keep finding my way to them this past month? And I usually don't care for them very much. But this one was one of those kind of cheaty feeling ones to me, where the story is still very plot based. (I mean, poetry can be whatever it wants, so it's not actually cheating, but it's just not the kind of"
Gabby,https://www.goodreads.com/user/show/11869212-gabby,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"Trigger / Content Warnings: abortion (alluded to & briefly discussed), abandonment (parental - feels abandoned by them), alcohol consumption (underage), drunk driving (resulting in an accident, briefly mentioned)

Written in stunning verse, Dante Medema examines the relationship between children and their parents, and what shapes a persons identity - is it nature, is it nurture, or is it a mix of both? The protagonist, Cordelia, has always felt like she didn't fit in to her family, that she was th"
Kelsey (Bookishly Nerdy),https://www.goodreads.com/user/show/76085314-kelsey-bookishly-nerdy,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"I was lucky enough to get an ARC of this to review. This book was and incredibly emotional story about identity and trying to figure out who you are. The plot of this story is so creative, and that is one of the major reasons I wanted to read it. I loved the exploration of trying to find who you, especially when you're a teenager. There is this feeling of pressure that you have to have everything figured out, but it is okay to not be sure and to keep searching. There is a strong theme of lonelin"
Kelsey (Bookishly Nerdy),https://www.goodreads.com/user/show/76085314-kelsey-bookishly-nerdy,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"I was lucky enough to get an ARC of this to review. This book was and incredibly emotional story about identity and trying to figure out who you are. The plot of this story is so creative, and that is one of the major reasons I wanted to read it. I loved the exploration of trying to find who you, especially when you're a teenager. There is this feeling of pressure that you have to have everything figured out, but it is okay to not be sure and to keep searching. There is a strong theme of lonelin"
paperbackfruit,https://www.goodreads.com/user/show/85420910-paperbackfruit,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"4.25

Thank you to Unplugged Book and Edelweiss for this ARC. In exchange, here is my honest review.

As a poet, I adore the poetry style of writing. Moreover, the author also incorporated email and texting formats. The characters are all quite to-the-extreme, but relatable (depending on the reader, because each character is very different). Actually, reading about these characters made me reflect on myself and my actions.

The protagonist went through a tough time and made some “bad choices” –– she"
Nichelle,https://www.goodreads.com/user/show/75011114-nichelle,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"The Truth Project takes readers on a journey that's just as much about Cordelia's outer world as it is her inner world. Cordelia's outer world is full of of what we'd expect for a high school senior: the navigation of friendships and relationships, learning how relationships to parents change as we grow up, and meeting the deadlines and expectations associated with a senior year project.

Cordelia's outer world gives readers plenty to think about and follow along with, but her inner world is where"
Amanda,https://www.goodreads.com/user/show/106542740-amanda,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"Longer Review To Come Shortly: The Truth Project is a well-written, aptly pace exploration into what actually constitutes an identity.
Is it the truth you've always known? The secrets locked away in your DNA? Or is it neither of those things and only the facets you forge for yourself?
Combining fiction with a popular (and sometimes life-changing) fad of DNA/Ancestry tracing, Medema crafts a delicate coming of age tale for a new generation of readers.

Goodreads Summary:
Seventeen-year-old Cordeli"
Lisa Konet,https://www.goodreads.com/user/show/44576102-lisa-konet,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"I don't remember if this was categorized as young adult or not but I don't care. This book was great and so emotional. Cordelia Koenig just like her older sister Bea has a senior project to complete in order to graduate. They each do a DNA test for their ancestry, Cordelia's is different in that she ties in her results with her love of poetry writing. Things get very complicated after the results and her best friend Sana does not always see eye to eye with her decisions but supports her anyway a"
Anya,https://www.goodreads.com/user/show/58362961-anya,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"Thank you to NetGalley and Quill Tree Books (Harper Collins) for the ARC!

Oh man. This book was soooo good. I was in tears at the end, so I'm glad no one was around during my lunch break!

I love novels in verse, and this is another exceptional one. The Truth Project follows Cordelia Koenig, a high school senior who plans to do her senior project on her ancestry (just like her older sister did) and tie it together with her love of poetry. However, when Delia's DNA results come back and show that sh"
Sha Merirei,https://www.goodreads.com/user/show/37954343-sha-merirei,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"I think I read a lot, though I don't keep track of it consistently on Goodreads, but I am rarely moved to feel like I have to write a review. I should start by pointing out that I LOVE love epistolary novels. Since childhood, it's been my favorite style of literary storytelling. To me, it's essentially VR novel-reading. That said, I absolutely adore how Cordelia's story is shared through poems, emails, text messages

I started reading this around 2am this morning, thinking it'd be a nice ""before b"
Sally Kruger,https://www.goodreads.com/user/show/2493319-sally-kruger,0,https://www.goodreads.com/book/show/50496883-the-truth-project,"Cordelia Koenig is wrapping up her senior year. She's already accepted an early decision invite to attend her first choice college, and she only has one last high school responsibility - completing her senior project. Cordelia has known she would use poetry as the method of delivery, but only recently has she decided to use the results of her ancestry DNA test as the topic for her work.

Always feeling like the odd one out in her family of mother, father, and two sisters, Cordelia is eager to see"
Jen,https://www.goodreads.com/user/show/8757941-jen,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"Told through a series of emails, texts, and free verse poetry, The Truth Project tells a story of finding oneself and discovering that the family you choose is more important than the family DNA gives you.

A senior in high school, Cordelia was on the right track. She had early acceptance to college, loving parents - a typical model daughter. But when she consulted an ancestry site for her senior project and found unexpected results, Cordelia's whole world went into a tailspin. Caught between kno"
Jess,https://www.goodreads.com/user/show/41763158-jess,2,https://www.goodreads.com/book/show/50496883-the-truth-project,"What should have been a simple genealogy project becomes a life-changing discovery for Cordelia Koenig. The DNA results that reveal that her father is not who she thought he was confirm her worst fear: that the sneaking suspicion she does not quite fit in with her perfect family is not unfounded. So begins journey of self-discovery and identity that asks us what it means to truly belong somewhere.

The Truth Project is a quick read with a unique format. The multimedia storytelling – a mix of mediu"
Kristen,https://www.goodreads.com/user/show/796292-kristen,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"I'm always excited to read Alaskan authors, and it's an extra treat when the book is fantastic! This novel in verse, follows Cordelia Koenig as she embarks on a senior project that involves poetry and genealogy. When she sends in her DNA to GeneQuest as part of the project, her results are unexpected, sending her and her family into uncharted waters as she struggles to come to terms with what she knows. To complicate matters more, her partner in the senior project is longtime family friend, Kodi"
Sharon,https://www.goodreads.com/user/show/8652802-sharon,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"Written in texts, e-mails and verse, the author manages to put a lot of emotion into every page.

Cordelia does a senior project about her family's genealogy, doing a DNA test, and learns what she has long suspicioned - she just never feels like she is a perfect fit within her family. She learns that the father who raised her is not her biological father. Cordelia shares her thoughts and feelings with all those around her, Sana, who has plenty of issues of her own to deal with; Kodiak, who got wa"
Amelia Briceno,https://www.goodreads.com/user/show/32599534-amelia-briceno,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"I didn't know what to expect going into this book but I was pleasantly surprised by how easy it was to read and how emotional it was. I've never really read that much poetry so I was a little worried that I would find this story hard to follow as there are a lot of poems included as well as emails and text messages. However, I actually found this to be so unique and it kept my attention the whole way through and I enjoyed this particular type of storytelling.

The journey the main character, Cord"
Amy,https://www.goodreads.com/user/show/9781252-amy,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"I loved this book. It was a lovely and breathtaking look at what it means to search for yourself and your identity. All of us go through a sense of ""self-discovery"", especially as teenagers, and for Cordelia, this process takes on a much larger importance when she discovers that she isn't really who she always thought she was.

It's senior year, and Cordelia has already been accepted early decision into her top choice school. For her senior project, hoping to get a sense of who she is and continue"
A.J.,https://www.goodreads.com/user/show/167655-a-j,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"This book is stunningly beautiful. I read it in a sitting and the ending got me teary-eyed. I'm pretty new to novels-in-verse. I never gravitated toward them as a kid, or even as an adult, possibly because I'm autistic and find a lot of the metaphorical language that seems to come standard in poetry difficult to parse.

I'm so glad being part of debut authors' ARC tours this year has given me the opportunity to read more novels-in-verse though. Dante Medema's THE TRUTH PROJECT is a prime example o"
Julie Christensen,https://www.goodreads.com/user/show/7749856-julie-christensen,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"This book was riveting. Once I started, I couldn’t put it down. I’m always game for books with flawed characters, and Cordelia, although very likeable, makes a few big mistakes that make the story much more interesting. The cast of characters is small and focused, and they come together to tell an intricate, compelling story. The format was mixed media – verse, text, email. My favorite character was the best friend. She had a complex role in Cordelia’s arc that the author managed to tell exclusi"
Shannon Takaoka,https://www.goodreads.com/user/show/58621381-shannon-takaoka,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"I read this book in one sitting. I loved the unconventional structure - the novel alternates between texts, emails and verse - which makes for a reading experience that's immediate, hard-to-put-down, and incredibly beautiful and lyrical. As Cordelia grapples with the unexpected results of a genetic test she takes for a school ancestry project, my heart ached for her. She's confused by what she's uncovered, and the foundations that she thought were firm beneath her have turned out to be not as so"
jjl,https://www.goodreads.com/user/show/1197893-jjl,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"Thank you Netgalley for this eARC to read and review

I love that this is a story told in verse, text, and email. I think this will really be something students will latch on to and enjoy. It was a great way to read a story and possibly might be really accessible to reluctant readers. It is a coming of age story of a young girl who is looking to someday leave her small Alaskan town, and the discovery of who she is which I think will also really resonate with teens.

I felt like this was an honest st"
LenaMarie,https://www.goodreads.com/user/show/47148322-lenamarie,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"The Truth Project is an interesting read! Feeling a sense of not really belonging leads to a DNA search as part f a school project. Lots of life lessons in this book! Things are not always what they seem to be and sometimes the grass does look greener on the other side. Teens will like this story as it connects to friendships, family issues, finding a sense of belonging, and exploring who we are - or who we think we are. This book is well written and holds the reader's attention. This will be on"
Teresa,https://www.goodreads.com/user/show/969569-teresa,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"Thank you Netgalley for this ARC of The Truth Project by Dante Medema.

This is a story told in verse form, or through dialogues via email/text. It was a different and interesting way to read a story. Ultimately it's about a young girl who is looking to someday leave her small Alaskan town, and perhaps more about who she is.

I felt like this was an honest and heartbreaking story, and it shines a light on how mistakes of our past can effect us for years. I did find myself frustrated with pretty muc"
Rosemary,https://www.goodreads.com/user/show/23742614-rosemary,3,https://www.goodreads.com/book/show/50496883-the-truth-project,"I really liked the premise of Medema's novel-in-verse: that the protagonist, Cordelia, is thrown into an identity crisis by the results of a DNA test that suggests she isn't who she thought she was. The novel deals well with the icky toxicity of family secrets, and the ways in which ignorance can be both blissful and poisonous.

Given the complexity of what Cordelia discovers, though, I felt the conclusion was a little too tidy--all the conflict gets resolved in one evening at a poetry competitio"
Candice,https://www.goodreads.com/user/show/14339618-candice,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"Absolutely loved this YA debut set in Alaska. The free verse, texts, & emails are woven so firmly into the meta plot that it felt perfect and right. Delia's poetry felt like the same angst I, and I'm sure multitudes of poetry-scribbling girls, went through in high school. Kodiak Jones is just dreamy and I loved that Delia could see right to the heart of him when she describes him as bursting forth like an eagle when he sang his poetry. Each one of Medema's characters stood out, from the Shakespe"
Amanda,https://www.goodreads.com/user/show/60713627-amanda,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"What an excellent verse novel! In this book, Cordelia thinks she knows who she is and is ready to prove it with her senior project by researching get accessory through a DNA genetic test. However, when she gets her results, she finds that not everything is as it seems. The rest of the novel explores her spiraling thoughts and emotions as she freaks with the truth she wasn't expecting. Get reactions are so authentic, and I love her dynamic with her friend and Kodiak, her love interest and senior"
Enjoli Strait,https://www.goodreads.com/user/show/39787532-enjoli-strait,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"I found that this book spoke to me, as a child of a non-conventional family. The anger that Cordelia feels toward her mom is tangible and something I felt with my whole body thanks to Dante’s descriptive writing.
It makes you think about the people in your life that help form who you are and which people are truly important to you when it feels that everything is on the line.
I read this book in two sittings and at times had to stop to sit with specific words and phrases. It pushed me to reach ou"
ashley  lloyd spanton,https://www.goodreads.com/user/show/2042062-ashley-lloyd-spanton,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"How am I possibly supposed to use words to describe a book that already uses all the words so perfectly? Seriously.

This isn't my first book in verse, but I don't gravitate towards them often. But after this, I am absolutely changing that. I read this book in one sitting and it was so moving and heartfelt and sad, but also hopeful.

The characters were flawed, but there was such a depth to them, even with so few words, and I completely lost myself in Cordelia's story. I swooned with her, I cried w"
Erica Martin,https://www.goodreads.com/user/show/117847425-erica-martin,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"Overall, a good read. My main issue lies within the writing. Free verse can be wonderful for showing emotion through formatting and white space. It becomes a problem, however, when a writer relies heavily on only the formatting to produce emotion rather than the formatting and the writing. The writing, overall, could have been stronger. In some spots, we're outright told the emotion (""anger""), which is made to look clipped/angry via line breaks, when we should have been shown that emotion vi"
Paula,https://www.goodreads.com/user/show/5746014-paula,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"The Truth Project is about Cordelia, a teenage girl who lives in Kenai, Alaska with her family. For her senior project, she takes a DNA test with the idea to write poems about who she discovers she is as she delves into her ancestry. When her results reveal that the man who raised her is not her biological father, it rocks her whole world and sense of self.

Written all in the form of texts and poems, this book is an emotional page turner. I could feel not only the anguish of Cordelia, but also th"
Lily Huang,https://www.goodreads.com/user/show/81779172-lily-huang,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"As a children's bookseller, I usually don't read YA. But I was so lucky to have gotten the advance reader's edition of this book. I read it in one sitting. A captivating story written in an uncommon form, the languages are simple but imagery and beautiful. I read some of the sentences repeatedly.

A seemingly scandalous discovery lead the main character Cordelia to discover the true characters of her family members. A seemingly lonely journey ended with the realization of how loved and supported"
Cindy,https://www.goodreads.com/user/show/43957954-cindy,5,https://www.goodreads.com/book/show/50496883-the-truth-project,Cordelia is a senior working on her school project. She decides to do the same one her sister did years before: trace-your-roots genealogy. The only problem is the results reveal that her biological dad is not who she was raised by and this new knowledge rocks her world. Now she questions everything about herself and feels that her life has been a lie. She reconnects with a boy she grew up with and is able to confide in him as well as her best friend as she tries to make sense of this new inform
Jesse,https://www.goodreads.com/user/show/5478838-jesse,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"Wow, I flew through this in one evening! Cordelia’s search for her identity and struggle to determine where she fits in her family, in her friendships, and in her poetry was painful and beautiful to experience. I especially appreciated the glimpses into the stories of those around her because, after all, we don’t exist in a vacuum and everyone has gone through something, too. I loved the culmination and resolution of the book. I bawled. 💜

I had the opportunity to read an arc of this wonderful boo"
Katie,https://www.goodreads.com/user/show/5280059-katie,4,https://www.goodreads.com/book/show/50496883-the-truth-project,"""I received a complimentary copy of this book through NetGalley. Opinions expressed in this review are completely my own.""
I loved this book. I started it last night and ended up staying up until I finished it. I really enjoyed the style of writing; the combination of email, text, and poetry. It was unique and engaging, but done so artfully that it just felt natural. The main character, Cordelia, had a beautiful story arc and her character seemed well developed. I highly recommend this book."
Melissa See,https://www.goodreads.com/user/show/4250521-melissa-see,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"A beautiful and luminous story of searching, belonging, pain, and ultimately, where we find love. I read this in 1 day and I can't wait to see what Dante Medema has for us next!

Representation: Half-Tlingit love interest, lesbian Japanese best friend, Indian teacher

CW: Alcohol use, abortion mention (off the page, prior to the start of the book, experienced by a side character)"
Brennan,https://www.goodreads.com/user/show/18667980-brennan,5,https://www.goodreads.com/book/show/50496883-the-truth-project,"My first ever actual review....but this one is worth it. So beautifully written. I started the book, and couldn’t stop until it was over. I think I’ll still be emotionally invested in these characters for a whole bit.

Again, beautifully written. I felt so connected to the characters. The writing style was so different, I was actually worried I might have a hard time getting into it. I was obviously wrong. What a beautiful story."
Lynn Lovegreen,https://www.goodreads.com/user/show/5093349-lynn-lovegreen,0,https://www.goodreads.com/book/show/50496883-the-truth-project,"This brilliant debut by Dante Medema is about Cordelia, an Alaskan teen poet whose senior genealogy project leads to a discovery that rocks her world. Her poems and texts form the majority of the book, and the creative way of portraying the story is natural and clever at the same time. I loved the main character and her family and friends, including some welcome diversity in the cast. Plus, all the feels you'd expect from a great young adult novel!"
